Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP071505.1;End=2326755;Strand=+	PF14687.8	0.15	12.1	33	104	Domain of unknown function (DUF4460)
Seqid=NZ_CP071505.1;End=545849;Strand=+	PF03486.16	0.018	13.9	66	121	HI0933-like protein
Seqid=NZ_CP071505.1;End=1257202;Strand=+	PF01266.26	0.0016	18.2	7	42	FAD dependent oxidoreductase
Seqid=NZ_CP071505.1;End=1140743;Strand=+	PF01330.23	3.8e-18	65.5	1	62	RuvA N terminal domain
Seqid=NZ_CP071505.1;End=1119425;Strand=+	PF13479.8	0.036	13.9	110	150	AAA domain
Seqid=NZ_CP071505.1;End=788777;Strand=+	PF01464.22	1.4e-4	21.6	160	226	Transglycosylase SLT domain
Seqid=NZ_CP071505.1;Start=2207354;Strand=-	PF13460.8	0.058	13.4	4	80	NAD(P)H-binding
Seqid=NZ_CP071505.1;End=1642628;Strand=+	PF03009.19	3.6e-23	82.7	51	296	Glycerophosphoryl diester phosphodiesterase family
Seqid=NZ_CP071505.1;End=1274782;Strand=+	PF13561.8	1e-21	77.7	12	185	Enoyl-(Acyl carrier protein) reductase
Seqid=NZ_CP071505.1;End=1007741;Strand=+	PF01978.21	0.061	13.3	33	84	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP071505.1;Start=1671440;Strand=-	PF20101.1	0.36	11	4	45	Family of unknown function (DUF6491)
Seqid=NZ_CP071505.1;Start=2155810;Strand=-	PF04297.16	5.3e-4	20.3	61	99	Putative helix-turn-helix protein, YlxM / p13 like
Seqid=NZ_CP071505.1;End=1226206;Strand=+	PF13304.8	1.3e-6	28.5	33	100	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP071505.1;Start=971482;Strand=-	PF18309.3	0.65	10.7	84	147	Argonaute PAZ domain
Seqid=NZ_CP071505.1;End=915827;Strand=+	PF01965.26	0.0083	16	31	102	DJ-1/PfpI family
Seqid=NZ_CP071505.1;End=1131309;Strand=+	PF01921.20	0.024	13.6	512	550	tRNA synthetases class I (K)
Seqid=NZ_CP071505.1;End=1120230;Strand=+	PF03193.18	4.1e-4	20.4	28	81	RsgA GTPase
Seqid=NZ_CP071505.1;Start=2004782;Strand=-	PF01032.20	7.3e-88	294.6	22	329	FecCD transport family
Seqid=NZ_CP071505.1;End=943721;Strand=+	PF01475.21	9.6e-38	129.1	26	143	Ferric uptake regulator family
Seqid=NZ_CP071505.1;Start=215290;Strand=-	PF13304.8	9.4e-4	19.1	154	398	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP071505.1;End=784022;Strand=+	PF05729.14	0.047	13.7	154	176	NACHT domain
Seqid=NZ_CP071505.1;Start=1484083;Strand=-	PF18146.3	1.8e-25	89	179	252	Damage-inducible protein CinA KH domain
Seqid=NZ_CP071505.1;End=1336244;Strand=+	PF11974.10	0.056	13.6	1205	1235	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP071505.1;End=477803;Strand=+	PF19152.2	0.0053	17.2	237	278	Family of unknown function (DUF5834)
Seqid=NZ_CP071505.1;End=1299011;Strand=+	PF00348.19	4.7e-65	219.3	29	269	Polyprenyl synthetase
Seqid=NZ_CP071505.1;Start=1937667;Strand=-	PF03308.18	0.47	9.5	20	50	Methylmalonyl Co-A mutase-associated GTPase MeaB
Seqid=NZ_CP071505.1;End=2110153;Strand=+	PF01244.23	0.0083	15.4	121	200	Membrane dipeptidase (Peptidase family M19)
Seqid=NZ_CP071505.1;End=1041554;Strand=+	PF01817.23	4.8e-21	75	9	86	Chorismate mutase type II
Seqid=NZ_CP071505.1;Start=2044016;Strand=-	PF14960.8	0.053	13.1	9	40	ATP synthase regulation
Seqid=NZ_CP071505.1;Start=332925;Strand=-	PF08530.12	5.7e-29	101.7	12	182	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
Seqid=NZ_CP071505.1;End=1703337;Strand=+	PF07523.14	0.0023	18.3	54	87	Bacterial Ig-like domain (group 3)
Seqid=NZ_CP071505.1;Start=2062967;Strand=-	PF01494.21	0.29	10.4	40	72	FAD binding domain
Seqid=NZ_CP071505.1;Start=215290;Strand=-	PF00684.21	0.004	17.6	549	581	DnaJ central domain
Seqid=NZ_CP071505.1;Start=2055372;Strand=-	PF14143.8	0.19	11.9	75	107	YrhC-like protein
Seqid=NZ_CP071505.1;End=146956;Strand=+	PF12831.9	9.5e-8	31.8	18	54	FAD dependent oxidoreductase
Seqid=NZ_CP071505.1;Start=1864816;Strand=-	PF00561.22	2.1e-6	27.7	17	139	alpha/beta hydrolase fold
Seqid=NZ_CP071505.1;End=641674;Strand=+	PF13353.8	7.3e-6	26.6	23	128	4Fe-4S single cluster domain
Seqid=NZ_CP071505.1;Start=239763;Strand=-	PF03176.17	5.5e-40	137.4	389	695	MMPL family
Seqid=NZ_CP071505.1;End=1291308;Strand=+	PF07234.13	0.11	12.7	7	54	Movement and RNA silencing protein
Seqid=NZ_CP071505.1;End=580995;Strand=+	PF13545.8	0.025	14.6	12	31	Crp-like helix-turn-helix domain
Seqid=NZ_CP071506.1;Start=7192;Strand=-	PF13508.9	4.3e-6	27	62	146	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071505.1;End=2790;Strand=+	PF00712.21	4e-8	33.5	142	241	DNA polymerase III beta subunit, N-terminal domain
Seqid=NZ_CP071505.1;Start=722582;Strand=-	PF06837.13	0.14	11.7	6	42	Fijivirus P9-2 protein
Seqid=NZ_CP071505.1;End=1971262;Strand=+	PF03024.16	0.018	15	6	52	Folate receptor family
Seqid=NZ_CP071505.1;Start=399826;Strand=-	PF08445.12	1.7e-6	28	83	138	FR47-like protein
Seqid=NZ_CP071505.1;Start=1519784;Strand=-	PF10431.11	5e-6	26.5	368	442	C-terminal, D2-small domain, of ClpB protein
Seqid=NZ_CP071505.1;End=514042;Strand=+	PF01226.19	2.2e-46	158.2	27	268	Formate/nitrite transporter
Seqid=NZ_CP071505.1;Start=1667670;Strand=-	PF13375.8	0.021	14.8	15	60	RnfC Barrel sandwich hybrid domain
Seqid=NZ_CP071505.1;End=1712667;Strand=+	PF13718.8	0.069	12.7	64	100	GNAT acetyltransferase 2
Seqid=NZ_CP071505.1;Start=1487407;Strand=-	PF13561.8	1.5e-37	129.5	11	230	Enoyl-(Acyl carrier protein) reductase
Seqid=NZ_CP071505.1;End=334174;Strand=+	PF04279.17	0.029	14.7	39	134	Intracellular septation protein A
Seqid=NZ_CP071505.1;End=984211;Strand=+	PF00356.23	0.0097	15.8	130	150	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP071505.1;Start=1896534;Strand=-	PF07516.15	1.1e-56	192.1	574	780	SecA Wing and Scaffold domain
Seqid=NZ_CP071505.1;Start=1987635;Strand=-	PF03739.16	0.0041	16.2	55	130	Lipopolysaccharide export system permease LptF/LptG
Seqid=NZ_CP071505.1;End=687331;Strand=+	PF18284.3	0.064	13.3	20	44	DNA methylase N-terminal domain
Seqid=NZ_CP071505.1;End=1222889;Strand=+	PF00543.24	0.041	14.6	154	217	Nitrogen regulatory protein P-II
Seqid=NZ_CP071505.1;Start=338861;Strand=-	PF07073.14	0.11	12.7	11	41	Modulator of Rho-dependent transcription termination (ROF)
Seqid=NZ_CP071505.1;End=1191021;Strand=+	PF06325.15	0.022	14.3	29	79	Ribosomal protein L11 methyltransferase (PrmA)
Seqid=NZ_CP071505.1;End=94234;Strand=+	PF06940.13	0.098	12.5	126	189	Domain of unknown function (DUF1287)
Seqid=NZ_CP071505.1;End=456735;Strand=+	PF02463.21	9.2e-4	18.8	129	195	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP071505.1;Start=2321709;Strand=-	PF13302.9	1.8e-21	77.4	15	151	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071505.1;Start=399826;Strand=-	PF13302.9	7.5e-14	52.7	2	136	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071505.1;End=197121;Strand=+	PF12652.9	0.38	11.1	70	120	CotJB protein
Seqid=NZ_CP071505.1;End=636438;Strand=+	PF01494.21	0.2	11	29	99	FAD binding domain
Seqid=NZ_CP071505.1;End=270312;Strand=+	PF13275.8	0.063	13.3	48	93	S4 domain
Seqid=NZ_CP071505.1;End=111835;Strand=+	PF13407.8	1.3e-63	215.1	53	299	Periplasmic binding protein domain
Seqid=NZ_CP071505.1;End=880597;Strand=+	PF09972.11	0.52	9.1	42	184	Predicted membrane protein (DUF2207)
Seqid=NZ_CP071505.1;End=344654;Strand=+	PF13238.8	0.15	12.7	28	78	AAA domain
Seqid=NZ_CP071505.1;End=310246;Strand=+	PF07453.15	0.076	13.4	16	36	NUMOD1 domain
Seqid=NZ_CP071505.1;Start=1567159;Strand=-	PF01189.19	1.2e-54	185.1	243	430	16S rRNA methyltransferase RsmB/F
Seqid=NZ_CP071505.1;End=1537549;Strand=+	PF09586.12	4.2e-147	491.9	13	841	Bacterial membrane protein YfhO
Seqid=NZ_CP071505.1;Start=2307817;Strand=-	PF12844.9	0.065	13.4	130	151	Helix-turn-helix domain
Seqid=NZ_CP071505.1;End=373458;Strand=+	PF04540.15	0.2	11.5	350	410	Herpesvirus UL51 protein
Seqid=NZ_CP071505.1;End=1687765;Strand=+	PF00004.31	0.74	10.3	283	307	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP071505.1;Start=1519784;Strand=-	PF01745.18	0.11	11.9	67	94	Isopentenyl transferase
Seqid=NZ_CP071505.1;Start=1640267;Strand=-	PF01170.20	0.12	12.1	64	125	Putative RNA methylase family UPF0020
Seqid=NZ_CP071505.1;End=762326;Strand=+	PF00117.30	5.2e-56	189.5	303	528	Glutamine amidotransferase class-I
Seqid=NZ_CP071505.1;End=686161;Strand=+	PF03255.16	0.13	12.3	13	74	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
Seqid=NZ_CP071505.1;End=277402;Strand=+	PF00910.24	0.32	11.5	37	100	RNA helicase
Seqid=NZ_CP071505.1;Start=2099586;Strand=-	PF14145.8	0.27	11.2	76	119	YrhK-like protein
Seqid=NZ_CP071505.1;Start=1844382;Strand=-	PF12974.9	0.44	10.1	48	98	ABC transporter, phosphonate, periplasmic substrate-binding protein
Seqid=NZ_CP071505.1;End=160673;Strand=+	PF02463.21	0.31	10.5	249	285	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP071505.1;Start=1717284;Strand=-	PF14361.8	0.059	14.1	57	132	RsbT co-antagonist protein rsbRD N-terminal domain
Seqid=NZ_CP071505.1;End=264085;Strand=+	PF13412.8	0.004	16.8	24	44	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP071505.1;End=578368;Strand=+	PF00478.27	0.0011	18.1	167	292	IMP dehydrogenase / GMP reductase domain
Seqid=NZ_CP071505.1;End=455896;Strand=+	PF13179.8	0.16	12	48	79	Family of unknown function (DUF4006)
Seqid=NZ_CP071505.1;End=1103425;Strand=+	PF02739.18	4.5e-53	179.5	28	193	5'-3' exonuclease, N-terminal resolvase-like domain
Seqid=NZ_CP071505.1;End=2264075;Strand=+	PF01746.23	0.11	12.2	9	74	tRNA (Guanine-1)-methyltransferase
Seqid=NZ_CP071505.1;Start=1390214;Strand=-	PF12645.9	0.89	9.8	87	146	Helix-turn-helix domain
Seqid=NZ_CP071505.1;End=307296;Strand=+	PF07682.13	0.22	10.5	40	81	Sulphur oxygenase reductase
Seqid=NZ_CP071505.1;End=1166610;Strand=+	PF14559.8	0.09	13.3	42	91	Tetratricopeptide repeat
Seqid=NZ_CP071505.1;End=1984546;Strand=+	PF11874.10	0.3	10.9	16	38	Domain of unknown function (DUF3394)
Seqid=NZ_CP071505.1;Start=1456542;Strand=-	PF13591.8	0.0061	16.4	18	69	MerR HTH family regulatory protein
Seqid=NZ_CP071505.1;Start=2078475;Strand=-	PF00440.25	2.2e-14	53.1	8	54	Bacterial regulatory proteins, tetR family
Seqid=NZ_CP071505.1;Start=2108210;Strand=-	PF00215.26	1.5e-29	103.3	5	205	Orotidine 5'-phosphate decarboxylase / HUMPS family
Seqid=NZ_CP071505.1;End=770356;Strand=+	PF10131.11	0.14	10.6	73	122	6-pyruvoyl-tetrahydropterin synthase related domain; membrane protein
Seqid=NZ_CP071505.1;End=147885;Strand=+	PF03551.16	1.6e-21	76.1	16	88	Transcriptional regulator PadR-like family
Seqid=NZ_CP071505.1;Start=1831483;Strand=-	PF02872.20	4.2e-8	33.6	285	402	5'-nucleotidase, C-terminal domain
Seqid=NZ_CP071505.1;End=1210167;Strand=+	PF12432.10	0.36	11.2	133	176	Protein of unknown function (DUF3677)
Seqid=NZ_CP071505.1;Start=2192765;Strand=-	PF06068.15	4.3e-4	19.7	198	234	TIP49 P-loop domain
Seqid=NZ_CP071505.1;End=779622;Strand=+	PF08938.12	0.36	11.3	58	111	HBS1 N-terminus
Seqid=NZ_CP071505.1;Start=2139822;Strand=-	PF00679.26	8.3e-31	106	600	685	Elongation factor G C-terminus
Seqid=NZ_CP071505.1;End=1712667;Strand=+	PF13527.9	0.099	12.9	64	119	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071505.1;End=2097910;Strand=+	PF04964.16	0.042	13.8	114	134	Flp/Fap pilin component
Seqid=NZ_CP071505.1;Start=2337000;Strand=-	PF03193.18	0.0042	17.1	234	268	RsgA GTPase
Seqid=NZ_CP071505.1;End=1812858;Strand=+	PF00070.29	0.41	11.3	2	43	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP071505.1;End=1299011;Strand=+	PF01555.20	0.12	12.1	149	235	DNA methylase
Seqid=NZ_CP071505.1;Start=1993603;Strand=-	PF20030.1	0.76	8.9	27	63	MoxR domain in the MoxR-vWA-beta-propeller ternary systems
Seqid=NZ_CP071505.1;End=1104938;Strand=+	PF01121.22	1.2e-57	194.6	4	179	Dephospho-CoA kinase
Seqid=NZ_CP071505.1;Start=561239;Strand=-	PF14501.8	2.1e-4	21.2	357	442	GHKL domain
Seqid=NZ_CP071505.1;Start=1491420;Strand=-	PF01935.19	1e-4	22.6	469	608	Helicase HerA, central domain
Seqid=NZ_CP071505.1;Start=1990831;Strand=-	PF01865.18	2e-20	73.1	12	214	Protein of unknown function DUF47
Seqid=NZ_CP071505.1;End=2192994;Strand=+	PF04826.15	0.022	14.4	16	66	Armadillo-like
Seqid=NZ_CP071505.1;Start=834390;Strand=-	PF00004.31	0.0091	16.5	360	380	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP071505.1;End=1341550;Strand=+	PF00186.21	3.9e-55	186	3	157	Dihydrofolate reductase
Seqid=NZ_CP071505.1;End=141946;Strand=+	PF01262.23	0.015	14.7	181	223	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP071505.1;Start=2123405;Strand=-	PF14437.8	2.1e-41	141	3	149	MafB19-like deaminase
Seqid=NZ_CP071505.1;End=1253900;Strand=+	PF01316.23	1.9e-27	94.9	35	103	Arginine repressor, DNA binding domain
Seqid=NZ_CP071505.1;Start=1775104;Strand=-	PF13671.8	1	9.6	605	642	AAA domain
Seqid=NZ_CP071505.1;End=1707626;Strand=+	PF18898.2	0.0095	16	38	87	Family of unknown function (DUF5654)
Seqid=NZ_CP071505.1;End=943721;Strand=+	PF13565.8	0.4	11.4	24	71	Homeodomain-like domain
Seqid=NZ_CP071505.1;Start=1823124;Strand=-	PF10655.11	0.12	13.1	4	46	Hypothetical protein of unknown function (DUF2482)
Seqid=NZ_CP071505.1;Start=2084650;Strand=-	PF03358.17	2.6e-17	63	5	113	NADPH-dependent FMN reductase
Seqid=NZ_CP071505.1;Start=1637584;Strand=-	PF04135.14	0.017	15.2	27	48	Nucleolar RNA-binding protein, Nop10p family
Seqid=NZ_CP071505.1;Start=255768;Strand=-	PF08863.12	2.6e-23	82	53	147	YolD-like protein
Seqid=NZ_CP071505.1;Start=1447854;Strand=-	PF04545.18	0.0023	17.5	143	182	Sigma-70, region 4
Seqid=NZ_CP071505.1;Start=1245306;Strand=-	PF06480.17	0.08	13.4	32	57	FtsH Extracellular
Seqid=NZ_CP071505.1;Start=422739;Strand=-	PF13738.8	0.72	9.1	5	34	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP071505.1;Start=1956588;Strand=-	PF00294.26	3.2e-56	191	11	280	pfkB family carbohydrate kinase
Seqid=NZ_CP071505.1;Start=2238306;Strand=-	PF14691.8	4.3e-22	78.1	25	140	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
Seqid=NZ_CP071505.1;Start=2155810;Strand=-	PF08281.14	0.0017	18.1	66	96	Sigma-70, region 4
Seqid=NZ_CP071505.1;End=237836;Strand=+	PF05454.13	0.24	10.8	31	59	Dystroglycan (Dystrophin-associated glycoprotein 1)
Seqid=NZ_CP071505.1;Start=1245306;Strand=-	PF01741.20	0.14	12.6	26	51	Large-conductance mechanosensitive channel, MscL
Seqid=NZ_CP071505.1;End=94909;Strand=+	PF13671.8	0.098	12.9	33	49	AAA domain
Seqid=NZ_CP071505.1;Start=1406860;Strand=-	PF00874.22	2.8e-20	72.5	82	168	PRD domain
Seqid=NZ_CP071505.1;Start=361985;Strand=-	PF01370.23	3.3e-61	206.9	3	243	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP071505.1;End=318600;Strand=+	PF13601.8	0.041	14.1	72	113	Winged helix DNA-binding domain
Seqid=NZ_CP071506.1;Start=12043;Strand=-	PF14093.8	0.79	9.7	75	205	Domain of unknown function (DUF4271)
Seqid=NZ_CP071505.1;Start=2333396;Strand=-	PF04538.14	0.87	10.4	72	111	Brain expressed X-linked like family
Seqid=NZ_CP071505.1;End=1293542;Strand=+	PF00575.25	7.6e-20	71.1	287	358	S1 RNA binding domain
Seqid=NZ_CP071505.1;Start=1485989;Strand=-	PF12844.9	3.3e-6	27.2	11	77	Helix-turn-helix domain
Seqid=NZ_CP071505.1;End=1820347;Strand=+	PF00443.31	0.23	11	17	51	Ubiquitin carboxyl-terminal hydrolase
Seqid=NZ_CP071505.1;Start=1007884;Strand=-	PF01209.20	0.075	12.4	18	70	ubiE/COQ5 methyltransferase family
Seqid=NZ_CP071505.1;End=1053288;Strand=+	PF13412.8	0.0017	17.9	56	82	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP071505.1;End=878618;Strand=+	PF12730.9	0.0022	18	20	174	ABC-2 family transporter protein
Seqid=NZ_CP071505.1;Start=1857402;Strand=-	PF13508.9	2.4e-11	43.9	126	184	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071505.1;End=1860405;Strand=+	PF18160.3	0.024	14.1	11	61	SMODS and SLOG-associating 2TM effector domain family 5
Seqid=NZ_CP071505.1;Start=1433296;Strand=-	PF01070.20	4.8e-5	22.7	129	233	FMN-dependent dehydrogenase
Seqid=NZ_CP071505.1;Start=1667670;Strand=-	PF13533.8	1.9e-5	24.5	45	81	Biotin-lipoyl like
Seqid=NZ_CP071505.1;Start=493047;Strand=-	PF04405.16	3e-21	74.9	15	67	Domain of Unknown function (DUF542)
Seqid=NZ_CP071505.1;End=1188496;Strand=+	PF08501.13	7e-30	103.2	5	87	Shikimate dehydrogenase substrate binding domain
Seqid=NZ_CP071505.1;End=1191021;Strand=+	PF05401.13	8.1e-10	38.9	35	135	Nodulation protein S (NodS)
Seqid=NZ_CP071505.1;End=168330;Strand=+	PF13443.8	0.0068	16.9	9	60	Cro/C1-type HTH DNA-binding domain
Seqid=NZ_CP071505.1;Start=1957511;Strand=-	PF09339.12	3.8e-4	20.3	20	51	IclR helix-turn-helix domain
Seqid=NZ_CP071505.1;End=955721;Strand=+	PF13238.8	0.18	12.4	31	88	AAA domain
Seqid=NZ_CP071505.1;Start=1892130;Strand=-	PF12917.9	4e-45	153.8	5	188	HD containing hydrolase-like enzyme
Seqid=NZ_CP071505.1;End=1195542;Strand=+	PF09442.12	0.14	13.2	124	184	Domain of unknown function (DUF2018)
Seqid=NZ_CP071505.1;End=2088247;Strand=+	PF05834.14	0.77	8.8	6	38	Lycopene cyclase protein
Seqid=NZ_CP071505.1;Start=1737637;Strand=-	PF10717.11	0.029	14.3	275	316	Occlusion-derived virus envelope protein ODV-E18
Seqid=NZ_CP071505.1;End=996708;Strand=+	PF02687.23	0.13	12.8	74	135	FtsX-like permease family
Seqid=NZ_CP071505.1;End=25186;Strand=+	PF02518.28	2e-27	96	486	597	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP071505.1;Start=2171757;Strand=-	PF00121.20	0.14	11.7	214	250	Triosephosphate isomerase
Seqid=NZ_CP071505.1;Start=2040862;Strand=-	PF13419.8	2.1e-28	99.7	11	197	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP071505.1;End=2124559;Strand=+	PF13671.8	3.8e-8	33.7	28	164	AAA domain
Seqid=NZ_CP071505.1;End=1235404;Strand=+	PF02112.17	0.058	12.6	32	67	cAMP phosphodiesterases class-II
Seqid=NZ_CP071505.1;Start=1591748;Strand=-	PF12681.9	0.053	13.6	13	51	Glyoxalase-like domain
Seqid=NZ_CP071505.1;End=86899;Strand=+	PF01580.20	0.21	11	8	51	FtsK/SpoIIIE family
Seqid=NZ_CP071505.1;End=925399;Strand=+	PF06569.13	2.8e-27	94.7	2	68	Protein of unknown function (DUF1128)
Seqid=NZ_CP071505.1;End=34465;Strand=+	PF13416.8	3.4e-23	82.9	61	309	Bacterial extracellular solute-binding protein
Seqid=NZ_CP071505.1;Start=918319;Strand=-	PF08659.12	0.021	14.8	1	87	KR domain
Seqid=NZ_CP071505.1;Start=1096476;Strand=-	PF00356.23	0.0097	15.8	130	150	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP071505.1;End=1274782;Strand=+	PF05368.15	0.069	12.7	8	67	NmrA-like family
Seqid=NZ_CP071505.1;Start=2139822;Strand=-	PF00009.29	1.6e-69	233.4	8	280	Elongation factor Tu GTP binding domain
Seqid=NZ_CP071505.1;End=1042866;Strand=+	PF13685.8	0.32	10.8	57	164	Iron-containing alcohol dehydrogenase
Seqid=NZ_CP071505.1;End=1187677;Strand=+	PF00910.24	0.14	12.7	163	188	RNA helicase
Seqid=NZ_CP071505.1;Start=1462812;Strand=-	PF00070.29	0.0053	17.3	22	55	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP071505.1;End=317676;Strand=+	PF02020.20	0.05	13.9	53	103	eIF4-gamma/eIF5/eIF2-epsilon
Seqid=NZ_CP071505.1;Start=818548;Strand=-	PF14690.8	7.6e-12	45.8	42	92	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NZ_CP071505.1;End=1236430;Strand=+	PF06745.15	0.0084	15.6	130	181	KaiC
Seqid=NZ_CP071505.1;Start=408302;Strand=-	PF00563.22	0.11	12	26	73	EAL domain
Seqid=NZ_CP071505.1;End=2078270;Strand=+	PF13518.8	8.1e-4	19.6	167	196	Helix-turn-helix domain
Seqid=NZ_CP071505.1;Start=422739;Strand=-	PF02254.20	0.041	14.2	4	63	TrkA-N domain
Seqid=NZ_CP071505.1;Start=758019;Strand=-	PF03630.16	1.2e-20	74.1	87	263	Fumble
Seqid=NZ_CP071505.1;End=1796995;Strand=+	PF06508.15	0.017	14.7	5	61	Queuosine biosynthesis protein QueC
Seqid=NZ_CP071505.1;End=1299011;Strand=+	PF05214.14	0.41	10.4	64	158	Baculovirus P33
Seqid=NZ_CP071505.1;Start=1917883;Strand=-	PF07728.16	0.33	11	32	59	AAA domain (dynein-related subfamily)
Seqid=NZ_CP071505.1;End=1381493;Strand=+	PF13175.8	0.002	17.8	60	151	AAA ATPase domain
Seqid=NZ_CP071505.1;End=1764541;Strand=+	PF18777.3	0.12	12	16	29	Chromosome region maintenance or exportin repeat
Seqid=NZ_CP071505.1;Start=1682371;Strand=-	PF05175.16	2.4e-5	24.1	214	345	Methyltransferase small domain
Seqid=NZ_CP071505.1;Start=2275536;Strand=-	PF03184.21	0.046	13.5	180	223	DDE superfamily endonuclease
Seqid=NZ_CP071505.1;End=910368;Strand=+	PF00618.22	0.013	15.9	194	257	RasGEF N-terminal motif
Seqid=NZ_CP071505.1;Start=150549;Strand=-	PF00874.22	1.9e-13	50.6	229	314	PRD domain
Seqid=NZ_CP071505.1;End=82261;Strand=+	PF08242.14	9.5e-10	39.2	45	135	Methyltransferase domain
Seqid=NZ_CP071505.1;End=141946;Strand=+	PF13434.8	0.0063	15.8	132	202	L-lysine 6-monooxygenase (NADPH-requiring)
Seqid=NZ_CP071505.1;Start=1663979;Strand=-	PF13191.8	0.12	12.8	31	51	AAA ATPase domain
Seqid=NZ_CP071505.1;Start=461445;Strand=-	PF00135.30	5.3e-66	223.7	9	320	Carboxylesterase family
Seqid=NZ_CP071505.1;End=1295077;Strand=+	PF00350.25	0.0049	17	179	211	Dynamin family
Seqid=NZ_CP071505.1;End=565132;Strand=+	PF13401.8	0.074	13.4	31	52	AAA domain
Seqid=NZ_CP071505.1;End=615192;Strand=+	PF01210.25	0.074	13.1	2	37	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
Seqid=NZ_CP071505.1;End=295015;Strand=+	PF03553.16	8e-7	28.7	6	204	Na+/H+ antiporter family
Seqid=NZ_CP071505.1;Start=1662365;Strand=-	PF00528.24	3.8e-16	59.5	76	261	Binding-protein-dependent transport system inner membrane component
Seqid=NZ_CP071505.1;Start=2097981;Strand=-	PF00324.23	5.2e-24	84.8	26	430	Amino acid permease
Seqid=NZ_CP071505.1;Start=243234;Strand=-	PF04967.14	0.11	12.5	20	38	HTH DNA binding domain
Seqid=NZ_CP071505.1;End=668269;Strand=+	PF00828.21	5.3e-37	127.2	27	142	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
Seqid=NZ_CP071505.1;End=1909434;Strand=+	PF06541.13	0.066	13.5	63	153	Putative ABC-transporter type IV
Seqid=NZ_CP071505.1;End=1653539;Strand=+	PF04216.14	0.032	14.2	3	42	Protein involved in formate dehydrogenase formation
Seqid=NZ_CP071505.1;End=1188496;Strand=+	PF18317.3	1.6e-12	47	232	262	Shikimate 5'-dehydrogenase C-terminal domain
Seqid=NZ_CP071505.1;End=1524171;Strand=+	PF18804.3	0.028	14.4	41	108	CxC3 like cysteine cluster associated with KDZ transposases
Seqid=NZ_CP071505.1;End=1336244;Strand=+	PF00746.23	8.9e-4	19.2	2495	2535	LPXTG cell wall anchor motif
Seqid=NZ_CP071505.1;Start=2322705;Strand=-	PF02706.17	0.31	11.5	78	158	Chain length determinant protein
Seqid=NZ_CP071505.1;End=2124559;Strand=+	PF01202.24	0.91	9.7	139	167	Shikimate kinase
Seqid=NZ_CP071505.1;Start=242735;Strand=-	PF13127.8	0.73	9.9	2	22	Protein of unknown function (DUF3955)
Seqid=NZ_CP071505.1;End=660981;Strand=+	PF00276.22	8.6e-30	103	5	86	Ribosomal protein L23
Seqid=NZ_CP071505.1;End=791352;Strand=+	PF01256.19	9.8e-10	38.4	113	230	Carbohydrate kinase
Seqid=NZ_CP071505.1;Start=165700;Strand=-	PF09084.13	2.5e-29	102.8	1	120	NMT1/THI5 like
Seqid=NZ_CP071505.1;Start=834390;Strand=-	PF01926.25	0.05	13.8	31	51	50S ribosome-binding GTPase
Seqid=NZ_CP071505.1;End=118978;Strand=+	PF12698.9	0.03	13.5	40	158	ABC-2 family transporter protein
Seqid=NZ_CP071505.1;Start=437162;Strand=-	PF18761.3	0.021	14.2	5	47	Heliorhodopsin
Seqid=NZ_CP071505.1;End=1252301;Strand=+	PF02609.18	1.7e-20	72.9	18	68	Exonuclease VII small subunit
Seqid=NZ_CP071505.1;End=160673;Strand=+	PF00270.31	0.32	10.8	331	359	DEAD/DEAH box helicase
Seqid=NZ_CP071505.1;Start=1869797;Strand=-	PF03962.17	0.59	10.5	47	70	Mnd1 HTH domain
