Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP078159.1;End=1341533;Strand=+	PF02237.19	9.7e-6	25.5	284	322	Biotin protein ligase C terminal domain
Seqid=NZ_CP078159.1;Start=1521238;Strand=-	PF00994.26	5.5e-32	110.5	7	170	Probable molybdopterin binding domain
Seqid=NZ_CP078159.1;Start=2283586;Strand=-	PF06309.13	0.07	13.3	497	564	Torsin
Seqid=NZ_CP078159.1;Start=1408559;Strand=-	PF01287.22	0.45	10.7	30	56	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold
Seqid=NZ_CP078159.1;Start=1540524;Strand=-	PF02593.16	0.062	12.9	25	63	Domain of unknown function
Seqid=NZ_CP078159.1;End=612289;Strand=+	PF07690.18	2.7e-43	148.3	21	359	Major Facilitator Superfamily
Seqid=NZ_CP078159.1;Start=692776;Strand=-	PF05531.14	0.001	19.6	2	53	Nucleopolyhedrovirus P10 protein
Seqid=NZ_CP078159.1;Start=1856944;Strand=-	PF13365.8	2.6e-27	96.7	354	502	Trypsin-like peptidase domain
Seqid=NZ_CP078159.1;End=428227;Strand=+	PF01643.19	0.021	14.2	10	67	Acyl-ACP thioesterase
Seqid=NZ_CP078159.1;End=1762882;Strand=+	PF03009.19	6.9e-24	85.1	51	296	Glycerophosphoryl diester phosphodiesterase family
Seqid=NZ_CP078159.1;Start=2287076;Strand=-	PF07282.13	0.0051	16.8	61	117	Putative transposase DNA-binding domain
Seqid=NZ_CP078159.1;End=391941;Strand=+	PF00890.26	2.1e-6	27.2	6	40	FAD binding domain
Seqid=NZ_CP078159.1;End=1185977;Strand=+	PF06347.15	2.5e-5	24	49	98	Bacterial SH3 domain
Seqid=NZ_CP078159.1;Start=2144816;Strand=-	PF10111.11	8.7e-10	38.6	5	103	Glycosyltransferase like family 2
Seqid=NZ_CP078159.1;Start=2456445;Strand=-	PF13240.8	3.5e-6	26.7	3	24	zinc-ribbon domain
Seqid=NZ_CP078159.1;Start=1661265;Strand=-	PF05709.13	1.4e-41	142.7	23	496	Phage tail protein
Seqid=NZ_CP078159.1;End=2162848;Strand=+	PF00892.22	0.004	17.4	165	305	EamA-like transporter family
Seqid=NZ_CP078159.1;End=1132897;Strand=+	PF12860.9	0.098	12.9	231	259	PAS fold
Seqid=NZ_CP078159.1;End=2371157;Strand=+	PF00805.24	0.43	10.4	62	87	Pentapeptide repeats (8 copies)
Seqid=NZ_CP078159.1;End=382565;Strand=+	PF04655.16	0.1	12	176	221	Aminoglycoside/hydroxyurea antibiotic resistance kinase
Seqid=NZ_CP078159.1;End=1326030;Strand=+	PF00025.23	0.0032	17	7	126	ADP-ribosylation factor family
Seqid=NZ_CP078159.1;End=560245;Strand=+	PF00070.29	6.1e-14	52.4	154	233	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP078159.1;End=1174143;Strand=+	PF00005.29	0.11	13.1	54	78	ABC transporter
Seqid=NZ_CP078159.1;End=317448;Strand=+	PF07332.13	0.0039	17.3	16	80	Putative Actinobacterial Holin-X, holin superfamily III
Seqid=NZ_CP078159.1;End=1267254;Strand=+	PF00931.24	0.18	11.1	125	155	NB-ARC domain
Seqid=NZ_CP078159.1;Start=2366012;Strand=-	PF08605.12	0.11	12.8	24	107	Fungal Rad9-like Rad53-binding
Seqid=NZ_CP078159.1;End=157136;Strand=+	PF13476.8	0.0036	18	258	301	AAA domain
Seqid=NZ_CP078159.1;Start=1315514;Strand=-	PF14697.8	0.18	12.1	26	42	4Fe-4S dicluster domain
Seqid=NZ_CP078159.1;Start=2283586;Strand=-	PF00158.28	0.11	12.3	183	284	Sigma-54 interaction domain
Seqid=NZ_CP078159.1;Start=2062722;Strand=-	PF13476.8	0.021	15.5	26	47	AAA domain
Seqid=NZ_CP078159.1;Start=2349026;Strand=-	PF00004.31	1.8e-13	51.2	42	175	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP078159.1;End=177313;Strand=+	PF04246.14	0.92	9.5	245	290	Positive regulator of sigma(E), RseC/MucC
Seqid=NZ_CP078159.1;Start=1452646;Strand=-	PF13279.8	3.8e-9	37.2	22	126	Thioesterase-like superfamily
Seqid=NZ_CP078159.1;Start=155172;Strand=-	PF08595.13	0.11	12.6	27	57	RXT2-like, N-terminal
Seqid=NZ_CP078159.1;Start=1882732;Strand=-	PF05768.16	0.025	15.1	5	42	Glutaredoxin-like domain (DUF836)
Seqid=NZ_CP078159.1;End=541990;Strand=+	PF03899.17	0.095	13.2	27	109	ATP synthase I chain
Seqid=NZ_CP078159.1;End=1101620;Strand=+	PF06148.13	0.0029	17.8	250	316	COG (conserved oligomeric Golgi) complex component, COG2
Seqid=NZ_CP078159.1;End=1234507;Strand=+	PF00107.28	0.34	11	206	304	Zinc-binding dehydrogenase
Seqid=NZ_CP078159.1;End=1893454;Strand=+	PF05313.14	0.039	13.6	15	57	Poxvirus P21 membrane protein
Seqid=NZ_CP078159.1;Start=2171453;Strand=-	PF10724.11	0.023	15	124	155	Protein of unknown function (DUF2516)
Seqid=NZ_CP078159.1;Start=2349026;Strand=-	PF13238.8	0.036	14.7	43	129	AAA domain
Seqid=NZ_CP078159.1;End=1069152;Strand=+	PF20136.1	0.024	14.8	28	84	Family of unknown function (DUF6526)
Seqid=NZ_CP078159.1;Start=2310797;Strand=-	PF06068.15	4.3e-4	19.7	198	234	TIP49 P-loop domain
Seqid=NZ_CP078159.1;End=360752;Strand=+	PF02475.18	0.018	14.9	62	137	Met-10+ like-protein
Seqid=NZ_CP078159.1;Start=380413;Strand=-	PF00388.21	0.03	14	191	250	Phosphatidylinositol-specific phospholipase C, X domain
Seqid=NZ_CP078159.1;Start=1706838;Strand=-	PF19226.2	0.099	11.8	862	923	DisA glycoprotein
Seqid=NZ_CP078159.1;End=1383106;Strand=+	PF04101.18	1.8e-25	89.9	189	336	Glycosyltransferase family 28 C-terminal domain
Seqid=NZ_CP078159.1;End=1076710;Strand=+	PF13560.8	0.12	12.8	7	32	Helix-turn-helix domain
Seqid=NZ_CP078159.1;Start=1786496;Strand=-	PF01134.24	2.1e-9	37.1	11	149	Glucose inhibited division protein A
Seqid=NZ_CP078159.1;Start=509913;Strand=-	PF16912.7	5.9e-11	42.3	147	330	Glucose dehydrogenase C-terminus
Seqid=NZ_CP078159.1;End=376721;Strand=+	PF03306.15	4e-74	248.8	5	222	Alpha-acetolactate decarboxylase
Seqid=NZ_CP078159.1;Start=685867;Strand=-	PF15884.7	0.34	11.6	87	131	MICOS complex subunit MIC13, QIL1
Seqid=NZ_CP078159.1;Start=2012036;Strand=-	PF13174.8	0.4	11.5	20	47	Tetratricopeptide repeat
Seqid=NZ_CP078159.1;End=768148;Strand=+	PF18962.2	0.43	11	215	249	Secretion system C-terminal sorting domain
Seqid=NZ_CP078159.1;End=232243;Strand=+	PF02879.18	9.4e-25	87.3	198	300	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II
Seqid=NZ_CP078159.1;Start=1475359;Strand=-	PF00288.28	2.3e-12	47.1	83	143	GHMP kinases N terminal domain
Seqid=NZ_CP078159.1;Start=1786496;Strand=-	PF03486.16	0.92	8.3	218	292	HI0933-like protein
Seqid=NZ_CP078159.1;End=1924252;Strand=+	PF08810.12	1.1e-42	144.8	7	117	Kinase associated protein B
Seqid=NZ_CP078159.1;End=667999;Strand=+	PF01047.24	0.042	13.8	171	218	MarR family
Seqid=NZ_CP078159.1;End=2395239;Strand=+	PF14995.8	0.025	15	12	84	Transmembrane protein
Seqid=NZ_CP078159.1;Start=2350810;Strand=-	PF13527.9	8.4e-6	26	56	161	Acetyltransferase (GNAT) domain
Seqid=NZ_CP078159.1;End=1039313;Strand=+	PF12697.9	0.003	18.3	32	124	Alpha/beta hydrolase family
Seqid=NZ_CP078159.1;End=585898;Strand=+	PF04234.14	1.1e-18	68.2	33	127	CopC domain
Seqid=NZ_CP078159.1;End=512695;Strand=+	PF13401.8	0.022	15.1	63	101	AAA domain
Seqid=NZ_CP078159.1;End=310771;Strand=+	PF03551.16	0.91	9.6	52	94	Transcriptional regulator PadR-like family
Seqid=NZ_CP078159.1;Start=72440;Strand=-	PF08245.14	6.8e-30	104.6	121	309	Mur ligase middle domain
Seqid=NZ_CP078159.1;Start=1727631;Strand=-	PF05568.13	0.023	14.6	102	145	African swine fever virus J13L protein
Seqid=NZ_CP078159.1;End=1143805;Strand=+	PF00587.27	1.3e-32	113.3	324	534	tRNA synthetase class II core domain (G, H, P, S and T)
Seqid=NZ_CP078159.1;End=1234507;Strand=+	PF02527.17	0.16	11.4	188	295	rRNA small subunit methyltransferase G
Seqid=NZ_CP078159.1;Start=2255335;Strand=-	PF03144.27	3.2e-18	66	225	293	Elongation factor Tu domain 2
Seqid=NZ_CP078159.1;Start=1467924;Strand=-	PF00188.28	2.2e-14	54.5	224	339	Cysteine-rich secretory protein family
Seqid=NZ_CP078159.1;End=1335689;Strand=+	PF14559.8	0.0029	18.1	163	197	Tetratricopeptide repeat
Seqid=NZ_CP078159.1;End=232243;Strand=+	PF02878.18	1e-41	142	35	168	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
Seqid=NZ_CP078159.1;Start=225250;Strand=-	PF03417.18	0.47	10.1	9	148	Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase
Seqid=NZ_CP078159.1;Start=920612;Strand=-	PF02898.17	2.1e-149	497.5	18	365	Nitric oxide synthase, oxygenase domain
Seqid=NZ_CP078159.1;Start=700488;Strand=-	PF01609.23	1.9e-35	122.5	264	515	Transposase DDE domain
Seqid=NZ_CP078159.1;End=1002820;Strand=+	PF13514.8	3.2e-21	76	4	210	AAA domain
Seqid=NZ_CP078159.1;End=1323005;Strand=+	PF14415.8	0.016	14.6	44	120	Domain of unknown function (DUF4424)
Seqid=NZ_CP078159.1;End=177313;Strand=+	PF00892.22	1.5e-14	54.4	9	149	EamA-like transporter family
Seqid=NZ_CP078159.1;End=670477;Strand=+	PF00441.26	1e-9	38.8	245	358	Acyl-CoA dehydrogenase, C-terminal domain
Seqid=NZ_CP078159.1;Start=2469336;Strand=-	PF00009.29	0.32	10.6	307	367	Elongation factor Tu GTP binding domain
Seqid=NZ_CP078159.1;Start=1602822;Strand=-	PF06080.14	0.32	10.8	249	319	Protein of unknown function (DUF938)
Seqid=NZ_CP078159.1;End=800379;Strand=+	PF08206.13	5.3e-4	19.7	74	122	Ribonuclease B OB domain
Seqid=NZ_CP078159.1;Start=1689624;Strand=-	PF10552.11	1.6e-4	21.6	27	146	ORF6C domain
Seqid=NZ_CP078159.1;Start=2425621;Strand=-	PF08535.12	0.067	13.3	132	168	KorB domain
Seqid=NZ_CP078159.1;End=1176338;Strand=+	PF01702.20	2.1e-162	540.4	16	369	Queuine tRNA-ribosyltransferase
Seqid=NZ_CP078159.1;End=390771;Strand=+	PF12685.9	0.004	17.1	8	151	SpoIIIAH-like protein
Seqid=NZ_CP078159.1;End=1866262;Strand=+	PF13347.8	0.67	8.5	137	366	MFS/sugar transport protein
Seqid=NZ_CP078159.1;Start=2455039;Strand=-	PF19904.1	0.086	12.5	70	179	Domain of unknown function (DUF6377)
Seqid=NZ_CP078159.1;End=113285;Strand=+	PF02900.20	0.02	14	56	100	Catalytic LigB subunit of aromatic ring-opening dioxygenase
Seqid=NZ_CP078159.1;Start=368059;Strand=-	PF00746.23	4.6e-5	23.4	166	207	LPXTG cell wall anchor motif
Seqid=NZ_CP078160.1;End=7379;Strand=+	PF05266.16	0.34	10.9	196	272	Protein of unknown function (DUF724)
Seqid=NZ_CP078159.1;Start=1756896;Strand=-	PF08032.14	7.4e-10	39.1	35	103	RNA 2'-O ribose methyltransferase substrate binding
Seqid=NZ_CP078159.1;Start=426963;Strand=-	PF01262.23	2.3e-4	20.7	13	68	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP078159.1;Start=2133265;Strand=-	PF13555.8	5.4e-6	26.2	67	99	P-loop containing region of AAA domain
Seqid=NZ_CP078159.1;Start=443978;Strand=-	PF12746.9	3.1e-4	20.5	80	138	GNAT acetyltransferase
Seqid=NZ_CP078159.1;Start=2051986;Strand=-	PF00258.27	0.0089	16.3	43	99	Flavodoxin
Seqid=NZ_CP078159.1;End=1316825;Strand=+	PF14493.8	7.5e-11	42.4	222	306	Helix-turn-helix domain
Seqid=NZ_CP078159.1;Start=2335555;Strand=-	PF01541.26	4.1e-20	71.9	3	75	GIY-YIG catalytic domain
Seqid=NZ_CP078159.1;Start=2283586;Strand=-	PF02861.22	1e-17	64.1	17	69	Clp amino terminal domain, pathogenicity island component
Seqid=NZ_CP078159.1;End=1065051;Strand=+	PF08534.12	0.066	13	12	63	Redoxin
Seqid=NZ_CP078159.1;End=266052;Strand=+	PF01370.23	3e-5	23.7	3	72	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP078159.1;End=1061397;Strand=+	PF01636.25	8.1e-18	65.2	19	217	Phosphotransferase enzyme family
Seqid=NZ_CP078159.1;End=232243;Strand=+	PF00408.22	3.4e-7	30.5	476	525	Phosphoglucomutase/phosphomannomutase, C-terminal domain
Seqid=NZ_CP078159.1;End=682305;Strand=+	PF02597.22	9.3e-17	61.5	3	77	ThiS family
Seqid=NZ_CP078159.1;End=772153;Strand=+	PF12850.9	2.3e-23	83.1	7	212	Calcineurin-like phosphoesterase superfamily domain
Seqid=NZ_CP078159.1;Start=1584901;Strand=-	PF18151.3	0.099	12.9	60	82	Domain of unknown function (DUF5601)
Seqid=NZ_CP078159.1;Start=1726681;Strand=-	PF00308.20	9.2e-7	29	117	237	Bacterial dnaA protein
Seqid=NZ_CP078159.1;Start=2454043;Strand=-	PF13673.9	2.8e-4	20.9	48	154	Acetyltransferase (GNAT) domain
Seqid=NZ_CP078159.1;Start=1417955;Strand=-	PF13981.8	0.48	10.9	158	214	SopA-like central domain
Seqid=NZ_CP078159.1;Start=1483525;Strand=-	PF07638.13	0.079	12.9	129	178	ECF sigma factor
Seqid=NZ_CP078159.1;Start=2157258;Strand=-	PF09972.11	0.8	8.5	6	105	Predicted membrane protein (DUF2207)
Seqid=NZ_CP078159.1;End=295890;Strand=+	PF02086.17	0.026	14.3	65	161	D12 class N6 adenine-specific DNA methyltransferase
Seqid=NZ_CP078159.1;End=116267;Strand=+	PF13604.8	0.072	12.9	32	98	AAA domain
Seqid=NZ_CP078159.1;End=1061397;Strand=+	PF02958.22	4.9e-6	26.2	132	203	Ecdysteroid kinase-like family
Seqid=NZ_CP078159.1;End=155203;Strand=+	PF05872.14	0.068	11.9	18	85	Bacterial protein of unknown function (DUF853)
Seqid=NZ_CP078159.1;Start=1706838;Strand=-	PF19220.2	0.0071	15.5	24	135	Crescentin protein
Seqid=NZ_CP078159.1;Start=412452;Strand=-	PF02038.18	0.56	9.7	59	76	ATP1G1/PLM/MAT8 family
Seqid=NZ_CP078159.1;Start=679343;Strand=-	PF01967.23	2.7e-53	179.7	15	153	MoaC family
Seqid=NZ_CP078159.1;Start=1654732;Strand=-	PF06365.14	0.0043	16.9	67	138	CD34/Podocalyxin family
Seqid=NZ_CP078159.1;End=1851826;Strand=+	PF10177.11	0.14	12.4	38	100	Uncharacterised conserved protein (DUF2371)
Seqid=NZ_CP078159.1;End=668343;Strand=+	PF14470.8	5.9e-5	23.5	27	103	Bacterial PH domain
Seqid=NZ_CP078159.1;End=1267254;Strand=+	PF05673.15	0.0085	15.3	126	170	Protein of unknown function (DUF815)
Seqid=NZ_CP078159.1;End=1163657;Strand=+	PF09334.13	3.6e-11	42.5	42	226	tRNA synthetases class I (M)
Seqid=NZ_CP078159.1;End=770115;Strand=+	PF13419.8	0.14	12.3	234	259	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP078159.1;End=1241556;Strand=+	PF15091.8	0.05	12.6	11	63	Domain of unknown function (DUF4554)
Seqid=NZ_CP078159.1;End=276243;Strand=+	PF12850.9	3.2e-7	30.6	4	144	Calcineurin-like phosphoesterase superfamily domain
Seqid=NZ_CP078159.1;Start=2349026;Strand=-	PF05308.13	0.013	15.7	350	412	Mitochondrial fission regulator
Seqid=NZ_CP078159.1;End=2433579;Strand=+	PF08267.14	1.7e-5	24.6	526	668	Cobalamin-independent synthase, N-terminal domain
Seqid=NZ_CP078159.1;Start=2097839;Strand=-	PF13671.8	0.17	12.1	367	384	AAA domain
Seqid=NZ_CP078159.1;End=1253610;Strand=+	PF02558.18	0.64	9.8	200	279	Ketopantoate reductase PanE/ApbA
Seqid=NZ_CP078159.1;Start=534921;Strand=-	PF03602.17	0.0036	17.1	5	145	Conserved hypothetical protein 95
Seqid=NZ_CP078159.1;Start=2463400;Strand=-	PF08279.14	0.0063	16.5	18	41	HTH domain
Seqid=NZ_CP078159.1;End=2437361;Strand=+	PF13476.8	0.013	16.2	361	413	AAA domain
Seqid=NZ_CP078159.1;Start=1401313;Strand=-	PF02784.18	1.3e-61	208.2	35	286	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
Seqid=NZ_CP078159.1;End=1284723;Strand=+	PF02863.20	7.9e-25	86.6	109	173	Arginine repressor, C-terminal domain
Seqid=NZ_CP078159.1;End=47729;Strand=+	PF00558.21	0.22	11.4	135	167	Vpu protein
Seqid=NZ_CP078159.1;Start=1956059;Strand=-	PF00155.23	4.3e-9	36.1	66	252	Aminotransferase class I and II
Seqid=NZ_CP078159.1;Start=2252535;Strand=-	PF01053.22	9.8e-7	27.7	90	220	Cys/Met metabolism PLP-dependent enzyme
Seqid=NZ_CP078159.1;End=1297840;Strand=+	PF13377.8	1.2e-16	61.5	153	311	Periplasmic binding protein-like domain
Seqid=NZ_CP078159.1;Start=213262;Strand=-	PF03309.16	0.026	14.5	4	66	Type III pantothenate kinase
Seqid=NZ_CP078159.1;Start=1746871;Strand=-	PF00488.23	6.9e-34	117.6	333	513	MutS domain V
Seqid=NZ_CP078159.1;End=1291901;Strand=+	PF06491.13	6.2e-60	201.3	11	145	Disulphide isomerase
Seqid=NZ_CP078159.1;End=1267254;Strand=+	PF13555.8	1.2e-6	28.3	120	164	P-loop containing region of AAA domain
Seqid=NZ_CP078159.1;End=1328995;Strand=+	PF02390.19	3.1e-4	20.4	53	124	Putative methyltransferase
Seqid=NZ_CP078159.1;End=2437361;Strand=+	PF02463.21	0.097	12.2	358	393	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP078159.1;End=1779573;Strand=+	PF01566.20	1.8e-119	399	51	417	Natural resistance-associated macrophage protein
Seqid=NZ_CP078159.1;Start=826407;Strand=-	PF13091.8	8.1e-30	103.5	335	461	PLD-like domain
Seqid=NZ_CP078159.1;End=254600;Strand=+	PF00583.27	2.1e-14	53.8	24	146	Acetyltransferase (GNAT) family
Seqid=NZ_CP078159.1;Start=692776;Strand=-	PF10046.11	0.005	17.3	7	49	Biogenesis of lysosome-related organelles complex-1 subunit 2
Seqid=NZ_CP078159.1;Start=1407504;Strand=-	PF02800.22	1.5e-5	24.7	229	278	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
Seqid=NZ_CP078159.1;Start=1614920;Strand=-	PF13535.8	2e-5	24.3	701	837	ATP-grasp domain
Seqid=NZ_CP078159.1;Start=2087601;Strand=-	PF12832.9	1.1e-11	44.3	10	361	MFS_1 like family
Seqid=NZ_CP078159.1;Start=1639028;Strand=-	PF06480.17	0.059	13.8	177	279	FtsH Extracellular
Seqid=NZ_CP078159.1;Start=1190742;Strand=-	PF07728.16	0.003	17.7	46	126	AAA domain (dynein-related subfamily)
Seqid=NZ_CP078159.1;Start=1486992;Strand=-	PF14110.8	0.16	12.7	12	68	Domain of unknown function (DUF4282)
Seqid=NZ_CP078159.1;Start=1541148;Strand=-	PF00575.25	1.4e-5	25.4	133	196	S1 RNA binding domain
Seqid=NZ_CP078159.1;End=906441;Strand=+	PF13730.8	0.2	11.7	35	65	Helix-turn-helix domain
Seqid=NZ_CP078159.1;End=2431333;Strand=+	PF20116.1	0.034	14.7	251	288	Family of unknown function (DUF6506)
Seqid=NZ_CP078159.1;End=342010;Strand=+	PF03860.18	0.0091	16.1	35	44	Domain of Unknown Function (DUF326)
Seqid=NZ_CP078159.1;End=958190;Strand=+	PF04571.16	0.071	13.2	14	49	lipin, N-terminal conserved region
Seqid=NZ_CP078159.1;End=266052;Strand=+	PF01073.21	0.035	13.2	5	77	3-beta hydroxysteroid dehydrogenase/isomerase family
Seqid=NZ_CP078159.1;End=1938897;Strand=+	PF17050.7	0.18	12.7	253	301	Altered inheritance of mitochondria 5
Seqid=NZ_CP078159.1;End=1204929;Strand=+	PF08241.14	2.2e-4	21.9	55	151	Methyltransferase domain
Seqid=NZ_CP078159.1;Start=1484124;Strand=-	PF07730.15	3.3e-17	62.9	177	240	Histidine kinase
Seqid=NZ_CP078159.1;End=1436664;Strand=+	PF14552.8	7.5e-6	26.1	21	80	Tautomerase enzyme
Seqid=NZ_CP078159.1;End=6017;Strand=+	PF12299.10	0.73	10	119	202	Protein of unknown function (DUF3627)
Seqid=NZ_CP078159.1;End=1335689;Strand=+	PF13431.8	0.18	12.4	124	149	Tetratricopeptide repeat
Seqid=NZ_CP078159.1;End=2255127;Strand=+	PF18992.2	0.44	10.3	227	264	Family of unknown function (DUF5725)
Seqid=NZ_CP078159.1;Start=1958835;Strand=-	PF13476.8	0.079	13.6	32	50	AAA domain
Seqid=NZ_CP078159.1;End=654710;Strand=+	PF13370.8	0.29	11.8	188	204	4Fe-4S single cluster domain of Ferredoxin I
Seqid=NZ_CP078159.1;Start=2348556;Strand=-	PF11153.10	6.8e-4	19.5	6	62	Protein of unknown function (DUF2931)
Seqid=NZ_CP078159.1;End=176159;Strand=+	PF09332.13	0.044	13.4	34	59	Mcm10 replication factor
Seqid=NZ_CP078159.1;End=2188912;Strand=+	PF13384.8	0.024	14.6	5	31	Homeodomain-like domain
Seqid=NZ_CP078159.1;Start=1514735;Strand=-	PF01855.21	1.2e-64	218.3	241	484	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg
Seqid=NZ_CP078159.1;Start=853252;Strand=-	PF04412.15	0.014	14.2	321	405	Aconitase X
Seqid=NZ_CP078159.1;End=1417194;Strand=+	PF03029.19	0.3	10.9	75	96	Conserved hypothetical ATP binding protein
Seqid=NZ_CP078159.1;Start=466886;Strand=-	PF02597.22	3e-8	34.3	7	66	ThiS family
Seqid=NZ_CP078159.1;End=60690;Strand=+	PF06008.16	0.047	13.5	7	82	Laminin Domain I
Seqid=NZ_CP078159.1;End=458032;Strand=+	PF00903.27	1.1e-7	32.1	142	256	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
Seqid=NZ_CP078159.1;End=815955;Strand=+	PF04876.14	0.1	12.3	12	68	Tenuivirus major non-capsid protein
Seqid=NZ_CP078159.1;End=713746;Strand=+	PF00344.22	1.4e-107	359.7	69	412	SecY
Seqid=NZ_CP078159.1;End=584406;Strand=+	PF09925.11	0.045	13.7	132	262	Predicted membrane protein (DUF2157)
Seqid=NZ_CP078159.1;Start=1983560;Strand=-	PF13151.8	0.032	14	4	62	Protein of unknown function (DUF3990)
Seqid=NZ_CP078159.1;Start=2394233;Strand=-	PF15704.7	0.027	14.5	8	81	Mitochondrial ATP synthase subunit
Seqid=NZ_CP078159.1;Start=643601;Strand=-	PF13412.8	1.2e-4	21.6	36	61	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP078159.1;Start=274608;Strand=-	PF00126.29	1e-10	41.5	4	62	Bacterial regulatory helix-turn-helix protein, lysR family
Seqid=NZ_CP078159.1;End=1347096;Strand=+	PF00633.25	1.6e-7	31	101	128	Helix-hairpin-helix motif
Seqid=NZ_CP078159.1;Start=134797;Strand=-	PF07991.14	3e-4	20.5	25	97	Acetohydroxy acid isomeroreductase, NADPH-binding domain
Seqid=NZ_CP078159.1;End=1132897;Strand=+	PF13188.9	0.018	15.1	226	259	PAS domain
Seqid=NZ_CP078159.1;Start=2231766;Strand=-	PF00843.19	0.094	11.7	7	53	Arenavirus nucleocapsid N-terminal domain
Seqid=NZ_CP078159.1;End=914055;Strand=+	PF13056.8	0.24	11.1	18	38	Protein of unknown function (DUF3918)
Seqid=NZ_CP078159.1;End=1197437;Strand=+	PF00515.30	3.9e-5	23.4	203	236	Tetratricopeptide repeat
Seqid=NZ_CP078159.1;Start=2290156;Strand=-	PF04481.14	0.15	11.3	180	254	Protein of unknown function (DUF561)
Seqid=NZ_CP078159.1;Start=1687519;Strand=-	PF18753.3	0.14	11.7	133	178	Nucleotide modification associated domain 2
Seqid=NZ_CP078159.1;Start=1505541;Strand=-	PF05192.20	8.1e-43	147	256	546	MutS domain III
Seqid=NZ_CP078159.1;End=1234507;Strand=+	PF03602.17	0.01	15.6	190	269	Conserved hypothetical protein 95
Seqid=NZ_CP078159.1;Start=2062722;Strand=-	PF13555.8	0.059	13.2	18	44	P-loop containing region of AAA domain
Seqid=NZ_CP078159.1;Start=1662752;Strand=-	PF13974.8	0.16	12.2	11	43	YebO-like protein
Seqid=NZ_CP078159.1;Start=2447678;Strand=-	PF05105.14	0.34	11.2	15	95	Bacteriophage holin family
Seqid=NZ_CP078159.1;Start=2065668;Strand=-	PF03193.18	5.9e-4	19.9	306	374	RsgA GTPase
Seqid=NZ_CP078159.1;End=1141564;Strand=+	PF05970.16	0.082	12.1	150	185	PIF1-like helicase
Seqid=NZ_CP078159.1;Start=1801408;Strand=-	PF00381.21	3.8e-30	104	3	82	PTS HPr component phosphorylation site
Seqid=NZ_CP078159.1;End=719316;Strand=+	PF00573.24	0.16	11.7	151	214	Ribosomal protein L4/L1 family
Seqid=NZ_CP078159.1;Start=704848;Strand=-	PF05038.15	0.041	13.6	15	63	Cytochrome Cytochrome b558 alpha-subunit
Seqid=NZ_CP078159.1;Start=1762943;Strand=-	PF06133.13	7.6e-16	58.7	9	114	Control of competence regulator ComK, YlbF/YmcA
Seqid=NZ_CP078159.1;Start=2371871;Strand=-	PF00209.20	3.9e-20	72.1	19	140	Sodium:neurotransmitter symporter family
Seqid=NZ_CP078159.1;Start=1918324;Strand=-	PF02826.21	3.3e-4	20.1	203	246	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP078159.1;Start=1486992;Strand=-	PF09972.11	0.0091	14.9	10	73	Predicted membrane protein (DUF2207)
Seqid=NZ_CP078159.1;Start=1581247;Strand=-	PF00769.21	0.27	11	385	511	Ezrin/radixin/moesin family
Seqid=NZ_CP078159.1;Start=1625915;Strand=-	PF12681.9	0.15	12.1	13	63	Glyoxalase-like domain
Seqid=NZ_CP078159.1;End=842586;Strand=+	PF13936.8	0.3	11	207	236	Helix-turn-helix domain
Seqid=NZ_CP078159.1;End=1368260;Strand=+	PF19077.2	0.31	11.6	2013	2070	Bacterial Ig-like domain
Seqid=NZ_CP078159.1;End=2223602;Strand=+	PF01244.23	0.037	13.3	114	192	Membrane dipeptidase (Peptidase family M19)
Seqid=NZ_CP078159.1;Start=10857;Strand=-	PF08543.14	5.6e-5	22.7	143	245	Phosphomethylpyrimidine kinase
Seqid=NZ_CP078159.1;Start=2164866;Strand=-	PF00561.22	9.2e-5	22.3	180	257	alpha/beta hydrolase fold
Seqid=NZ_CP078159.1;End=1327485;Strand=+	PF00216.23	2.1e-37	127.3	1	90	Bacterial DNA-binding protein
Seqid=NZ_CP078159.1;Start=684665;Strand=-	PF07690.18	1.1e-15	57.5	224	391	Major Facilitator Superfamily
Seqid=NZ_CP078159.1;End=1195449;Strand=+	PF02780.22	0.05	13.6	96	150	Transketolase, C-terminal domain
Seqid=NZ_CP078159.1;Start=2012036;Strand=-	PF14559.8	4.8e-5	23.8	26	69	Tetratricopeptide repeat
Seqid=NZ_CP078159.1;End=458641;Strand=+	PF12740.9	0.091	11.8	89	140	Chlorophyllase enzyme
