Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NODE_36_length_15694_cov_236.416277;Start=7246;Strand=-	PF14584.8	0.1	12.7	11	77	Protein of unknown function (DUF4446)
Seqid=NODE_18_length_46896_cov_243.824217;End=46620;Strand=+	PF01978.21	0.0088	16	28	80	Sugar-specific transcriptional regulator TrmB
Seqid=NODE_18_length_46896_cov_243.824217;Start=19373;Strand=-	PF06925.13	1.5e-42	145.6	19	179	Monogalactosyldiacylglycerol (MGDG) synthase
Seqid=NODE_41_length_7036_cov_347.769938;End=1806;Strand=+	PF00117.30	2.2e-4	21.2	53	112	Glutamine amidotransferase class-I
Seqid=NODE_2_length_208019_cov_274.767661;End=93369;Strand=+	PF00528.24	1.2e-19	70.9	42	211	Binding-protein-dependent transport system inner membrane component
Seqid=NODE_7_length_93468_cov_171.223747;End=40781;Strand=+	PF13555.8	1.2e-6	28.3	117	161	P-loop containing region of AAA domain
Seqid=NODE_7_length_93468_cov_171.223747;End=61548;Strand=+	PF13738.8	3.1e-9	36.6	34	342	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NODE_8_length_83912_cov_236.777313;End=3564;Strand=+	PF00583.27	5.3e-7	30	136	243	Acetyltransferase (GNAT) family
Seqid=NODE_1_length_311834_cov_211.387574;Start=83912;Strand=-	PF13304.8	5.8e-9	36.2	89	180	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NODE_30_length_24760_cov_181.758984;Start=22841;Strand=-	PF13738.8	0.82	9	133	259	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NODE_16_length_48124_cov_200.183425;End=16298;Strand=+	PF03874.18	0.28	11.6	8	57	RNA polymerase Rpb4
Seqid=NODE_28_length_29582_cov_183.620200;End=29242;Strand=+	PF05966.14	0.0099	15.3	20	60	Chordopoxvirus A33R protein
Seqid=NODE_25_length_34213_cov_188.178140;End=2255;Strand=+	PF19077.2	0.12	13	471	528	Bacterial Ig-like domain
Seqid=NODE_7_length_93468_cov_171.223747;End=87895;Strand=+	PF00672.27	2.2e-14	53.6	194	245	HAMP domain
Seqid=NODE_14_length_52631_cov_224.782148;End=43425;Strand=+	PF00910.24	0.23	12	153	176	RNA helicase
Seqid=NODE_18_length_46896_cov_243.824217;End=39670;Strand=+	PF00425.20	3.1e-66	223.7	191	439	chorismate binding enzyme
Seqid=NODE_10_length_69782_cov_362.884972;End=49387;Strand=+	PF07022.15	2.4e-6	27.6	20	69	Bacteriophage CI repressor helix-turn-helix domain
Seqid=NODE_2_length_208019_cov_274.767661;End=176078;Strand=+	PF13508.9	7.5e-8	32.7	62	149	Acetyltransferase (GNAT) domain
Seqid=NODE_41_length_7036_cov_347.769938;Start=3534;Strand=-	PF13589.8	0.0045	17	288	342	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NODE_12_length_53464_cov_183.604379;Start=10281;Strand=-	PF05970.16	0.074	12.2	149	185	PIF1-like helicase
Seqid=NODE_13_length_53028_cov_297.847047;Start=47505;Strand=-	PF02552.18	0.015	15.2	190	237	CO dehydrogenase beta subunit/acetyl-CoA synthase epsilon subunit
Seqid=NODE_11_length_67393_cov_348.837364;End=7318;Strand=+	PF12022.10	0.39	11.1	2	47	Domain of unknown function (DUF3510)
Seqid=NODE_12_length_53464_cov_183.604379;Start=31221;Strand=-	PF03959.15	0.19	11.4	146	274	Serine hydrolase (FSH1)
Seqid=NODE_20_length_42920_cov_245.749691;End=28700;Strand=+	PF13304.8	0.0019	18.1	432	507	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NODE_5_length_98151_cov_292.248894;Start=6440;Strand=-	PF01266.26	3.7e-8	33.4	44	337	FAD dependent oxidoreductase
Seqid=NODE_7_length_93468_cov_171.223747;End=23866;Strand=+	PF00772.23	3.6e-4	20.6	463	559	DnaB-like helicase N terminal domain
Seqid=NODE_52_length_2643_cov_333.065082;Start=202;Strand=-	PF05207.15	0.06	13.2	40	51	CSL zinc finger
Seqid=NODE_22_length_38496_cov_261.159739;End=38404;Strand=+	PF00575.25	1.2e-12	48.1	6	76	S1 RNA binding domain
Seqid=NODE_10_length_69782_cov_362.884972;Start=5711;Strand=-	PF14676.8	0.1	12.9	1	63	FANCI solenoid 2
Seqid=NODE_7_length_93468_cov_171.223747;Start=49653;Strand=-	PF01741.20	0.14	12.6	26	51	Large-conductance mechanosensitive channel, MscL
Seqid=NODE_3_length_175266_cov_403.750869;Start=54855;Strand=-	PF10396.11	7.6e-39	132.7	17	136	GTP-binding protein TrmE N-terminus
Seqid=NODE_6_length_97827_cov_271.807059;Start=74697;Strand=-	PF13555.8	1.7e-5	24.5	22	51	P-loop containing region of AAA domain
Seqid=NODE_5_length_98151_cov_292.248894;End=63904;Strand=+	PF13460.8	6.4e-7	29.5	9	122	NAD(P)H-binding
Seqid=NODE_6_length_97827_cov_271.807059;End=64733;Strand=+	PF00990.23	1.8e-35	122.2	189	347	Diguanylate cyclase, GGDEF domain
Seqid=NODE_5_length_98151_cov_292.248894;End=14279;Strand=+	PF14960.8	0.053	13.1	9	40	ATP synthase regulation
Seqid=NODE_27_length_31933_cov_317.774925;Start=17769;Strand=-	PF06832.14	0.062	13.4	21	59	Penicillin-Binding Protein C-terminus Family
Seqid=NODE_7_length_93468_cov_171.223747;End=82565;Strand=+	PF11626.10	0.37	11	127	151	TRF2-interacting telomeric protein/Rap1 - C terminal domain
Seqid=NODE_1_length_311834_cov_211.387574;End=50533;Strand=+	PF00564.26	0.051	13.6	49	74	PB1 domain
Seqid=NODE_3_length_175266_cov_403.750869;End=12321;Strand=+	PF00266.21	1.9e-6	27.2	79	200	Aminotransferase class-V
Seqid=NODE_12_length_53464_cov_183.604379;Start=10281;Strand=-	PF05673.15	0.041	13.1	124	228	Protein of unknown function (DUF815)
Seqid=NODE_10_length_69782_cov_362.884972;End=48538;Strand=+	PF02517.18	0.0036	17.7	133	163	Type II CAAX prenyl endopeptidase Rce1-like
Seqid=NODE_4_length_114657_cov_314.622369;Start=83595;Strand=-	PF15978.7	0.047	12.8	3	57	Tn7-like transposition protein D
Seqid=NODE_38_length_11048_cov_282.202261;End=7919;Strand=+	PF06508.15	2.1e-85	285.6	10	216	Queuosine biosynthesis protein QueC
Seqid=NODE_21_length_39472_cov_184.953420;End=23774;Strand=+	PF10643.11	0.0082	15.8	73	144	Photosystem P840 reaction-centre cytochrome c-551
Seqid=NODE_7_length_93468_cov_171.223747;End=12002;Strand=+	PF09212.12	0.0081	16.5	7	50	Carbohydrate binding module 27
Seqid=NODE_2_length_208019_cov_274.767661;End=163274;Strand=+	PF01638.19	0.0048	16.8	62	106	HxlR-like helix-turn-helix
Seqid=NODE_1_length_311834_cov_211.387574;Start=260619;Strand=-	PF14520.8	4.9e-6	27.1	101	155	Helix-hairpin-helix domain
Seqid=NODE_36_length_15694_cov_236.416277;End=15524;Strand=+	PF13457.8	2e-4	22	898	968	GW (Gly-Tryp) dipeptide domain
Seqid=NODE_19_length_43567_cov_252.384180;Start=39782;Strand=-	PF09685.12	7.2e-19	68	22	141	Domain of unknown function (DUF4870)
Seqid=NODE_32_length_21705_cov_241.590947;End=11177;Strand=+	PF01808.20	2.5e-109	365.6	133	426	AICARFT/IMPCHase bienzyme
Seqid=NODE_46_length_4648_cov_171.154014;End=2316;Strand=+	PF01003.21	0.15	11.9	11	43	Flavivirus capsid protein C
Seqid=NODE_1_length_311834_cov_211.387574;Start=84967;Strand=-	PF05767.14	0.23	11.7	14	72	Poxvirus virion envelope protein A14
Seqid=NODE_2_length_208019_cov_274.767661;End=64977;Strand=+	PF07687.16	4.1000000000000003e-23	81.5	176	297	Peptidase dimerisation domain
Seqid=NODE_6_length_97827_cov_271.807059;End=35183;Strand=+	PF07993.14	0.65	9.2	49	131	Male sterility protein
Seqid=NODE_19_length_43567_cov_252.384180;Start=26165;Strand=-	PF19482.1	0.017	15.1	53	91	Family of unknown function (DUF6018)
Seqid=NODE_10_length_69782_cov_362.884972;End=24593;Strand=+	PF00890.26	4e-7	29.6	18	50	FAD binding domain
Seqid=NODE_4_length_114657_cov_314.622369;Start=25941;Strand=-	PF01266.26	0.35	10.5	8	40	FAD dependent oxidoreductase
Seqid=NODE_1_length_311834_cov_211.387574;Start=291312;Strand=-	PF16020.7	0.28	11.1	104	126	Deltamethrin resistance
Seqid=NODE_1_length_311834_cov_211.387574;Start=230183;Strand=-	PF01479.27	2.7e-11	43.1	208	252	S4 domain
Seqid=NODE_37_length_13437_cov_176.831512;End=4517;Strand=+	PF05175.16	0.012	15.4	42	121	Methyltransferase small domain
Seqid=NODE_7_length_93468_cov_171.223747;End=40781;Strand=+	PF01637.20	0.01	15.8	116	164	ATPase domain predominantly from Archaea
Seqid=NODE_10_length_69782_cov_362.884972;End=5742;Strand=+	PF03807.19	0.034	14.9	16	67	NADP oxidoreductase coenzyme F420-dependent
Seqid=NODE_6_length_97827_cov_271.807059;Start=3519;Strand=-	PF13728.8	0.027	14.4	5	78	F plasmid transfer operon protein
Seqid=NODE_2_length_208019_cov_274.767661;End=79443;Strand=+	PF02463.21	9.5e-4	18.8	129	195	RecF/RecN/SMC N terminal domain
Seqid=NODE_5_length_98151_cov_292.248894;End=17432;Strand=+	PF00702.28	8.9e-14	52.4	8	192	haloacid dehalogenase-like hydrolase
Seqid=NODE_8_length_83912_cov_236.777313;End=77022;Strand=+	PF04307.16	4.1e-31	107.8	1	153	LexA-binding, inner membrane-associated putative hydrolase
Seqid=NODE_4_length_114657_cov_314.622369;Start=75182;Strand=-	PF14187.8	0.042	13.6	171	197	Domain of unknown function (DUF4310)
Seqid=NODE_5_length_98151_cov_292.248894;End=46909;Strand=+	PF13238.8	0.72	10.5	367	399	AAA domain
Seqid=NODE_19_length_43567_cov_252.384180;End=33778;Strand=+	PF00384.24	1.6e-76	258.1	317	740	Molybdopterin oxidoreductase
Seqid=NODE_7_length_93468_cov_171.223747;End=58246;Strand=+	PF01316.23	2.8e-27	94.4	35	103	Arginine repressor, DNA binding domain
Seqid=NODE_9_length_73269_cov_171.361365;Start=3921;Strand=-	PF00633.25	3.6e-7	29.8	186	212	Helix-hairpin-helix motif
Seqid=NODE_2_length_208019_cov_274.767661;Start=109219;Strand=-	PF00324.23	4.9e-100	335.5	13	447	Amino acid permease
Seqid=NODE_1_length_311834_cov_211.387574;End=193992;Strand=+	PF00830.21	3.6e-19	68.7	4	59	Ribosomal L28 family
Seqid=NODE_10_length_69782_cov_362.884972;End=4945;Strand=+	PF07690.18	3.2e-12	46.2	246	426	Major Facilitator Superfamily
Seqid=NODE_3_length_175266_cov_403.750869;Start=8401;Strand=-	PF13384.8	0.042	13.8	130	155	Homeodomain-like domain
Seqid=NODE_5_length_98151_cov_292.248894;End=62127;Strand=+	PF15336.8	0.19	11.9	18	47	Autism susceptibility gene 2 protein
Seqid=NODE_3_length_175266_cov_403.750869;End=133393;Strand=+	PF13191.8	0.099	13.1	60	111	AAA ATPase domain
Seqid=NODE_2_length_208019_cov_274.767661;End=189693;Strand=+	PF20008.1	0.23	11.5	76	109	Domain of unknown function (DUF6429)
Seqid=NODE_3_length_175266_cov_403.750869;Start=49745;Strand=-	PF09339.12	0.45	10.4	28	48	IclR helix-turn-helix domain
Seqid=NODE_24_length_37923_cov_335.358083;Start=6388;Strand=-	PF13238.8	0.28	11.8	201	223	AAA domain
Seqid=NODE_2_length_208019_cov_274.767661;Start=88294;Strand=-	PF13602.8	2.4e-7	31.9	212	326	Zinc-binding dehydrogenase
Seqid=NODE_31_length_21906_cov_324.067754;Start=12165;Strand=-	PF01695.19	0.062	12.9	541	561	IstB-like ATP binding protein
Seqid=NODE_6_length_97827_cov_271.807059;Start=147;Strand=-	PF07554.15	0.12	13.2	9	63	FIVAR domain
Seqid=NODE_29_length_25401_cov_728.240404;End=11585;Strand=+	PF01926.25	0.26	11.5	32	111	50S ribosome-binding GTPase
Seqid=NODE_9_length_73269_cov_171.361365;Start=72449;Strand=-	PF14794.8	0.1	12.5	50	100	Domain of unknown function (DUF4479)
Seqid=NODE_24_length_37923_cov_335.358083;Start=6388;Strand=-	PF13671.8	0.006	16.9	201	240	AAA domain
Seqid=NODE_6_length_97827_cov_271.807059;Start=22942;Strand=-	PF08840.13	0.0021	18.3	76	223	BAAT / Acyl-CoA thioester hydrolase C terminal
Seqid=NODE_31_length_21906_cov_324.067754;Start=12165;Strand=-	PF05729.14	0.2	11.7	205	232	NACHT domain
Seqid=NODE_8_length_83912_cov_236.777313;End=2148;Strand=+	PF01156.21	2.9e-50	171.7	4	301	Inosine-uridine preferring nucleoside hydrolase
Seqid=NODE_32_length_21705_cov_241.590947;End=9117;Strand=+	PF00586.26	1.5e-19	70.5	65	168	AIR synthase related protein, N-terminal domain
Seqid=NODE_11_length_67393_cov_348.837364;End=62794;Strand=+	PF14502.8	0.019	14.5	29	63	Helix-turn-helix domain
Seqid=NODE_18_length_46896_cov_243.824217;Start=18199;Strand=-	PF13347.8	0.25	10	23	132	MFS/sugar transport protein
Seqid=NODE_7_length_93468_cov_171.223747;End=17959;Strand=+	PF08477.15	0.022	15.1	10	125	Ras of Complex, Roc, domain of DAPkinase
Seqid=NODE_2_length_208019_cov_274.767661;End=30929;Strand=+	PF11313.10	0.32	11	73	106	Protein of unknown function (DUF3116)
Seqid=NODE_1_length_311834_cov_211.387574;Start=28086;Strand=-	PF00728.24	0.28	10.5	142	213	Glycosyl hydrolase family 20, catalytic domain
Seqid=NODE_3_length_175266_cov_403.750869;Start=54855;Strand=-	PF00350.25	0.029	14.5	237	271	Dynamin family
Seqid=NODE_14_length_52631_cov_224.782148;End=11620;Strand=+	PF07831.15	8.8e-28	95.9	345	417	Pyrimidine nucleoside phosphorylase C-terminal domain
Seqid=NODE_1_length_311834_cov_211.387574;End=289428;Strand=+	PF06335.14	1.1e-76	257.2	6	202	Protein of unknown function (DUF1054)
Seqid=NODE_10_length_69782_cov_362.884972;Start=14808;Strand=-	PF17124.7	4.8e-7	29.9	23	164	ThiJ/PfpI family-like
Seqid=NODE_7_length_93468_cov_171.223747;End=30560;Strand=+	PF13514.8	0.017	14.8	34	64	AAA domain
Seqid=NODE_7_length_93468_cov_171.223747;End=84546;Strand=+	PF01280.22	0.6	10.2	100	136	Ribosomal protein L19e
Seqid=NODE_34_length_17192_cov_220.014841;Start=9135;Strand=-	PF07850.16	0.3	11.8	146	218	Renin receptor-like protein
Seqid=NODE_2_length_208019_cov_274.767661;End=151808;Strand=+	PF09716.12	0.3	11.3	12	38	Malarial early transcribed membrane protein (ETRAMP)
Seqid=NODE_3_length_175266_cov_403.750869;End=82877;Strand=+	PF12860.9	0.0036	17.5	268	314	PAS fold
Seqid=NODE_32_length_21705_cov_241.590947;End=1696;Strand=+	PF00731.22	2.3e-65	218.8	25	171	AIR carboxylase
Seqid=NODE_1_length_311834_cov_211.387574;Start=231347;Strand=-	PF10351.11	0.16	10.9	6	143	Golgi-body localisation protein domain
Seqid=NODE_6_length_97827_cov_271.807059;Start=20521;Strand=-	PF17849.3	0.032	14.3	158	225	Dis3-like cold-shock domain 2 (CSD2)
Seqid=NODE_3_length_175266_cov_403.750869;End=75558;Strand=+	PF06550.13	0.015	14.9	13	87	Signal-peptide peptidase, presenilin aspartyl protease
Seqid=NODE_15_length_48715_cov_207.370307;Start=5158;Strand=-	PF19745.1	0.0099	14.8	51	213	Alpha-(1,6)-fucosyltransferase N- and catalytic domains
Seqid=NODE_8_length_83912_cov_236.777313;End=48385;Strand=+	PF01416.22	1e-28	100.1	147	245	tRNA pseudouridine synthase
Seqid=NODE_24_length_37923_cov_335.358083;Start=11426;Strand=-	PF02163.24	0.031	13.6	14	79	Peptidase family M50
Seqid=NODE_7_length_93468_cov_171.223747;Start=77365;Strand=-	PF09894.11	0.31	10.7	14	72	Uncharacterized protein conserved in archaea (DUF2121)
Seqid=NODE_29_length_25401_cov_728.240404;End=7927;Strand=+	PF08281.14	0.31	10.8	144	182	Sigma-70, region 4
Seqid=NODE_9_length_73269_cov_171.361365;Start=43489;Strand=-	PF10141.11	2.4e-52	177.7	573	762	Single-strand DNA-specific exonuclease, C terminal domain
Seqid=NODE_2_length_208019_cov_274.767661;Start=153997;Strand=-	PF16242.7	3.2e-16	59.3	10	126	Pyridoxamine 5'-phosphate oxidase like
Seqid=NODE_17_length_47207_cov_349.657798;Start=36135;Strand=-	PF13413.8	0.01	15.7	4	38	Helix-turn-helix domain
Seqid=NODE_16_length_48124_cov_200.183425;End=5905;Strand=+	PF13479.8	0.13	12.1	29	47	AAA domain
Seqid=NODE_24_length_37923_cov_335.358083;End=6710;Strand=+	PF17204.5	0.33	11.3	58	98	Sid-5 family
Seqid=NODE_14_length_52631_cov_224.782148;End=43425;Strand=+	PF13401.8	0.36	11.2	153	190	AAA domain
Seqid=NODE_3_length_175266_cov_403.750869;End=36917;Strand=+	PF00528.24	0.0071	16.2	2	75	Binding-protein-dependent transport system inner membrane component
Seqid=NODE_23_length_38294_cov_259.278044;Start=2704;Strand=-	PF02463.21	9.1e-5	22.1	37	231	RecF/RecN/SMC N terminal domain
Seqid=NODE_5_length_98151_cov_292.248894;End=62127;Strand=+	PF00326.23	4e-6	26.6	195	320	Prolyl oligopeptidase family
Seqid=NODE_2_length_208019_cov_274.767661;End=45559;Strand=+	PF01408.24	0.081	13.7	24	99	Oxidoreductase family, NAD-binding Rossmann fold
Seqid=NODE_6_length_97827_cov_271.807059;Start=74697;Strand=-	PF09818.11	0.26	10.1	24	48	Predicted ATPase of the ABC class
Seqid=NODE_24_length_37923_cov_335.358083;Start=32359;Strand=-	PF06005.14	0.41	11.2	8	60	Cell division protein ZapB
Seqid=NODE_1_length_311834_cov_211.387574;Start=295888;Strand=-	PF08402.12	2.9e-8	33.8	273	341	TOBE domain
Seqid=NODE_20_length_42920_cov_245.749691;End=28700;Strand=+	PF03193.18	0.006	16.6	354	386	RsgA GTPase
Seqid=NODE_2_length_208019_cov_274.767661;End=168713;Strand=+	PF01266.26	0.018	14.7	8	42	FAD dependent oxidoreductase
Seqid=NODE_6_length_97827_cov_271.807059;Start=44909;Strand=-	PF13191.8	0.0069	16.8	634	660	AAA ATPase domain
Seqid=NODE_33_length_17260_cov_202.581447;End=1561;Strand=+	PF04100.14	0.044	12.8	16	52	Vps53-like, N-terminal
Seqid=NODE_41_length_7036_cov_347.769938;Start=4676;Strand=-	PF00486.30	4.1e-15	55.7	125	195	Transcriptional regulatory protein, C terminal
Seqid=NODE_3_length_175266_cov_403.750869;Start=153364;Strand=-	PF08280.13	0.043	13.9	3	49	M protein trans-acting positive regulator (MGA) HTH domain
Seqid=NODE_1_length_311834_cov_211.387574;Start=109705;Strand=-	PF11016.10	0.55	10.2	16	119	Protein of unknown function (DUF2854)
Seqid=NODE_2_length_208019_cov_274.767661;End=143645;Strand=+	PF04879.18	0.26	11.4	41	96	Molybdopterin oxidoreductase Fe4S4 domain
Seqid=NODE_2_length_208019_cov_274.767661;Start=2527;Strand=-	PF13602.8	2.3e-5	25.5	223	341	Zinc-binding dehydrogenase
Seqid=NODE_23_length_38294_cov_259.278044;Start=9387;Strand=-	PF07728.16	7.6e-4	19.6	202	281	AAA domain (dynein-related subfamily)
Seqid=NODE_1_length_311834_cov_211.387574;Start=97968;Strand=-	PF12146.10	6.6e-49	166.4	29	286	Serine aminopeptidase, S33
Seqid=NODE_14_length_52631_cov_224.782148;End=38409;Strand=+	PF00137.23	2.8e-14	53.3	4	66	ATP synthase subunit C
Seqid=NODE_9_length_73269_cov_171.361365;Start=14454;Strand=-	PF11116.10	0.3	12	173	205	Protein of unknown function (DUF2624)
Seqid=NODE_30_length_24760_cov_181.758984;Start=3386;Strand=-	PF07564.13	9.3e-15	54.6	1315	1389	Domain of Unknown Function (DUF1542)
Seqid=NODE_6_length_97827_cov_271.807059;Start=74697;Strand=-	PF07728.16	0.34	11	32	59	AAA domain (dynein-related subfamily)
Seqid=NODE_4_length_114657_cov_314.622369;Start=60347;Strand=-	PF02826.21	0.23	10.9	7	61	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NODE_9_length_73269_cov_171.361365;Start=27590;Strand=-	PF13432.8	2.5e-4	21.6	185	235	Tetratricopeptide repeat
Seqid=NODE_13_length_53028_cov_297.847047;Start=10827;Strand=-	PF06645.15	0.75	10	257	313	Microsomal signal peptidase 12 kDa subunit (SPC12)
Seqid=NODE_37_length_13437_cov_176.831512;End=3805;Strand=+	PF09245.12	0.063	12.9	26	135	Mycoplasma arthritidis-derived mitogen
Seqid=NODE_12_length_53464_cov_183.604379;Start=1606;Strand=-	PF05697.15	3.5e-46	157.1	1	144	Bacterial trigger factor protein (TF)
Seqid=NODE_9_length_73269_cov_171.361365;Start=12625;Strand=-	PF01071.21	0.004	17	114	217	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
Seqid=NODE_26_length_32943_cov_298.148938;Start=26536;Strand=-	PF03721.16	0.035	13.8	164	205	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
Seqid=NODE_1_length_311834_cov_211.387574;Start=291312;Strand=-	PF01010.21	0.065	13	30	84	NADH-dehyrogenase subunit F, TMs, (complex I) C-terminus
Seqid=NODE_39_length_10348_cov_289.411352;Start=5264;Strand=-	PF00294.26	3.4e-57	194.2	11	280	pfkB family carbohydrate kinase
Seqid=NODE_40_length_8100_cov_232.960613;End=8012;Strand=+	PF13344.8	0.057	13.6	29	69	Haloacid dehalogenase-like hydrolase
Seqid=NODE_8_length_83912_cov_236.777313;End=6679;Strand=+	PF00004.31	0.68	10.5	30	48	ATPase family associated with various cellular activities (AAA)
Seqid=NODE_2_length_208019_cov_274.767661;End=17421;Strand=+	PF07464.13	0.25	11.5	168	218	Apolipophorin-III precursor (apoLp-III)
Seqid=NODE_3_length_175266_cov_403.750869;End=131892;Strand=+	PF06143.13	0.49	10.1	268	308	Baculovirus 11 kDa family
Seqid=NODE_10_length_69782_cov_362.884972;End=1841;Strand=+	PF13460.8	0.0069	16.4	26	70	NAD(P)H-binding
Seqid=NODE_46_length_4648_cov_171.154014;End=4550;Strand=+	PF13509.8	0.7	10.2	292	325	S1 domain
Seqid=NODE_33_length_17260_cov_202.581447;End=11706;Strand=+	PF13191.8	0.27	11.7	374	533	AAA ATPase domain
Seqid=NODE_11_length_67393_cov_348.837364;End=58439;Strand=+	PF03486.16	1.8e-4	20.5	154	188	HI0933-like protein
Seqid=NODE_20_length_42920_cov_245.749691;Start=21915;Strand=-	PF12728.9	0.33	11.3	8	30	Helix-turn-helix domain
Seqid=NODE_2_length_208019_cov_274.767661;End=151808;Strand=+	PF02706.17	0.17	12.3	15	51	Chain length determinant protein
Seqid=NODE_24_length_37923_cov_335.358083;Start=26668;Strand=-	PF01751.24	5.6e-5	23.4	6	73	Toprim domain
Seqid=NODE_6_length_97827_cov_271.807059;Start=87515;Strand=-	PF01053.22	0.011	14.3	86	191	Cys/Met metabolism PLP-dependent enzyme
Seqid=NODE_4_length_114657_cov_314.622369;Start=55639;Strand=-	PF04277.15	0.025	15.2	19	69	Oxaloacetate decarboxylase, gamma chain
Seqid=NODE_1_length_311834_cov_211.387574;Start=156175;Strand=-	PF13521.8	0.084	13.2	62	127	AAA domain
Seqid=NODE_29_length_25401_cov_728.240404;Start=8886;Strand=-	PF13173.8	0.48	10.5	34	76	AAA domain
Seqid=NODE_23_length_38294_cov_259.278044;Start=9387;Strand=-	PF13245.8	0.35	11.2	198	282	AAA domain
Seqid=NODE_10_length_69782_cov_362.884972;End=36122;Strand=+	PF05729.14	1.7e-4	21.6	253	363	NACHT domain
Seqid=NODE_20_length_42920_cov_245.749691;End=28700;Strand=+	PF08477.15	7.7e-4	19.8	358	416	Ras of Complex, Roc, domain of DAPkinase
Seqid=NODE_2_length_208019_cov_274.767661;End=121320;Strand=+	PF02683.17	0.29	11.1	100	203	Cytochrome C biogenesis protein transmembrane region
Seqid=NODE_3_length_175266_cov_403.750869;Start=147837;Strand=-	PF04650.19	3.5e-10	39.6	7	31	YSIRK type signal peptide
Seqid=NODE_32_length_21705_cov_241.590947;End=21618;Strand=+	PF03328.16	0.091	12.1	382	459	HpcH/HpaI aldolase/citrate lyase family
Seqid=NODE_7_length_93468_cov_171.223747;End=54268;Strand=+	PF07478.15	2.5e-9	37	143	291	D-ala D-ala ligase C-terminus
Seqid=NODE_3_length_175266_cov_403.750869;Start=93354;Strand=-	PF06983.15	9.2e-6	26.3	27	135	3-demethylubiquinone-9 3-methyltransferase
Seqid=NODE_1_length_311834_cov_211.387574;End=287752;Strand=+	PF12725.9	0.36	10.2	11	60	Protein of unknown function (DUF3810)
Seqid=NODE_5_length_98151_cov_292.248894;End=17432;Strand=+	PF08645.13	0.008	16	125	181	Polynucleotide kinase 3 phosphatase
Seqid=NODE_22_length_38496_cov_261.159739;Start=15623;Strand=-	PF00193.19	0.1	13.1	24	79	Extracellular link domain
Seqid=NODE_3_length_175266_cov_403.750869;Start=102734;Strand=-	PF12802.9	0.089	12.9	34	66	MarR family
Seqid=NODE_1_length_311834_cov_211.387574;Start=205857;Strand=-	PF13561.8	0.0018	17.9	217	300	Enoyl-(Acyl carrier protein) reductase
Seqid=NODE_6_length_97827_cov_271.807059;End=16922;Strand=+	PF18159.3	0.001	18.6	7	93	SMODS-associating 4TM effector domain
Seqid=NODE_3_length_175266_cov_403.750869;End=42783;Strand=+	PF01926.25	0.05	13.8	35	62	50S ribosome-binding GTPase
Seqid=NODE_15_length_48715_cov_207.370307;Start=38680;Strand=-	PF05048.15	0.11	11.9	189	327	Periplasmic copper-binding protein (NosD)
Seqid=NODE_1_length_311834_cov_211.387574;Start=218857;Strand=-	PF00860.22	7e-109	364.2	31	403	Permease family
Seqid=NODE_7_length_93468_cov_171.223747;End=8643;Strand=+	PF18551.3	0.016	15	182	213	Thaumarchaeal output domain 1
Seqid=NODE_11_length_67393_cov_348.837364;End=15000;Strand=+	PF00478.27	2e-160	533.5	16	481	IMP dehydrogenase / GMP reductase domain
Seqid=NODE_9_length_73269_cov_171.361365;Start=50885;Strand=-	PF06068.15	0.2	10.9	28	81	TIP49 P-loop domain
Seqid=NODE_12_length_53464_cov_183.604379;Start=1606;Strand=-	PF05698.16	4.4e-45	153.7	264	420	Bacterial trigger factor protein (TF) C-terminus
Seqid=NODE_37_length_13437_cov_176.831512;End=1552;Strand=+	PF04548.18	4.1e-7	29.7	178	279	AIG1 family
Seqid=NODE_6_length_97827_cov_271.807059;End=2491;Strand=+	PF16212.7	0.0053	16.7	10	45	Phospholipid-translocating P-type ATPase C-terminal
Seqid=NODE_39_length_10348_cov_289.411352;Start=1169;Strand=-	PF00571.30	2.2e-4	21.7	219	273	CBS domain
Seqid=NODE_3_length_175266_cov_403.750869;End=164365;Strand=+	PF06473.14	0.86	9.4	10	68	FGF binding protein 1 (FGF-BP1)
Seqid=NODE_9_length_73269_cov_171.361365;Start=53020;Strand=-	PF02421.20	9e-8	31.9	164	324	Ferrous iron transport protein B
Seqid=NODE_1_length_311834_cov_211.387574;End=14482;Strand=+	PF00528.24	2.1e-19	70.1	100	305	Binding-protein-dependent transport system inner membrane component
Seqid=NODE_40_length_8100_cov_232.960613;End=7086;Strand=+	PF13604.8	0.084	12.7	32	168	AAA domain
Seqid=NODE_32_length_21705_cov_241.590947;Start=13304;Strand=-	PF03266.17	0.027	14.4	281	307	NTPase
Seqid=NODE_4_length_114657_cov_314.622369;Start=54042;Strand=-	PF04932.17	0.057	13.1	14	78	O-Antigen ligase
Seqid=NODE_21_length_39472_cov_184.953420;Start=20373;Strand=-	PF19645.1	0.16	12.1	11	69	Family of unknown function (DUF6148)
Seqid=NODE_2_length_208019_cov_274.767661;End=30929;Strand=+	PF13463.8	9e-11	42.3	38	100	Winged helix DNA-binding domain
