Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP035541.1;End=1431524;Strand=+	PF00009.29	8.3e-10	38.6	207	344	Elongation factor Tu GTP binding domain
Seqid=NZ_CP035541.1;End=1314502;Strand=+	PF10412.11	0.099	11.7	6	29	Type IV secretion-system coupling protein DNA-binding domain
Seqid=NZ_CP035541.1;Start=813917;Strand=-	PF14282.8	0.0058	16.8	2	55	FlxA-like protein
Seqid=NZ_CP035541.1;End=2476299;Strand=+	PF00070.29	5e-14	52.7	348	419	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP035541.1;End=207957;Strand=+	PF05913.13	3.8e-43	146.5	246	358	DUF871 C-terminal domain
Seqid=NZ_CP035541.1;End=2557343;Strand=+	PF00512.27	2.1e-8	34.2	173	232	His Kinase A (phospho-acceptor) domain
Seqid=NZ_CP035541.1;End=2486676;Strand=+	PF01810.20	1.7e-25	89.7	15	194	LysE type translocator
Seqid=NZ_CP035541.1;Start=1708275;Strand=-	PF01926.25	1.7e-5	25	160	232	50S ribosome-binding GTPase
Seqid=NZ_CP035541.1;Start=2112538;Strand=-	PF00472.22	1.2e-43	147.8	190	300	RF-1 domain
Seqid=NZ_CP035541.1;Start=2598772;Strand=-	PF02492.21	0.0044	16.7	15	34	CobW/HypB/UreG, nucleotide-binding domain
Seqid=NZ_CP035541.1;Start=304152;Strand=-	PF13238.8	8.6e-4	19.9	31	78	AAA domain
Seqid=NZ_CP035541.1;End=1031422;Strand=+	PF05724.13	0.25	11	295	356	Thiopurine S-methyltransferase (TPMT)
Seqid=NZ_CP035541.1;End=2265660;Strand=+	PF13555.8	0.18	11.7	32	49	P-loop containing region of AAA domain
Seqid=NZ_CP035541.1;Start=99110;Strand=-	PF17450.4	0.2	12	71	128	Alpha galactosidase A C-terminal beta sandwich domain
Seqid=NZ_CP035541.1;End=2185715;Strand=+	PF01047.24	5.1e-14	52	36	94	MarR family
Seqid=NZ_CP035541.1;End=1304175;Strand=+	PF00515.30	0.0079	16.1	68	98	Tetratricopeptide repeat
Seqid=NZ_CP035541.1;End=469363;Strand=+	PF01712.21	0.044	13.7	5	43	Deoxynucleoside kinase
Seqid=NZ_CP035541.1;End=524528;Strand=+	PF00126.29	6.6e-17	61.3	17	76	Bacterial regulatory helix-turn-helix protein, lysR family
Seqid=NZ_CP035541.1;End=246756;Strand=+	PF07224.13	0.022	13.9	4	44	Chlorophyllase
Seqid=NZ_CP035541.1;End=1048274;Strand=+	PF09500.12	0.012	15.7	15	42	Putative thioesterase (yiiD_Cterm)
Seqid=NZ_CP035541.1;End=274235;Strand=+	PF04545.18	0.034	13.7	13	40	Sigma-70, region 4
Seqid=NZ_CP035541.1;End=1431524;Strand=+	PF00350.25	0.64	10.2	218	295	Dynamin family
Seqid=NZ_CP035541.1;End=1806372;Strand=+	PF00717.25	5e-27	94.1	82	200	Peptidase S24-like
Seqid=NZ_CP035541.1;Start=2022208;Strand=-	PF13193.8	1.4e-10	42.1	395	473	AMP-binding enzyme C-terminal domain
Seqid=NZ_CP035541.1;End=135566;Strand=+	PF13238.8	0.22	12.2	506	525	AAA domain
Seqid=NZ_CP035541.1;End=1356031;Strand=+	PF10410.11	0.37	11.2	387	420	DnaB-helicase binding domain of primase
Seqid=NZ_CP035541.1;Start=650185;Strand=-	PF12847.9	0.026	14.7	41	114	Methyltransferase domain
Seqid=NZ_CP035541.1;Start=2385017;Strand=-	PF13238.8	0.28	11.8	201	223	AAA domain
Seqid=NZ_CP035541.1;End=2078798;Strand=+	PF15917.7	0.084	12.5	5	54	Piezo
Seqid=NZ_CP035541.1;Start=733292;Strand=-	PF13273.8	0.07	13.5	137	213	Protein of unknown function (DUF4064)
Seqid=NZ_CP035541.1;Start=1043934;Strand=-	PF03631.17	8.2e-68	228.9	87	338	Virulence factor BrkB
Seqid=NZ_CP035541.1;End=2144124;Strand=+	PF07690.18	7.6e-18	64.7	39	455	Major Facilitator Superfamily
Seqid=NZ_CP035541.1;Start=2358035;Strand=-	PF04542.16	1.8e-9	37.3	34	98	Sigma-70 region 2
Seqid=NZ_CP035541.1;Start=2543719;Strand=-	PF13613.8	0.086	12.6	41	60	Helix-turn-helix of DDE superfamily endonuclease
Seqid=NZ_CP035541.1;End=1527540;Strand=+	PF01895.21	1.7e-18	67	20	106	PhoU domain
Seqid=NZ_CP035541.1;End=682208;Strand=+	PF14711.8	1.8e-28	98.1	359	439	Respiratory nitrate reductase beta C-terminal
Seqid=NZ_CP035541.1;End=1258521;Strand=+	PF00910.24	0.17	12.4	114	136	RNA helicase
Seqid=NZ_CP035541.1;End=2019476;Strand=+	PF01883.21	0.044	14.1	33	77	Iron-sulfur cluster assembly protein
Seqid=NZ_CP035541.1;Start=2457608;Strand=-	PF00196.21	0.0011	18.6	68	110	Bacterial regulatory proteins, luxR family
Seqid=NZ_CP035541.1;End=2460710;Strand=+	PF07332.13	0.35	11	3	54	Putative Actinobacterial Holin-X, holin superfamily III
Seqid=NZ_CP035541.1;End=687028;Strand=+	PF03137.22	3.4e-4	19.1	193	304	Organic Anion Transporter Polypeptide (OATP) family
Seqid=NZ_CP035541.1;End=1236985;Strand=+	PF00180.22	1.8e-115	386	21	416	Isocitrate/isopropylmalate dehydrogenase
Seqid=NZ_CP035541.1;Start=517478;Strand=-	PF12650.9	0.0079	16.5	36	73	Domain of unknown function (DUF3784)
Seqid=NZ_CP035541.1;Start=2413771;Strand=-	PF00931.24	0.094	12	5	30	NB-ARC domain
Seqid=NZ_CP035541.1;Start=1838115;Strand=-	PF01071.21	0.035	14	144	210	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
Seqid=NZ_CP035541.1;Start=1725316;Strand=-	PF01071.21	5.7e-10	39.4	672	836	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
Seqid=NZ_CP035541.1;End=775243;Strand=+	PF10588.11	5.4e-8	32.3	87	126	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region
Seqid=NZ_CP035541.1;End=1246120;Strand=+	PF01363.23	0.033	14.4	12	58	FYVE zinc finger
Seqid=NZ_CP035541.1;Start=1920205;Strand=-	PF07819.15	0.024	14.5	66	116	PGAP1-like protein
Seqid=NZ_CP035541.1;End=635968;Strand=+	PF12832.9	6.1e-6	25.4	125	425	MFS_1 like family
Seqid=NZ_CP035541.1;End=2287933;Strand=+	PF01134.24	0.018	14.2	6	52	Glucose inhibited division protein A
Seqid=NZ_CP035541.1;Start=2151103;Strand=-	PF00004.31	0.25	11.9	31	48	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP035541.1;End=1323743;Strand=+	PF00350.25	0.012	15.7	163	196	Dynamin family
Seqid=NZ_CP035541.1;End=716951;Strand=+	PF02652.16	2.5e-157	524.9	14	528	L-lactate permease
Seqid=NZ_CP035541.1;End=756871;Strand=+	PF11997.10	0.018	14.9	4	84	Domain of unknown function (DUF3492)
Seqid=NZ_CP035541.1;End=2539213;Strand=+	PF00376.25	9e-15	54.3	4	41	MerR family regulatory protein
Seqid=NZ_CP035541.1;End=1447621;Strand=+	PF01325.21	8.1e-4	19.6	5	47	Iron dependent repressor, N-terminal DNA binding domain
Seqid=NZ_CP035541.1;End=995962;Strand=+	PF13730.8	0.37	10.8	90	120	Helix-turn-helix domain
Seqid=NZ_CP035541.1;End=1324854;Strand=+	PF01985.23	1.4e-25	89.4	2	85	CRS1 / YhbY (CRM) domain
Seqid=NZ_CP035541.1;Start=120775;Strand=-	PF01022.22	5.7e-16	58.2	15	60	Bacterial regulatory protein, arsR family
Seqid=NZ_CP035541.1;Start=2230219;Strand=-	PF01926.25	0.23	11.7	365	403	50S ribosome-binding GTPase
Seqid=NZ_CP035541.1;Start=2102570;Strand=-	PF02603.18	3.9e-39	133.7	3	125	HPr Serine kinase N terminus
Seqid=NZ_CP035541.1;End=775243;Strand=+	PF12838.9	2.2e-6	28.2	149	207	4Fe-4S dicluster domain
Seqid=NZ_CP035541.1;End=1208457;Strand=+	PF05568.13	0.073	12.9	3	38	African swine fever virus J13L protein
Seqid=NZ_CP035541.1;End=658363;Strand=+	PF01023.21	0.028	14.1	21	34	S-100/ICaBP type calcium binding domain
Seqid=NZ_CP035541.1;Start=2137673;Strand=-	PF08343.12	4.3e-19	68.4	31	110	Ribonucleotide reductase N-terminal
Seqid=NZ_CP035541.1;Start=2597477;Strand=-	PF17041.7	1.7e-24	85.6	89	131	E domain
Seqid=NZ_CP035541.1;Start=1679272;Strand=-	PF18328.3	0.55	10.3	19	48	Fatty acid synthase subunit PfaD N-terminal domain
Seqid=NZ_CP035541.1;End=469363;Strand=+	PF06745.15	0.57	9.6	3	21	KaiC
Seqid=NZ_CP035541.1;End=271307;Strand=+	PF00376.25	7.1e-13	48.2	3	38	MerR family regulatory protein
Seqid=NZ_CP035541.1;Start=278920;Strand=-	PF13273.8	0.0032	17.8	7	78	Protein of unknown function (DUF4064)
Seqid=NZ_CP035541.1;End=40261;Strand=+	PF02403.24	5e-31	107.2	1	107	Seryl-tRNA synthetase N-terminal domain
Seqid=NZ_CP035541.1;End=580035;Strand=+	PF05728.14	0.029	14.4	89	251	Uncharacterised protein family (UPF0227)
Seqid=NZ_CP035541.1;End=996858;Strand=+	PF13401.8	0.63	10.4	34	179	AAA domain
Seqid=NZ_CP035541.1;End=1185046;Strand=+	PF01990.19	0.13	12.7	81	139	ATP synthase (F/14-kDa) subunit
Seqid=NZ_CP035541.1;Start=2548031;Strand=-	PF13984.8	0.065	13.6	27	86	MsyB protein
Seqid=NZ_CP035541.1;End=1270394;Strand=+	PF09334.13	1.3e-15	57.2	356	569	tRNA synthetases class I (M)
Seqid=NZ_CP035541.1;End=1420061;Strand=+	PF00989.27	0.83	9.8	261	350	PAS fold
Seqid=NZ_CP035541.1;End=927287;Strand=+	PF03193.18	9.2e-5	22.5	122	204	RsgA GTPase
Seqid=NZ_CP035541.1;Start=99110;Strand=-	PF13518.8	0.099	12.9	6	29	Helix-turn-helix domain
Seqid=NZ_CP035541.1;Start=1382049;Strand=-	PF10398.11	0.078	13.1	42	67	Protein of unknown function (DUF2443)
Seqid=NZ_CP035541.1;Start=1514807;Strand=-	PF00132.26	4.7e-6	26.2	122	157	Bacterial transferase hexapeptide (six repeats)
Seqid=NZ_CP035541.1;Start=2137673;Strand=-	PF02867.17	1.9e-138	462.4	189	705	Ribonucleotide reductase, barrel domain
Seqid=NZ_CP035541.1;End=2201427;Strand=+	PF11874.10	0.072	12.9	16	38	Domain of unknown function (DUF3394)
Seqid=NZ_CP035541.1;End=706160;Strand=+	PF12746.9	0.0047	16.7	64	123	GNAT acetyltransferase
Seqid=NZ_CP035541.1;Start=228588;Strand=-	PF13454.8	0.0011	19.2	7	100	FAD-NAD(P)-binding
Seqid=NZ_CP035541.1;Start=73693;Strand=-	PF18196.3	0.34	11.3	47	113	Chromodomain helicase DNA-binding domain 1
Seqid=NZ_CP035541.1;Start=650185;Strand=-	PF13847.8	2.9e-18	66.2	40	188	Methyltransferase domain
Seqid=NZ_CP035541.1;Start=1009888;Strand=-	PF01842.27	0.0025	17.7	194	233	ACT domain
Seqid=NZ_CP035541.1;Start=1131511;Strand=-	PF08281.14	0.012	15.3	119	150	Sigma-70, region 4
Seqid=NZ_CP035541.1;Start=10252;Strand=-	PF14584.8	0.16	12.1	82	176	Protein of unknown function (DUF4446)
Seqid=NZ_CP035541.1;Start=1971452;Strand=-	PF07451.13	0.0047	15.8	50	138	Stage V sporulation protein AD (SpoVAD)
Seqid=NZ_CP035541.1;Start=228588;Strand=-	PF01266.26	3.7e-4	20.3	5	47	FAD dependent oxidoreductase
Seqid=NZ_CP035541.1;End=1064721;Strand=+	PF01488.22	0.0034	17.6	136	220	Shikimate / quinate 5-dehydrogenase
Seqid=NZ_CP035541.1;End=411932;Strand=+	PF08398.12	0.33	11.4	38	56	Phospholipase A2-like domain
Seqid=NZ_CP035541.1;Start=1720361;Strand=-	PF00625.23	9.5e-52	175.4	8	187	Guanylate kinase
Seqid=NZ_CP035541.1;End=783157;Strand=+	PF13738.8	2.8e-4	20.4	2	39	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP035541.1;End=1423698;Strand=+	PF02102.17	0.17	10.8	163	217	Deuterolysin metalloprotease (M35) family
Seqid=NZ_CP035541.1;End=1503361;Strand=+	PF12774.9	0.021	13.9	24	66	Hydrolytic ATP binding site of dynein motor region
Seqid=NZ_CP035541.1;Start=2330327;Strand=-	PF16363.7	3.1e-15	56.6	6	305	GDP-mannose 4,6 dehydratase
Seqid=NZ_CP035541.1;End=1441193;Strand=+	PF14559.8	0.66	10.6	353	406	Tetratricopeptide repeat
Seqid=NZ_CP035541.1;End=541237;Strand=+	PF11057.10	0.5	10.4	22	58	Cortexin of kidney
Seqid=NZ_CP035541.1;Start=2043393;Strand=-	PF02463.21	1.3e-5	24.9	42	221	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP035541.1;End=233720;Strand=+	PF13738.8	4.3e-19	69	8	297	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP035541.1;End=420466;Strand=+	PF00487.26	0.062	13.2	12	99	Fatty acid desaturase
Seqid=NZ_CP035541.1;Start=357454;Strand=-	PF18303.3	0.053	13.2	28	117	SAVED-fused 2TM effector domain
Seqid=NZ_CP035541.1;End=1441193;Strand=+	PF13424.8	0.096	13.1	135	192	Tetratricopeptide repeat
Seqid=NZ_CP035541.1;Start=2341428;Strand=-	PF12077.10	0.057	11.9	1	49	Transmembrane protein of unknown function (DUF3556)
Seqid=NZ_CP035541.1;Start=1663007;Strand=-	PF01148.22	2.5e-71	240.6	2	257	Cytidylyltransferase family
Seqid=NZ_CP035541.1;Start=1297480;Strand=-	PF00308.20	0.82	9.6	44	204	Bacterial dnaA protein
Seqid=NZ_CP035541.1;End=1275725;Strand=+	PF04085.16	1.2e-38	132.5	113	264	rod shape-determining protein MreC
Seqid=NZ_CP035541.1;Start=625050;Strand=-	PF02826.21	0.011	15.2	160	216	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP035541.1;End=888083;Strand=+	PF00106.27	0.031	13.8	4	62	short chain dehydrogenase
Seqid=NZ_CP035541.1;End=1918707;Strand=+	PF00155.23	5.2e-57	193.8	29	377	Aminotransferase class I and II
Seqid=NZ_CP035541.1;Start=2498571;Strand=-	PF04502.15	0.11	12.2	18	63	Saf4/Yju2 protein
Seqid=NZ_CP035541.1;Start=1691517;Strand=-	PF01978.21	0.27	11.3	35	66	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP035541.1;End=497167;Strand=+	PF03976.16	7.1e-82	274.5	245	465	Polyphosphate kinase 2 (PPK2)
Seqid=NZ_CP035541.1;End=1288276;Strand=+	PF02272.21	7.5e-21	75.1	322	446	DHHA1 domain
Seqid=NZ_CP035541.1;Start=1536537;Strand=-	PF02180.19	0.79	9.7	80	91	Bcl-2 homology region 4
Seqid=NZ_CP035541.1;Start=2410109;Strand=-	PF05971.14	7.3e-4	19.1	33	135	RNA methyltransferase
Seqid=NZ_CP035541.1;End=1431524;Strand=+	PF01926.25	1.1e-26	93.3	178	295	50S ribosome-binding GTPase
Seqid=NZ_CP035541.1;End=128877;Strand=+	PF13610.8	5e-37	127.3	47	178	DDE domain
Seqid=NZ_CP035541.1;End=1910498;Strand=+	PF13527.9	0.022	15	64	119	Acetyltransferase (GNAT) domain
Seqid=NZ_CP035541.1;Start=1855073;Strand=-	PF08402.12	2.9e-8	33.8	273	341	TOBE domain
Seqid=NZ_CP035541.1;Start=1766398;Strand=-	PF10651.11	5.5e-15	55.5	35	183	BppU N-terminal domain
Seqid=NZ_CP035541.1;End=1122487;Strand=+	PF00561.22	0.037	13.7	170	217	alpha/beta hydrolase fold
Seqid=NZ_CP035541.1;Start=1940381;Strand=-	PF02875.23	2.9e-17	62.8	332	414	Mur ligase family, glutamate ligase domain
Seqid=NZ_CP035541.1;End=1270394;Strand=+	PF08287.13	0.65	10	811	867	Spc19
Seqid=NZ_CP035541.1;Start=1793407;Strand=-	PF06937.13	0.02	14.4	14	47	EURL protein
Seqid=NZ_CP035541.1;Start=2579544;Strand=-	PF13542.8	0.0023	17.4	101	148	Helix-turn-helix domain of transposase family ISL3
Seqid=NZ_CP035541.1;Start=2044666;Strand=-	PF12314.10	0.12	12.8	56	85	Inner membrane complex protein
Seqid=NZ_CP035541.1;Start=1515566;Strand=-	PF08506.12	0.14	11.1	96	132	Cse1
Seqid=NZ_CP035541.1;End=1065267;Strand=+	PF08279.14	0.36	10.9	34	80	HTH domain
Seqid=NZ_CP035541.1;Start=2381775;Strand=-	PF04131.16	0.94	8.7	31	59	Putative N-acetylmannosamine-6-phosphate epimerase
Seqid=NZ_CP035541.1;End=86424;Strand=+	PF09066.12	0.049	13.7	7	51	Beta2-adaptin appendage, C-terminal sub-domain
Seqid=NZ_CP035541.1;Start=1797675;Strand=-	PF11673.10	0.015	15.7	18	85	Protein of unknown function (DUF3269)
Seqid=NZ_CP035541.1;End=2129867;Strand=+	PF04229.16	2.6e-19	70	72	228	GrpB protein
Seqid=NZ_CP035541.1;Start=2514075;Strand=-	PF12382.10	0.045	13.9	29	66	Retrotransposon peptidase
Seqid=NZ_CP035541.1;Start=138094;Strand=-	PF09139.13	0.17	11.3	43	94	Phosphatidate cytidylyltransferase, mitochondrial
Seqid=NZ_CP035541.1;Start=329008;Strand=-	PF00005.29	1.9e-26	93.3	21	160	ABC transporter
Seqid=NZ_CP035541.1;Start=11658;Strand=-	PF08271.14	6.4e-4	19.3	1	28	TFIIB zinc-binding
Seqid=NZ_CP035541.1;End=2382516;Strand=+	PF18311.3	0.16	12.1	38	61	Exosome complex exonuclease Rrp40 N-terminal domain
Seqid=NZ_CP035541.1;Start=1607672;Strand=-	PF02421.20	5.8e-4	19.5	210	303	Ferrous iron transport protein B
Seqid=NZ_CP035541.1;Start=1577577;Strand=-	PF15013.8	0.088	13.1	30	60	CCSMST1 family
Seqid=NZ_CP035541.1;Start=1828581;Strand=-	PF12773.9	0.0018	18.3	24	47	Double zinc ribbon
Seqid=NZ_CP035541.1;End=1336978;Strand=+	PF16675.7	0.31	11.5	239	298	KIX-binding domain of forkhead box O, CR2
Seqid=NZ_CP035541.1;Start=1691517;Strand=-	PF13936.8	0.089	12.7	28	61	Helix-turn-helix domain
Seqid=NZ_CP035541.1;End=1910498;Strand=+	PF13673.9	2.5e-19	69.6	20	139	Acetyltransferase (GNAT) domain
Seqid=NZ_CP035541.1;End=1195718;Strand=+	PF07690.18	1.1e-34	120	21	414	Major Facilitator Superfamily
Seqid=NZ_CP035541.1;Start=1515566;Strand=-	PF02826.21	0.085	12.3	2	55	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP035541.1;Start=897099;Strand=-	PF02664.17	1.7e-54	183.8	5	148	S-Ribosylhomocysteinase (LuxS)
Seqid=NZ_CP035541.1;End=1384377;Strand=+	PF08207.14	7e-27	93.3	3	60	Elongation factor P (EF-P) KOW-like domain
Seqid=NZ_CP035541.1;End=1278745;Strand=+	PF02421.20	9e-8	31.9	164	324	Ferrous iron transport protein B
Seqid=NZ_CP035541.1;Start=1788672;Strand=-	PF17288.4	4.4e-33	114.9	262	404	Terminase RNAseH like domain
Seqid=NZ_CP035541.1;Start=136528;Strand=-	PF00356.23	0.0096	15.8	130	150	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP035541.1;End=1441193;Strand=+	PF12895.9	0.0036	17.6	115	192	Anaphase-promoting complex, cyclosome, subunit 3
Seqid=NZ_CP035541.1;Start=2269356;Strand=-	PF00750.21	3.2e-26	92.2	104	409	tRNA synthetases class I (R)
Seqid=NZ_CP035541.1;End=838551;Strand=+	PF13191.8	0.014	15.9	33	67	AAA ATPase domain
Seqid=NZ_CP035541.1;Start=1580970;Strand=-	PF00253.23	7.2e-28	96.2	39	91	Ribosomal protein S14p/S29e
Seqid=NZ_CP035541.1;Start=2078959;Strand=-	PF01668.20	3.5e-60	202.2	13	153	SmpB protein
Seqid=NZ_CP035541.1;End=2462515;Strand=+	PF00589.24	4.3e-24	85.3	191	389	Phage integrase family
Seqid=NZ_CP035541.1;Start=738365;Strand=-	PF03616.16	8.4e-140	465.7	17	384	Sodium/glutamate symporter
Seqid=NZ_CP035541.1;Start=2075757;Strand=-	PF01348.23	0.12	12.5	11	39	Type II intron maturase
Seqid=NZ_CP035541.1;Start=1814053;Strand=-	PF01127.24	1.9e-10	40.9	92	191	Succinate dehydrogenase/Fumarate reductase transmembrane subunit
Seqid=NZ_CP035541.1;Start=2382760;Strand=-	PF00107.28	0.0058	16.7	78	148	Zinc-binding dehydrogenase
Seqid=NZ_CP035541.1;End=1885721;Strand=+	PF13521.8	0.61	10.4	31	50	AAA domain
Seqid=NZ_CP035541.1;End=1057933;Strand=+	PF14815.8	1.4e-18	66.9	234	344	NUDIX domain
Seqid=NZ_CP035541.1;End=954329;Strand=+	PF13744.8	0.77	9.8	215	250	Helix-turn-helix domain
Seqid=NZ_CP035541.1;End=1013434;Strand=+	PF17956.3	7.5e-32	110.1	373	482	Nicotinate phosphoribosyltransferase C-terminal domain
Seqid=NZ_CP035541.1;End=2238334;Strand=+	PF13555.8	0.044	13.6	42	66	P-loop containing region of AAA domain
Seqid=NZ_CP035541.1;End=217980;Strand=+	PF03606.17	1.4e-102	343.7	14	459	C4-dicarboxylate anaerobic carrier
Seqid=NZ_CP035541.1;Start=358456;Strand=-	PF01520.20	0.1	12.7	19	49	N-acetylmuramoyl-L-alanine amidase
Seqid=NZ_CP035541.1;End=837209;Strand=+	PF12820.9	0.16	11.9	30	50	Serine-rich domain associated with BRCT
Seqid=NZ_CP035541.1;Start=2523946;Strand=-	PF00583.27	6.8e-14	52.2	25	145	Acetyltransferase (GNAT) family
Seqid=NZ_CP035541.1;Start=2360366;Strand=-	PF00133.24	2.8e-7	29.3	231	312	tRNA synthetases class I (I, L, M and V)
Seqid=NZ_CP035541.1;Start=651904;Strand=-	PF00083.26	7.2e-9	35.1	17	126	Sugar (and other) transporter
Seqid=NZ_CP035541.1;Start=1091472;Strand=-	PF01230.25	3.3e-25	88.7	12	107	HIT domain
Seqid=NZ_CP035541.1;End=2180010;Strand=+	PF08009.13	0.046	13.7	57	81	CDP-alcohol phosphatidyltransferase 2
Seqid=NZ_CP035541.1;End=1334645;Strand=+	PF14492.8	8.1e-6	25.9	302	373	Elongation Factor G, domain III
Seqid=NZ_CP035541.1;Start=1742378;Strand=-	PF05377.13	0.29	11.6	27	59	Flagella accessory protein C (FlaC)
Seqid=NZ_CP035541.1;Start=248101;Strand=-	PF00196.21	0.23	11.2	24	60	Bacterial regulatory proteins, luxR family
Seqid=NZ_CP035541.1;End=2508712;Strand=+	PF15603.8	0.2	11.9	102	123	Immunity protein 74
Seqid=NZ_CP035541.1;Start=2240228;Strand=-	PF13463.8	0.0036	17.9	27	67	Winged helix DNA-binding domain
Seqid=NZ_CP035541.1;Start=2499858;Strand=-	PF13744.8	0.061	13.3	125	154	Helix-turn-helix domain
Seqid=NZ_CP035541.1;End=469363;Strand=+	PF08433.12	0.031	13.8	5	43	Chromatin associated protein KTI12
Seqid=NZ_CP035541.1;Start=1708275;Strand=-	PF00437.22	0.0084	15.3	147	188	Type II/IV secretion system protein
Seqid=NZ_CP035541.1;End=1372946;Strand=+	PF08298.13	0.04	12.9	95	149	PrkA AAA domain
Seqid=NZ_CP035541.1;End=657258;Strand=+	PF04138.16	8.8e-24	84.1	12	123	GtrA-like protein
Seqid=NZ_CP035541.1;Start=1681301;Strand=-	PF13173.8	0.15	12.1	124	149	AAA domain
Seqid=NZ_CP035541.1;End=1180836;Strand=+	PF19904.1	0.14	11.8	10	101	Domain of unknown function (DUF6377)
Seqid=NZ_CP035541.1;Start=1835383;Strand=-	PF15844.7	0.26	11.3	9	48	Transmembrane and coiled-coil domain-containing protein 2
Seqid=NZ_CP035541.1;End=1270394;Strand=+	PF01406.21	1e-4	21.9	480	566	tRNA synthetases class I (C) catalytic domain
Seqid=NZ_CP035541.1;End=1291374;Strand=+	PF01842.27	7e-5	22.6	661	723	ACT domain
Seqid=NZ_CP035541.1;Start=1143096;Strand=-	PF13679.8	0.0018	18.4	10	68	Methyltransferase domain
Seqid=NZ_CP035541.1;End=1165045;Strand=+	PF13275.8	0.042	13.8	16	56	S4 domain
Seqid=NZ_CP035541.1;End=716951;Strand=+	PF16311.7	0.81	9.4	60	105	Transmembrane protein 100
Seqid=NZ_CP035541.1;End=675522;Strand=+	PF03460.19	1.6e-10	40.8	561	622	Nitrite/Sulfite reductase ferredoxin-like half domain
Seqid=NZ_CP035541.1;End=1411305;Strand=+	PF01370.23	1.7e-8	34.3	7	180	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP035541.1;Start=1750765;Strand=-	PF02826.21	0.3	10.5	5	46	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP035541.1;Start=2353467;Strand=-	PF00216.23	0.12	12.7	67	105	Bacterial DNA-binding protein
Seqid=NZ_CP035541.1;End=770908;Strand=+	PF18908.2	0.016	15.8	20	65	Protein of unknown function (DUF5663)
Seqid=NZ_CP035541.1;End=34609;Strand=+	PF13589.8	0.012	15.6	49	90	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP035541.1;End=995962;Strand=+	PF01047.24	0.18	11.8	93	122	MarR family
Seqid=NZ_CP035541.1;Start=458288;Strand=-	PF00106.27	1.2e-31	109.8	24	148	short chain dehydrogenase
Seqid=NZ_CP035541.1;Start=1006938;Strand=-	PF01368.22	2.3e-27	95.7	3	146	DHH family
Seqid=NZ_CP035541.1;Start=2025233;Strand=-	PF13242.8	1.9e-16	60	180	251	HAD-hyrolase-like
Seqid=NZ_CP035541.1;End=1174382;Strand=+	PF19218.2	0.049	12.7	112	170	Coronavirus replicase NSP3, C-terminal
Seqid=NZ_CP035541.1;Start=2103842;Strand=-	PF02463.21	0.011	15.2	170	560	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP035541.1;Start=1704404;Strand=-	PF02734.19	5.4e-41	140.5	35	199	DAK2 domain
Seqid=NZ_CP035541.1;End=1363633;Strand=+	PF01032.20	4.4e-8	32.6	57	268	FecCD transport family
Seqid=NZ_CP035541.1;Start=334802;Strand=-	PF09587.12	0.069	12.7	96	203	Bacterial capsule synthesis protein PGA_cap
Seqid=NZ_CP035541.1;End=457847;Strand=+	PF13193.8	2e-23	83.2	432	510	AMP-binding enzyme C-terminal domain
Seqid=NZ_CP035541.1;Start=2533982;Strand=-	PF13604.8	0.68	9.7	35	66	AAA domain
Seqid=NZ_CP035541.1;End=1046447;Strand=+	PF06569.13	2.8e-27	94.7	2	68	Protein of unknown function (DUF1128)
Seqid=NZ_CP035541.1;Start=1744882;Strand=-	PF02784.18	0.0075	15.8	87	154	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
Seqid=NZ_CP035541.1;End=892504;Strand=+	PF06267.14	0.31	10.8	90	123	Family of unknown function (DUF1028)
Seqid=NZ_CP035541.1;End=747150;Strand=+	PF00291.27	0.048	13.2	104	207	Pyridoxal-phosphate dependent enzyme
Seqid=NZ_CP035541.1;End=499396;Strand=+	PF00890.26	2.7e-6	26.9	6	40	FAD binding domain
Seqid=NZ_CP035541.1;Start=2345137;Strand=-	PF04983.20	5.7e-34	117.4	484	673	RNA polymerase Rpb1, domain 3
Seqid=NZ_CP035541.1;End=180968;Strand=+	PF12704.9	2.9e-9	37.6	16	174	MacB-like periplasmic core domain
Seqid=NZ_CP035541.1;Start=2195923;Strand=-	PF12832.9	5.7e-4	18.9	4	170	MFS_1 like family
