Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP025031.1;End=1219612;Strand=+	PF00288.28	9.4e-14	51.5	103	174	GHMP kinases N terminal domain
Seqid=NZ_CP025031.1;End=2582471;Strand=+	PF00735.20	0.34	10.3	358	383	Septin
Seqid=NZ_CP025031.1;End=490041;Strand=+	PF02082.22	0.033	14.5	25	64	Iron-dependent Transcriptional regulator
Seqid=NZ_CP025031.1;Start=2267234;Strand=-	PF11343.10	0.041	13.6	327	390	Protein of unknown function (DUF3145)
Seqid=NZ_CP025031.1;Start=442101;Strand=-	PF00132.26	0.0072	16.1	74	107	Bacterial transferase hexapeptide (six repeats)
Seqid=NZ_CP025031.1;End=1752819;Strand=+	PF13604.8	0.023	14.5	281	396	AAA domain
Seqid=NZ_CP025031.1;Start=627333;Strand=-	PF13673.9	4.3e-15	55.9	24	160	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025031.1;End=2135624;Strand=+	PF01210.25	0.0071	16.4	38	125	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
Seqid=NZ_CP025031.1;Start=1618645;Strand=-	PF09819.11	2.7e-30	105.1	36	152	ABC-type cobalt transport system, permease component
Seqid=NZ_CP025031.1;End=1946289;Strand=+	PF03141.18	0.071	11.7	34	112	Putative S-adenosyl-L-methionine-dependent methyltransferase
Seqid=NZ_CP025031.1;End=863055;Strand=+	PF13565.8	0.012	16.3	25	50	Homeodomain-like domain
Seqid=NZ_CP025031.1;End=1856466;Strand=+	PF16784.7	5.4e-71	238.4	22	220	Putative HNHc nuclease
Seqid=NZ_CP025031.1;End=1785720;Strand=+	PF14502.8	0.16	11.5	210	242	Helix-turn-helix domain
Seqid=NZ_CP025031.1;End=1696421;Strand=+	PF10079.11	1.1e-149	499.8	1	522	Bacillithiol biosynthesis BshC
Seqid=NZ_CP025031.1;Start=24320;Strand=-	PF04876.14	0.095	12.4	12	68	Tenuivirus major non-capsid protein
Seqid=NZ_CP025031.1;Start=2428541;Strand=-	PF14584.8	0.063	13.4	12	81	Protein of unknown function (DUF4446)
Seqid=NZ_CP025031.1;Start=2272370;Strand=-	PF17628.4	0.34	10.8	29	79	Inclusion membrane protein D
Seqid=NZ_CP025031.1;Start=801909;Strand=-	PF03193.18	0.23	11.4	178	215	RsgA GTPase
Seqid=NZ_CP025031.1;Start=2038959;Strand=-	PF12774.9	0.021	13.9	24	66	Hydrolytic ATP binding site of dynein motor region
Seqid=NZ_CP025031.1;Start=988533;Strand=-	PF01435.20	0.058	13.3	201	249	Peptidase family M48
Seqid=NZ_CP025031.1;Start=123513;Strand=-	PF13023.8	0.06	13.4	194	235	HD domain
Seqid=NZ_CP025031.1;Start=1443071;Strand=-	PF03563.15	0.91	8.8	37	88	Bunyavirus glycoprotein G2
Seqid=NZ_CP025033.1;Start=35783;Strand=-	PF06364.14	0.02	14.9	35	80	Protein of unknown function (DUF1068)
Seqid=NZ_CP025031.1;End=1568558;Strand=+	PF03099.21	2.7e-7	30.7	48	153	Biotin/lipoate A/B protein ligase family
Seqid=NZ_CP025031.1;Start=744346;Strand=-	PF02719.17	0.021	14.1	5	49	Polysaccharide biosynthesis protein
Seqid=NZ_CP025031.1;End=1863662;Strand=+	PF04168.14	0.086	12.7	48	114	A predicted alpha-helical domain with a conserved ER motif.
Seqid=NZ_CP025031.1;Start=376758;Strand=-	PF13515.8	5.3e-20	71.9	348	472	Fusaric acid resistance protein-like
Seqid=NZ_CP025031.1;End=1711653;Strand=+	PF03961.15	0.73	8.5	11	127	Flagellar Assembly Protein A
Seqid=NZ_CP025031.1;End=2626333;Strand=+	PF15209.8	0.16	11.8	74	105	Interleukin 31
Seqid=NZ_CP025031.1;End=666219;Strand=+	PF06414.14	0.15	11.5	29	58	Zeta toxin
Seqid=NZ_CP025031.1;Start=458097;Strand=-	PF13303.8	4.1e-97	325.3	16	349	Phosphotransferase system, EIIC
Seqid=NZ_CP025031.1;End=1406121;Strand=+	PF00005.29	0.039	14.6	460	516	ABC transporter
Seqid=NZ_CP025031.1;End=2479679;Strand=+	PF00202.23	2.6e-73	247.1	36	410	Aminotransferase class-III
Seqid=NZ_CP025031.1;Start=225341;Strand=-	PF13179.8	0.38	10.8	6	41	Family of unknown function (DUF4006)
Seqid=NZ_CP025031.1;Start=2170838;Strand=-	PF13721.8	0.036	14.7	18	61	SecD export protein N-terminal TM region
Seqid=NZ_CP025031.1;End=1452304;Strand=+	PF00528.24	2.4e-21	76.4	59	237	Binding-protein-dependent transport system inner membrane component
Seqid=NZ_CP025031.1;End=2582471;Strand=+	PF01926.25	0.08	13.1	357	380	50S ribosome-binding GTPase
Seqid=NZ_CP025031.1;End=1709149;Strand=+	PF00834.21	0.063	12.8	119	216	Ribulose-phosphate 3 epimerase family
Seqid=NZ_CP025031.1;Start=49261;Strand=-	PF13302.9	0.59	10.9	186	270	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025031.1;End=1709149;Strand=+	PF01168.22	2.3e-16	60.2	27	221	Alanine racemase, N-terminal domain
Seqid=NZ_CP025031.1;End=1739509;Strand=+	PF00551.21	5.1e-42	143.7	12	187	Formyl transferase
Seqid=NZ_CP025031.1;Start=33430;Strand=-	PF01053.22	0.039	12.6	77	240	Cys/Met metabolism PLP-dependent enzyme
Seqid=NZ_CP025031.1;Start=1766403;Strand=-	PF01350.19	0.48	10.4	380	459	Flavivirus non-structural protein NS4A
Seqid=NZ_CP025031.1;End=1946289;Strand=+	PF06067.13	0.048	13.5	42	117	Domain of unknown function (DUF932)
Seqid=NZ_CP025031.1;End=510886;Strand=+	PF14712.8	0.13	12.8	111	168	Snapin/Pallidin
Seqid=NZ_CP025031.1;End=1243378;Strand=+	PF05360.16	0.029	14.7	124	154	yiaA/B two helix domain
Seqid=NZ_CP025031.1;End=1644113;Strand=+	PF00005.29	1.1e-33	116.8	20	161	ABC transporter
Seqid=NZ_CP025031.1;Start=2241345;Strand=-	PF06508.15	0.045	13.3	8	36	Queuosine biosynthesis protein QueC
Seqid=NZ_CP025031.1;Start=294282;Strand=-	PF13462.8	5.4e-26	91.8	35	198	Thioredoxin
Seqid=NZ_CP025031.1;End=1526428;Strand=+	PF08541.12	1.5e-35	121.3	223	311	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
Seqid=NZ_CP025031.1;Start=927416;Strand=-	PF12892.9	2.9e-15	57.2	1025	1140	Spy0128-like isopeptide containing domain
Seqid=NZ_CP025031.1;End=1966575;Strand=+	PF17078.7	0.016	15	7	131	SWI5-dependent HO expression protein 3
Seqid=NZ_CP025031.1;End=1261824;Strand=+	PF19609.1	0.17	12.7	11	78	Family of unknown function (DUF6114)
Seqid=NZ_CP025031.1;End=1700658;Strand=+	PF03793.21	7.5e-9	35.4	601	654	PASTA domain
Seqid=NZ_CP025031.1;Start=1518278;Strand=-	PF12710.9	0.42	11.2	185	226	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP025031.1;End=1396205;Strand=+	PF00270.31	0.0015	18.5	103	219	DEAD/DEAH box helicase
Seqid=NZ_CP025031.1;End=1479717;Strand=+	PF01521.22	3.4e-19	69.2	4	104	Iron-sulphur cluster biosynthesis
Seqid=NZ_CP025033.1;End=29555;Strand=+	PF18493.3	0.011	16	2	54	Domain of unknown function (DUF5617)
Seqid=NZ_CP025031.1;Start=424715;Strand=-	PF12827.9	0.17	11.9	66	106	Peroxisomal biogenesis protein family
Seqid=NZ_CP025031.1;End=1132159;Strand=+	PF06414.14	0.019	14.4	533	581	Zeta toxin
Seqid=NZ_CP025031.1;End=804110;Strand=+	PF13555.8	0.0099	15.7	17	47	P-loop containing region of AAA domain
Seqid=NZ_CP025031.1;Start=2432786;Strand=-	PF00561.22	0.018	14.8	81	135	alpha/beta hydrolase fold
Seqid=NZ_CP025031.1;End=2344044;Strand=+	PF00163.21	2.6e-26	92.4	3	90	Ribosomal protein S4/S9 N-terminal domain
Seqid=NZ_CP025031.1;Start=771797;Strand=-	PF01418.19	0.19	11.9	29	52	Helix-turn-helix domain, rpiR family
Seqid=NZ_CP025031.1;End=1594142;Strand=+	PF15102.8	0.084	12.8	8	46	TMEM154 protein family
Seqid=NZ_CP025031.1;Start=2130424;Strand=-	PF00589.24	2.3e-51	174.1	110	281	Phage integrase family
Seqid=NZ_CP025031.1;Start=2232055;Strand=-	PF01136.21	1.9e-62	210.6	73	304	Peptidase family U32
Seqid=NZ_CP025031.1;Start=2275585;Strand=-	PF13603.8	3.7e-8	33.2	242	305	Leucyl-tRNA synthetase, Domain 2
Seqid=NZ_CP025031.1;Start=72368;Strand=-	PF13537.8	1.6e-14	54	84	194	Glutamine amidotransferase domain
Seqid=NZ_CP025031.1;End=1925936;Strand=+	PF14650.8	0.46	10.1	34	120	FAM75 family
Seqid=NZ_CP025031.1;Start=810810;Strand=-	PF03215.17	0.052	13.6	18	57	Rad17 P-loop domain
Seqid=NZ_CP025031.1;End=731540;Strand=+	PF01965.26	8.3e-16	58.3	29	225	DJ-1/PfpI family
Seqid=NZ_CP025031.1;Start=27435;Strand=-	PF00006.27	1.3e-70	237.5	149	364	ATP synthase alpha/beta family, nucleotide-binding domain
Seqid=NZ_CP025031.1;End=2590776;Strand=+	PF03446.17	8.1e-7	29.4	24	108	NAD binding domain of 6-phosphogluconate dehydrogenase
Seqid=NZ_CP025031.1;Start=784085;Strand=-	PF13175.8	0.63	9.6	24	136	AAA ATPase domain
Seqid=NZ_CP025031.1;Start=1044352;Strand=-	PF13599.8	0.018	15.4	10	54	Pentapeptide repeats (9 copies)
Seqid=NZ_CP025031.1;Start=225341;Strand=-	PF00083.26	3.1e-8	33	233	355	Sugar (and other) transporter
Seqid=NZ_CP025031.1;End=1544443;Strand=+	PF19785.1	1.1e-29	103	3	112	Family of unknown function (UPF0738)
Seqid=NZ_CP025031.1;Start=2242460;Strand=-	PF01041.19	2.4e-7	30.4	66	185	DegT/DnrJ/EryC1/StrS aminotransferase family
Seqid=NZ_CP025031.1;End=2410581;Strand=+	PF02390.19	0.021	14.4	21	74	Putative methyltransferase
Seqid=NZ_CP025031.1;Start=740601;Strand=-	PF02702.19	0.11	12	10	117	Osmosensitive K+ channel His kinase sensor domain
Seqid=NZ_CP025031.1;Start=2517241;Strand=-	PF03127.16	0.42	11	13	52	GAT domain
Seqid=NZ_CP025031.1;End=339141;Strand=+	PF13520.8	3.2e-41	141.7	10	430	Amino acid permease
Seqid=NZ_CP025031.1;End=1179417;Strand=+	PF13344.8	0.33	11.1	98	137	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP025031.1;End=1946289;Strand=+	PF05761.16	0.54	9.2	29	120	5' nucleotidase family
Seqid=NZ_CP025031.1;End=1730114;Strand=+	PF00156.29	2.8e-15	56.1	49	156	Phosphoribosyl transferase domain
Seqid=NZ_CP025031.1;End=1971795;Strand=+	PF12850.9	3.5e-4	20.8	1	218	Calcineurin-like phosphoesterase superfamily domain
Seqid=NZ_CP025031.1;End=362416;Strand=+	PF07205.13	1.9e-7	31.2	11	73	Domain of unknown function (DUF1413)
Seqid=NZ_CP025031.1;Start=2434310;Strand=-	PF13378.8	1.1e-10	41.7	135	321	Enolase C-terminal domain-like
Seqid=NZ_CP025033.1;Start=16081;Strand=-	PF13304.8	0.11	12.3	102	163	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP025031.1;End=2163336;Strand=+	PF18159.3	0.044	13.2	2	63	SMODS-associating 4TM effector domain
Seqid=NZ_CP025033.1;End=26330;Strand=+	PF13419.8	0.041	14.1	622	703	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP025031.1;Start=408108;Strand=-	PF13303.8	1.8e-42	145.7	31	332	Phosphotransferase system, EIIC
Seqid=NZ_CP025031.1;Start=2412923;Strand=-	PF12695.9	0.74	9.7	195	234	Alpha/beta hydrolase family
Seqid=NZ_CP025031.1;Start=716895;Strand=-	PF04246.14	0.92	9.5	245	290	Positive regulator of sigma(E), RseC/MucC
Seqid=NZ_CP025031.1;Start=2148105;Strand=-	PF02817.19	6.7e-11	42.4	144	177	e3 binding domain
Seqid=NZ_CP025031.1;End=1957725;Strand=+	PF06160.14	0.18	10.1	109	273	Septation ring formation regulator, EzrA
Seqid=NZ_CP025031.1;End=970766;Strand=+	PF08461.12	0.039	14	42	91	Ribonuclease R winged-helix domain
Seqid=NZ_CP025031.1;End=344605;Strand=+	PF00512.27	1.8e-8	34.4	281	335	His Kinase A (phospho-acceptor) domain
Seqid=NZ_CP025031.1;End=1742658;Strand=+	PF07228.14	5.2e-5	23.3	49	256	Stage II sporulation protein E (SpoIIE)
Seqid=NZ_CP025031.1;Start=414740;Strand=-	PF08245.14	1.9e-11	44.4	105	266	Mur ligase middle domain
Seqid=NZ_CP025031.1;Start=289033;Strand=-	PF00205.24	0.31	10.9	131	159	Thiamine pyrophosphate enzyme, central domain
Seqid=NZ_CP025033.1;Start=16081;Strand=-	PF13173.8	0.034	14.2	325	382	AAA domain
Seqid=NZ_CP025031.1;Start=159109;Strand=-	PF00994.26	3.4e-27	95	197	335	Probable molybdopterin binding domain
Seqid=NZ_CP025031.1;End=1641832;Strand=+	PF00070.29	1.5e-17	64	178	254	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP025031.1;Start=2538512;Strand=-	PF06405.13	0.046	13	19	65	Red chlorophyll catabolite reductase (RCC reductase)
Seqid=NZ_CP025031.1;End=1574550;Strand=+	PF08445.12	0.0036	17.3	112	166	FR47-like protein
Seqid=NZ_CP025031.1;Start=29503;Strand=-	PF02491.22	0.74	10.3	85	109	SHS2 domain inserted in FTSA
Seqid=NZ_CP025031.1;End=1640422;Strand=+	PF13533.8	1.9e-5	24.4	45	81	Biotin-lipoyl like
Seqid=NZ_CP025031.1;End=1104531;Strand=+	PF13401.8	0.065	13.6	201	222	AAA domain
Seqid=NZ_CP025033.1;End=5449;Strand=+	PF04297.16	0.0012	19.1	3	49	Putative helix-turn-helix protein, YlxM / p13 like
Seqid=NZ_CP025031.1;End=1644113;Strand=+	PF13401.8	2.9e-4	21.2	29	192	AAA domain
Seqid=NZ_CP025031.1;End=1654258;Strand=+	PF00679.26	3.9e-21	75	399	477	Elongation factor G C-terminus
Seqid=NZ_CP025031.1;Start=2605108;Strand=-	PF14639.8	4.7e-7	29.8	330	446	Holliday-junction resolvase-like of SPT6
Seqid=NZ_CP025031.1;Start=801909;Strand=-	PF02492.21	1.1e-61	207.6	5	210	CobW/HypB/UreG, nucleotide-binding domain
Seqid=NZ_CP025031.1;End=1408245;Strand=+	PF01790.20	1.4e-75	253.8	10	255	Prolipoprotein diacylglyceryl transferase
Seqid=NZ_CP025031.1;Start=2116647;Strand=-	PF13173.8	0.015	15.4	6	79	AAA domain
Seqid=NZ_CP025031.1;End=359858;Strand=+	PF13091.8	6.9e-9	35.8	378	495	PLD-like domain
Seqid=NZ_CP025031.1;Start=2286663;Strand=-	PF00350.25	0.3	11.2	70	145	Dynamin family
Seqid=NZ_CP025031.1;End=1133747;Strand=+	PF00493.25	0.076	12.2	89	125	MCM P-loop domain
Seqid=NZ_CP025031.1;Start=987321;Strand=-	PF08220.14	0.033	14	162	188	DeoR-like helix-turn-helix domain
Seqid=NZ_CP025031.1;End=1332729;Strand=+	PF08220.14	5.1e-18	64.7	6	61	DeoR-like helix-turn-helix domain
Seqid=NZ_CP025031.1;Start=2238032;Strand=-	PF12836.9	0.15	12.4	107	155	Helix-hairpin-helix motif
Seqid=NZ_CP025031.1;Start=2240472;Strand=-	PF14559.8	0.19	12.3	184	236	Tetratricopeptide repeat
Seqid=NZ_CP025031.1;Start=2064879;Strand=-	PF11974.10	0.15	12.2	1397	1440	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP025031.1;End=594308;Strand=+	PF03176.17	2e-62	211.2	46	359	MMPL family
Seqid=NZ_CP025031.1;End=1151531;Strand=+	PF04561.16	2.9e-28	98.9	140	290	RNA polymerase Rpb2, domain 2
Seqid=NZ_CP025031.1;End=1075779;Strand=+	PF13604.8	0.054	13.3	8	32	AAA domain
Seqid=NZ_CP025031.1;End=1670381;Strand=+	PF13248.8	1.1e-4	21.5	27	48	zinc-ribbon domain
Seqid=NZ_CP025031.1;End=1613042;Strand=+	PF02769.24	3.2e-32	111.9	180	342	AIR synthase related protein, C-terminal domain
Seqid=NZ_CP025031.1;End=789776;Strand=+	PF15203.8	0.038	13.7	10	52	TMEM95 family
Seqid=NZ_CP025031.1;Start=2398025;Strand=-	PF07564.13	7.5e-10	38.8	2007	2082	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP025031.1;End=738069;Strand=+	PF13450.8	1.2e-6	28.8	7	44	NAD(P)-binding Rossmann-like domain
Seqid=NZ_CP025031.1;Start=2390601;Strand=-	PF07564.13	4.3e-8	33.2	2151	2225	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP025031.1;Start=29503;Strand=-	PF12137.10	0.031	13.4	45	143	RNA polymerase recycling family C-terminal
Seqid=NZ_CP025033.1;Start=16081;Strand=-	PF13521.8	6.7e-4	20	33	67	AAA domain
Seqid=NZ_CP025031.1;End=1128669;Strand=+	PF19335.1	0.4	10.8	80	95	Heavy metal binding domain
Seqid=NZ_CP025031.1;Start=58274;Strand=-	PF00977.23	0.056	13	172	207	Histidine biosynthesis protein
Seqid=NZ_CP025031.1;End=510886;Strand=+	PF12802.9	0.096	12.8	48	76	MarR family
Seqid=NZ_CP025031.1;End=1854130;Strand=+	PF01920.22	0.34	11	48	89	Prefoldin subunit
Seqid=NZ_CP025031.1;End=1531476;Strand=+	PF13401.8	0.019	15.3	37	213	AAA domain
Seqid=NZ_CP025031.1;End=1208989;Strand=+	PF02049.20	0.5	10.6	42	84	Flagellar hook-basal body complex protein FliE
Seqid=NZ_CP025031.1;Start=1913893;Strand=-	PF00717.25	2.7e-31	107.8	86	201	Peptidase S24-like
Seqid=NZ_CP025031.1;Start=1415847;Strand=-	PF07993.14	0.0034	16.7	6	38	Male sterility protein
Seqid=NZ_CP025031.1;End=1175943;Strand=+	PF14542.8	0.0041	17.3	56	92	GCN5-related N-acetyl-transferase
Seqid=NZ_CP025031.1;Start=700421;Strand=-	PF12802.9	0.044	13.9	15	38	MarR family
Seqid=NZ_CP025031.1;End=1660823;Strand=+	PF16576.7	0.75	9.1	1075	1109	Barrel-sandwich domain of CusB or HlyD membrane-fusion
Seqid=NZ_CP025031.1;Start=2353664;Strand=-	PF07690.18	8.9e-37	126.9	21	414	Major Facilitator Superfamily
Seqid=NZ_CP025031.1;End=2024736;Strand=+	PF01370.23	0.18	11.4	25	95	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP025031.1;End=1281359;Strand=+	PF10111.11	2.9e-10	40.2	11	103	Glycosyltransferase like family 2
Seqid=NZ_CP025031.1;Start=112785;Strand=-	PF02302.19	5.9e-10	39.8	488	560	PTS system, Lactose/Cellobiose specific IIB subunit
Seqid=NZ_CP025031.1;Start=55362;Strand=-	PF07681.14	0.057	14.1	3	61	DoxX
Seqid=NZ_CP025031.1;Start=395822;Strand=-	PF08139.14	0.87	10.2	1	21	Prokaryotic membrane lipoprotein lipid attachment site
Seqid=NZ_CP025031.1;Start=422430;Strand=-	PF00358.22	3.9e-49	165.7	530	652	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1
Seqid=NZ_CP025031.1;Start=2368687;Strand=-	PF17512.4	0.1	12.4	10	66	Metapneumovirus Small hydrophobic protein
Seqid=NZ_CP025031.1;End=1332729;Strand=+	PF06971.15	0.08	13.1	19	41	Putative DNA-binding protein N-terminus
Seqid=NZ_CP025031.1;End=1376332;Strand=+	PF19263.1	0.32	11.9	32	77	Family of unknown function (DUF5906)
Seqid=NZ_CP025031.1;Start=757780;Strand=-	PF19200.2	2.3e-89	299.1	4	238	DUF871 N-terminal domain
Seqid=NZ_CP025031.1;Start=685386;Strand=-	PF00724.22	2.5e-62	211.2	15	353	NADH:flavin oxidoreductase / NADH oxidase family
Seqid=NZ_CP025031.1;Start=485036;Strand=-	PF03031.20	0.97	9.3	6	57	NLI interacting factor-like phosphatase
Seqid=NZ_CP025031.1;End=2248499;Strand=+	PF13173.8	1.8e-5	24.8	47	156	AAA domain
Seqid=NZ_CP025031.1;End=1064706;Strand=+	PF13302.9	0.0099	16.7	58	147	Acetyltransferase (GNAT) domain
Seqid=NZ_CP025031.1;Start=2112167;Strand=-	PF18291.3	3.2e-6	27.3	3	90	HU domain fused to wHTH, Ig, or Glycine-rich motif
Seqid=NZ_CP025031.1;End=1541587;Strand=+	PF01432.22	4.7e-76	257	207	587	Peptidase family M3
Seqid=NZ_CP025031.1;Start=1477683;Strand=-	PF00070.29	3.9e-11	43.4	143	210	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP025033.1;Start=13989;Strand=-	PF04255.16	0.25	11.3	161	193	Protein of unknown function (DUF433)
Seqid=NZ_CP025031.1;End=926535;Strand=+	PF07638.13	0.17	11.9	16	51	ECF sigma factor
Seqid=NZ_CP025031.1;End=1904242;Strand=+	PF02670.18	0.081	13.7	33	121	1-deoxy-D-xylulose 5-phosphate reductoisomerase
Seqid=NZ_CP025031.1;End=1049960;Strand=+	PF00583.27	1.3e-10	41.7	47	142	Acetyltransferase (GNAT) family
Seqid=NZ_CP025031.1;Start=2613216;Strand=-	PF03703.16	0.028	14.7	424	482	Bacterial PH domain
Seqid=NZ_CP025031.1;Start=1220728;Strand=-	PF01266.26	0.095	12.4	203	277	FAD dependent oxidoreductase
Seqid=NZ_CP025031.1;End=286510;Strand=+	PF06814.15	0.046	13	19	77	Lung seven transmembrane receptor
Seqid=NZ_CP025033.1;Start=16081;Strand=-	PF00005.29	1.3e-18	67.9	314	438	ABC transporter
Seqid=NZ_CP025031.1;Start=2038959;Strand=-	PF05496.14	0.018	14.9	23	86	Holliday junction DNA helicase RuvB P-loop domain
Seqid=NZ_CP025031.1;Start=1180131;Strand=-	PF13401.8	0.021	15.2	23	59	AAA domain
Seqid=NZ_CP025031.1;End=2244965;Strand=+	PF00872.20	4.4e-167	555.8	1	380	Transposase, Mutator family
Seqid=NZ_CP025031.1;Start=2584958;Strand=-	PF13238.8	2.3e-4	21.8	30	99	AAA domain
Seqid=NZ_CP025031.1;Start=2240472;Strand=-	PF12895.9	0.045	14.1	164	212	Anaphase-promoting complex, cyclosome, subunit 3
Seqid=NZ_CP025031.1;Start=2548922;Strand=-	PF10662.11	0.0087	15.9	27	59	Ethanolamine utilisation - propanediol utilisation
Seqid=NZ_CP025031.1;Start=2268679;Strand=-	PF01016.21	3.2e-34	116.9	15	94	Ribosomal L27 protein
Seqid=NZ_CP025031.1;Start=336692;Strand=-	PF08818.13	8.3e-15	55.2	23	120	Domain of unknown function (DU1801)
Seqid=NZ_CP025031.1;End=1356091;Strand=+	PF13304.8	1.5e-4	21.8	157	218	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP025031.1;End=302944;Strand=+	PF06021.13	0.37	10.9	35	112	Aralkyl acyl-CoA:amino acid N-acyltransferase
Seqid=NZ_CP025031.1;Start=2370609;Strand=-	PF17854.3	4.8e-31	107	839	937	FtsK alpha domain
Seqid=NZ_CP025031.1;End=921425;Strand=+	PF00350.25	0.016	15.4	282	344	Dynamin family
Seqid=NZ_CP025033.1;Start=13989;Strand=-	PF13309.8	0.08	13.1	176	194	HTH domain
Seqid=NZ_CP025031.1;Start=456517;Strand=-	PF03976.16	3.4e-23	82.5	4	212	Polyphosphate kinase 2 (PPK2)
Seqid=NZ_CP025031.1;End=1362233;Strand=+	PF00854.23	1.5e-67	228.2	99	471	POT family
Seqid=NZ_CP025031.1;Start=425677;Strand=-	PF17207.5	0.4	10.6	40	78	MCM OB domain
Seqid=NZ_CP025031.1;End=1643003;Strand=+	PF13443.8	1.8e-6	28.3	6	62	Cro/C1-type HTH DNA-binding domain
Seqid=NZ_CP025031.1;Start=1516874;Strand=-	PF13241.8	0.076	13.5	147	190	Putative NAD(P)-binding
Seqid=NZ_CP025031.1;End=1801330;Strand=+	PF02593.16	0.021	14.4	25	63	Domain of unknown function
Seqid=NZ_CP025031.1;Start=256176;Strand=-	PF13738.8	0.15	11.4	11	50	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP025031.1;End=2353584;Strand=+	PF00089.28	1e-15	58.3	137	294	Trypsin
Seqid=NZ_CP025031.1;End=903653;Strand=+	PF20049.1	0.1	12.7	16	30	Domain of unknown function (DUF6451)
Seqid=NZ_CP025031.1;Start=1179476;Strand=-	PF03266.17	0.13	12.2	14	36	NTPase
Seqid=NZ_CP025031.1;Start=2481091;Strand=-	PF00356.23	0.0097	15.8	130	150	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP025031.1;Start=1860109;Strand=-	PF15202.8	0.24	11.5	23	53	Adipogenin
Seqid=NZ_CP025031.1;Start=2454231;Strand=-	PF08678.12	0.0061	16.7	238	332	Rsbr N terminal
Seqid=NZ_CP025031.1;Start=721006;Strand=-	PF13601.8	0.0017	18.6	41	92	Winged helix DNA-binding domain
Seqid=NZ_CP025031.1;Start=685386;Strand=-	PF08730.12	0.054	13.6	350	384	Rad33
Seqid=NZ_CP025031.1;Start=2171172;Strand=-	PF07470.15	0.043	12.9	219	322	Glycosyl Hydrolase Family 88
Seqid=NZ_CP025031.1;End=1495909;Strand=+	PF03684.15	0.28	11.1	421	446	Uncharacterised protein family (UPF0179)
Seqid=NZ_CP025031.1;Start=876995;Strand=-	PF13280.8	2.6e-9	37.5	153	316	WYL domain
Seqid=NZ_CP025031.1;Start=1160624;Strand=-	PF18992.2	0.43	10.3	227	264	Family of unknown function (DUF5725)
Seqid=NZ_CP025031.1;Start=398638;Strand=-	PF03180.16	0.036	13.3	57	106	NlpA lipoprotein
Seqid=NZ_CP025031.1;End=926535;Strand=+	PF13384.8	0.0013	18.7	17	53	Homeodomain-like domain
Seqid=NZ_CP025031.1;End=1755425;Strand=+	PF04124.14	0.31	10	212	258	Dor1-like family
Seqid=NZ_CP025031.1;End=1450343;Strand=+	PF00462.26	0.032	14.6	21	77	Glutaredoxin
Seqid=NZ_CP025031.1;End=1144135;Strand=+	PF00687.23	1.1e-53	182.1	32	220	Ribosomal protein L1p/L10e family
Seqid=NZ_CP025031.1;End=2027106;Strand=+	PF07959.14	0.83	8.6	105	177	L-fucokinase
Seqid=NZ_CP025031.1;End=1678987;Strand=+	PF14520.8	6.2e-5	23.5	101	155	Helix-hairpin-helix domain
Seqid=NZ_CP025031.1;End=322810;Strand=+	PF19904.1	0.42	10.2	56	111	Domain of unknown function (DUF6377)
Seqid=NZ_CP025031.1;Start=2225507;Strand=-	PF00289.24	1.3e-43	148.2	3	109	Biotin carboxylase, N-terminal domain
Seqid=NZ_CP025031.1;Start=799275;Strand=-	PF05401.13	0.015	15.2	36	126	Nodulation protein S (NodS)
Seqid=NZ_CP025031.1;Start=543944;Strand=-	PF00534.22	1.2e-6	28.3	216	353	Glycosyl transferases group 1
Seqid=NZ_CP025031.1;End=1449476;Strand=+	PF13375.8	0.075	13.1	45	81	RnfC Barrel sandwich hybrid domain
Seqid=NZ_CP025031.1;Start=41479;Strand=-	PF00171.24	1.3e-162	541.6	14	471	Aldehyde dehydrogenase family
Seqid=NZ_CP025031.1;Start=2223486;Strand=-	PF14126.8	0.054	13.9	139	210	Domain of unknown function (DUF4293)
Seqid=NZ_CP025031.1;Start=2420612;Strand=-	PF14690.8	7.6e-12	45.8	42	92	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NZ_CP025031.1;End=1817297;Strand=+	PF16363.7	1.2e-4	21.8	4	69	GDP-mannose 4,6 dehydratase
Seqid=NZ_CP025031.1;End=1946289;Strand=+	PF03915.15	0.19	10.9	15	107	Actin interacting protein 3
