Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP049091.1;End=463424;Strand=+	PF05728.14	0.071	13.1	90	251	Uncharacterised protein family (UPF0227)
Seqid=NZ_CP049091.1;End=13262;Strand=+	PF03591.16	1.1e-37	129.6	16	156	AzlC protein
Seqid=NZ_CP049091.1;Start=1887238;Strand=-	PF13414.8	0.0067	16.2	23	51	TPR repeat
Seqid=NZ_CP049092.1;End=20658;Strand=+	PF13384.8	7.7e-6	25.7	167	197	Homeodomain-like domain
Seqid=NZ_CP049091.1;Start=627501;Strand=-	PF19942.1	0.046	14.2	3	59	Family of unknown function (DUF6404)
Seqid=NZ_CP049091.1;End=1662983;Strand=+	PF04216.14	0.032	14.2	3	42	Protein involved in formate dehydrogenase formation
Seqid=NZ_CP049091.1;Start=2262302;Strand=-	PF00571.30	4.4e-8	33.5	159	210	CBS domain
Seqid=NZ_CP049091.1;Start=613763;Strand=-	PF15666.7	0.65	10.2	293	358	Germinal center-associated lymphoma
Seqid=NZ_CP049091.1;Start=575175;Strand=-	PF08240.14	1.9e-6	27.8	33	91	Alcohol dehydrogenase GroES-like domain
Seqid=NZ_CP049091.1;End=1181715;Strand=+	PF13538.8	6.2e-16	58.1	678	725	UvrD-like helicase C-terminal domain
Seqid=NZ_CP049091.1;End=1301308;Strand=+	PF01266.26	0.0059	16.3	7	36	FAD dependent oxidoreductase
Seqid=NZ_CP049091.1;Start=1698132;Strand=-	PF01071.21	1.1e-67	227.6	102	290	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
Seqid=NZ_CP049091.1;End=792931;Strand=+	PF00137.23	2.8e-14	53.3	4	66	ATP synthase subunit C
Seqid=NZ_CP049091.1;End=1753608;Strand=+	PF03825.18	5.3e-4	19.2	19	123	Nucleoside H+ symporter
Seqid=NZ_CP049091.1;End=1811616;Strand=+	PF18818.3	0.029	14.5	11	117	Zincin-like metallopeptidase
Seqid=NZ_CP049091.1;Start=2300297;Strand=-	PF00004.31	0.039	14.5	215	234	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP049091.1;Start=2284603;Strand=-	PF00931.24	0.14	11.4	203	246	NB-ARC domain
Seqid=NZ_CP049091.1;End=1232028;Strand=+	PF13389.8	0.71	10.1	43	116	Protein of unknown function (DUF4107)
Seqid=NZ_CP049091.1;Start=2222088;Strand=-	PF00583.27	4e-12	46.5	70	140	Acetyltransferase (GNAT) family
Seqid=NZ_CP049091.1;End=939907;Strand=+	PF03061.24	1.3e-15	57.6	31	102	Thioesterase superfamily
Seqid=NZ_CP049091.1;Start=2129516;Strand=-	PF16658.7	2.8e-8	33.7	408	488	Class II release factor RF3, C-terminal domain
Seqid=NZ_CP049091.1;Start=1636004;Strand=-	PF00488.23	6.9e-34	117.6	333	513	MutS domain V
Seqid=NZ_CP049091.1;End=133506;Strand=+	PF13533.8	0.82	9.6	16	44	Biotin-lipoyl like
Seqid=NZ_CP049091.1;End=379734;Strand=+	PF07992.16	0.81	9	227	276	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP049091.1;End=286619;Strand=+	PF01131.22	0.027	13.6	51	118	DNA topoisomerase
Seqid=NZ_CP049091.1;Start=1574205;Strand=-	PF03793.21	2.9e-11	43.2	441	501	PASTA domain
Seqid=NZ_CP049091.1;End=1054306;Strand=+	PF00015.23	0.036	14	49	107	Methyl-accepting chemotaxis protein (MCP) signalling domain
Seqid=NZ_CP049091.1;End=1043894;Strand=+	PF02390.19	1.4e-49	168	38	206	Putative methyltransferase
Seqid=NZ_CP049091.1;Start=2220304;Strand=-	PF01078.23	0.001	18.6	15	68	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP049091.1;End=348245;Strand=+	PF02020.20	0.05	13.9	53	103	eIF4-gamma/eIF5/eIF2-epsilon
Seqid=NZ_CP049091.1;End=1132117;Strand=+	PF05729.14	0.045	13.8	113	135	NACHT domain
Seqid=NZ_CP049091.1;Start=2314549;Strand=-	PF13560.8	8.6e-7	29.3	9	67	Helix-turn-helix domain
Seqid=NZ_CP049091.1;Start=2161456;Strand=-	PF01207.19	0.0072	15.5	192	250	Dihydrouridine synthase (Dus)
Seqid=NZ_CP049091.1;End=1360800;Strand=+	PF13949.8	0.039	13.3	306	352	ALIX V-shaped domain binding to HIV
Seqid=NZ_CP049091.1;End=1268362;Strand=+	PF01946.19	0.031	13.6	5	45	Thi4 family
Seqid=NZ_CP049091.1;Start=1869510;Strand=-	PF09752.11	0.014	14.6	80	143	Alpha/beta hydrolase domain containing 18
Seqid=NZ_CP049091.1;End=1199662;Strand=+	PF18317.3	4.3e-12	45.6	232	262	Shikimate 5'-dehydrogenase C-terminal domain
Seqid=NZ_CP049091.1;End=1154475;Strand=+	PF13191.8	0.35	11.3	72	98	AAA ATPase domain
Seqid=NZ_CP049091.1;End=1244443;Strand=+	PF01694.24	2.8e-35	121.6	201	338	Rhomboid family
Seqid=NZ_CP049091.1;Start=846814;Strand=-	PF02463.21	3.9e-6	26.5	32	235	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP049091.1;End=641008;Strand=+	PF04879.18	5.2e-18	64.9	260	314	Molybdopterin oxidoreductase Fe4S4 domain
Seqid=NZ_CP049091.1;Start=2300297;Strand=-	PF13538.8	1.7e-4	21.5	888	939	UvrD-like helicase C-terminal domain
Seqid=NZ_CP049091.1;Start=241057;Strand=-	PF19553.1	0.19	11.6	38	74	Family of unknown function (DUF6076)
Seqid=NZ_CP049091.1;End=1625798;Strand=+	PF12773.9	0.031	14.4	9	26	Double zinc ribbon
Seqid=NZ_CP049091.1;End=307252;Strand=+	PF10883.10	0.095	13.1	39	93	Protein of unknown function (DUF2681)
Seqid=NZ_CP049091.1;End=933840;Strand=+	PF09922.11	3.8e-27	94.5	127	238	Cell wall-active antibiotics response 4TMS YvqF
Seqid=NZ_CP049091.1;Start=1973062;Strand=-	PF13671.8	0.11	12.8	366	384	AAA domain
Seqid=NZ_CP049091.1;End=84494;Strand=+	PF00571.30	0.038	14.5	218	270	CBS domain
Seqid=NZ_CP049091.1;Start=1937798;Strand=-	PF01637.20	0.016	15.2	27	62	ATPase domain predominantly from Archaea
Seqid=NZ_CP049091.1;Start=1536519;Strand=-	PF14255.8	0.18	11.8	575	588	Cysteine-rich CPXCG
Seqid=NZ_CP049091.1;Start=651553;Strand=-	PF17038.7	0.088	12.3	12	47	Cellulose biosynthesis protein BcsN
Seqid=NZ_CP049093.1;End=14117;Strand=+	PF00082.24	4.5e-41	141	110	389	Subtilase family
Seqid=NZ_CP049091.1;Start=776320;Strand=-	PF10740.11	7.8e-54	181.9	18	185	Domain of unknown function (DUF2529)
Seqid=NZ_CP049091.1;Start=703299;Strand=-	PF16836.7	0.052	13.3	7	50	Shu complex component Psy3, DNA-binding description
Seqid=NZ_CP049091.1;End=644008;Strand=+	PF00890.26	0.018	14.3	3	34	FAD binding domain
Seqid=NZ_CP049091.1;Start=2026424;Strand=-	PF10007.11	0.13	12.5	27	79	Uncharacterized protein conserved in archaea (DUF2250)
Seqid=NZ_CP049091.1;Start=1025903;Strand=-	PF09607.12	0.041	13.7	64	100	Brinker DNA-binding domain
Seqid=NZ_CP049091.1;End=820287;Strand=+	PF00842.23	2.5e-40	137.1	246	368	Alanine racemase, C-terminal domain
Seqid=NZ_CP049091.1;End=999906;Strand=+	PF18362.3	0.36	10.5	156	165	Tri-helix bundle domain
Seqid=NZ_CP049091.1;End=1929105;Strand=+	PF05653.16	7.5e-4	18.8	242	309	Magnesium transporter NIPA
Seqid=NZ_CP049091.1;Start=838513;Strand=-	PF00148.21	0.085	11.7	17	56	Nitrogenase component 1 type Oxidoreductase
Seqid=NZ_CP049091.1;End=1977792;Strand=+	PF18306.3	2.3e-16	59.7	9	119	SLOG cluster4 family
Seqid=NZ_CP049091.1;End=289996;Strand=+	PF00448.24	0.51	10	56	84	SRP54-type protein, GTPase domain
Seqid=NZ_CP049091.1;Start=1384472;Strand=-	PF06825.14	1	9.3	62	80	Heat shock factor binding protein 1
Seqid=NZ_CP049091.1;End=1179272;Strand=+	PF19964.1	0.69	10	10	50	Effector-associated domain 11
Seqid=NZ_CP049091.1;End=1371356;Strand=+	PF13238.8	0.05	14.2	27	68	AAA domain
Seqid=NZ_CP049091.1;End=1301308;Strand=+	PF05834.14	0.24	10.5	7	49	Lycopene cyclase protein
Seqid=NZ_CP049091.1;Start=1588772;Strand=-	PF00156.29	1.5e-14	53.7	49	156	Phosphoribosyl transferase domain
Seqid=NZ_CP049091.1;End=118174;Strand=+	PF03600.18	2.9e-26	92.5	15	350	Citrate transporter
Seqid=NZ_CP049091.1;Start=2300297;Strand=-	PF13245.8	0.0036	17.6	206	241	AAA domain
Seqid=NZ_CP049091.1;End=1250760;Strand=+	PF13238.8	5.2e-5	23.9	11	127	AAA domain
Seqid=NZ_CP049091.1;Start=69490;Strand=-	PF01032.20	1.2e-8	34.5	59	269	FecCD transport family
Seqid=NZ_CP049091.1;Start=496485;Strand=-	PF01262.23	0.021	14.2	170	216	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP049091.1;End=2039739;Strand=+	PF11148.10	1.1e-15	57.2	3	69	Protein of unknown function (DUF2922)
Seqid=NZ_CP049091.1;End=75099;Strand=+	PF09252.12	0.35	11	136	186	Allergen Fel d I-B chain
Seqid=NZ_CP049091.1;Start=503043;Strand=-	PF04397.17	9.4e-24	83.6	158	251	LytTr DNA-binding domain
Seqid=NZ_CP049091.1;Start=1850414;Strand=-	PF13401.8	2.4e-5	24.7	38	206	AAA domain
Seqid=NZ_CP049091.1;Start=1891295;Strand=-	PF02492.21	0.21	11.3	634	657	CobW/HypB/UreG, nucleotide-binding domain
Seqid=NZ_CP049091.1;Start=1532115;Strand=-	PF07724.16	4.1e-5	23.9	61	122	AAA domain (Cdc48 subfamily)
Seqid=NZ_CP049091.1;End=280386;Strand=+	PF14493.8	0.13	12.8	24	63	Helix-turn-helix domain
Seqid=NZ_CP049091.1;End=2074615;Strand=+	PF08206.13	0.03	14.1	28	46	Ribonuclease B OB domain
Seqid=NZ_CP049091.1;Start=2101126;Strand=-	PF08428.12	4.5e-15	56.2	1282	1364	Rib domain
Seqid=NZ_CP049091.1;End=1244443;Strand=+	PF07719.19	0.0052	16.9	440	471	Tetratricopeptide repeat
Seqid=NZ_CP049091.1;End=703586;Strand=+	PF00365.22	0.21	10.9	146	216	Phosphofructokinase
Seqid=NZ_CP049091.1;End=164005;Strand=+	PF03563.15	0.093	12	23	56	Bunyavirus glycoprotein G2
Seqid=NZ_CP049091.1;Start=833954;Strand=-	PF00694.21	1.8e-33	115.8	5	123	Aconitase C-terminal domain
Seqid=NZ_CP049091.1;Start=756504;Strand=-	PF10176.11	0.63	9.7	9	47	Protein of unknown function (DUF2370)
Seqid=NZ_CP049091.1;Start=1691637;Strand=-	PF03602.17	2.8e-4	20.7	213	314	Conserved hypothetical protein 95
Seqid=NZ_CP049091.1;End=1119584;Strand=+	PF04606.14	0.18	11.9	2	45	Ogr/Delta-like zinc finger
Seqid=NZ_CP049091.1;Start=629897;Strand=-	PF01047.24	0.15	12.1	34	62	MarR family
Seqid=NZ_CP049094.1;Start=7981;Strand=-	PF13545.8	0.021	14.9	50	87	Crp-like helix-turn-helix domain
Seqid=NZ_CP049091.1;End=1249393;Strand=+	PF15820.7	0.016	15.1	11	80	Endothelial cell-specific chemotaxis regulator
Seqid=NZ_CP049091.1;End=588924;Strand=+	PF06039.17	6.5e-231	767.1	7	490	Malate:quinone oxidoreductase (Mqo)
Seqid=NZ_CP049091.1;Start=1482211;Strand=-	PF02059.17	0.37	11	344	422	Interleukin-3
Seqid=NZ_CP049091.1;Start=1572486;Strand=-	PF03740.15	0.63	9.2	52	98	Pyridoxal phosphate biosynthesis protein PdxJ
Seqid=NZ_CP049091.1;Start=1771807;Strand=-	PF00496.24	1.3e-66	225.3	84	467	Bacterial extracellular solute-binding proteins, family 5 Middle
Seqid=NZ_CP049091.1;Start=2211350;Strand=-	PF01276.22	0.032	13.1	294	335	Orn/Lys/Arg decarboxylase, major domain
Seqid=NZ_CP049091.1;End=1908528;Strand=+	PF01205.21	2.3e-34	118	20	123	Uncharacterized protein family UPF0029
Seqid=NZ_CP049091.1;Start=1486008;Strand=-	PF04055.23	8.1e-34	117.5	217	388	Radical SAM superfamily
Seqid=NZ_CP049091.1;End=1394910;Strand=+	PF13175.8	0.002	17.8	60	151	AAA ATPase domain
Seqid=NZ_CP049091.1;Start=397780;Strand=-	PF00440.25	4.8e-6	26.3	23	60	Bacterial regulatory proteins, tetR family
Seqid=NZ_CP049091.1;Start=1610482;Strand=-	PF02578.17	9.1e-57	192.4	27	260	Multi-copper polyphenol oxidoreductase laccase
Seqid=NZ_CP049091.1;End=906720;Strand=+	PF00571.30	0.094	13.3	10	35	CBS domain
Seqid=NZ_CP049091.1;Start=1960590;Strand=-	PF01047.24	0.047	13.7	16	58	MarR family
Seqid=NZ_CP049091.1;Start=2201374;Strand=-	PF05401.13	0.045	13.7	39	134	Nodulation protein S (NodS)
Seqid=NZ_CP049091.1;End=781571;Strand=+	PF04402.16	0.008	16.7	22	105	Protein of unknown function (DUF541)
Seqid=NZ_CP049091.1;End=1992576;Strand=+	PF01476.22	7.9e-16	57.9	29	70	LysM domain
Seqid=NZ_CP049091.1;End=650633;Strand=+	PF03553.16	1.2e-57	195.6	159	456	Na+/H+ antiporter family
Seqid=NZ_CP049091.1;End=315352;Strand=+	PF18912.2	0.011	15.7	10	32	Double zinc ribbon domain
Seqid=NZ_CP049091.1;Start=1590171;Strand=-	PF02655.16	5.2e-11	42.9	675	837	ATP-grasp domain
Seqid=NZ_CP049091.1;Start=2187437;Strand=-	PF01479.27	2.7e-10	39.9	1	47	S4 domain
Seqid=NZ_CP049091.1;End=670784;Strand=+	PF19043.2	0.13	11	25	84	Nuclear cap binding complex subunit CBP66
Seqid=NZ_CP049091.1;Start=2147838;Strand=-	PF09334.13	3.3e-8	32.8	259	305	tRNA synthetases class I (M)
Seqid=NZ_CP049091.1;End=1332239;Strand=+	PF10211.11	1.2e-4	22.1	30	120	Axonemal dynein light chain
Seqid=NZ_CP049091.1;End=915079;Strand=+	PF08139.14	1	10	1	18	Prokaryotic membrane lipoprotein lipid attachment site
Seqid=NZ_CP049091.1;End=2259873;Strand=+	PF14659.8	0.0044	17.3	107	164	Phage integrase, N-terminal SAM-like domain
Seqid=NZ_CP049091.1;End=424797;Strand=+	PF11057.10	0.5	10.4	22	58	Cortexin of kidney
Seqid=NZ_CP049091.1;Start=1891295;Strand=-	PF13173.8	0.81	9.8	635	677	AAA domain
Seqid=NZ_CP049091.1;Start=885678;Strand=-	PF00155.23	2.5e-30	106	75	420	Aminotransferase class I and II
Seqid=NZ_CP049091.1;Start=1539852;Strand=-	PF13480.9	9.1e-6	26	157	209	Acetyltransferase (GNAT) domain
Seqid=NZ_CP049091.1;End=1179272;Strand=+	PF13181.8	0.4	11.1	108	139	Tetratricopeptide repeat
Seqid=NZ_CP049091.1;Start=31288;Strand=-	PF03698.15	0.014	15.7	158	210	Uncharacterised protein family (UPF0180)
Seqid=NZ_CP049091.1;End=1202944;Strand=+	PF03118.17	0.19	11.6	213	235	Bacterial RNA polymerase, alpha chain C terminal domain
Seqid=NZ_CP049091.1;Start=197124;Strand=-	PF19776.1	0.19	12.1	15	53	Family of unknown function (DUF6262)
Seqid=NZ_CP049091.1;Start=1757783;Strand=-	PF20053.1	0.51	10.7	443	499	Wolframin cysteine-rich domain
Seqid=NZ_CP049091.1;Start=1620506;Strand=-	PF13965.8	0.049	12.2	18	113	dsRNA-gated channel SID-1
Seqid=NZ_CP049091.1;End=2114979;Strand=+	PF02224.20	0.14	12	14	38	Cytidylate kinase
Seqid=NZ_CP049091.1;End=1284063;Strand=+	PF13691.8	7.8e-8	32	41	80	tRNase Z endonuclease
Seqid=NZ_CP049091.1;End=2062545;Strand=+	PF13309.8	0.15	12.2	176	194	HTH domain
Seqid=NZ_CP049092.1;Start=14097;Strand=-	PF13518.8	0.35	11.1	25	54	Helix-turn-helix domain
Seqid=NZ_CP049091.1;End=79734;Strand=+	PF02463.21	4.1e-5	23.2	113	207	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP049091.1;Start=1635494;Strand=-	PF13905.8	1	9.8	62	82	Thioredoxin-like
Seqid=NZ_CP049091.1;Start=2222088;Strand=-	PF13420.9	0.0051	16.9	73	139	Acetyltransferase (GNAT) domain
Seqid=NZ_CP049091.1;End=1186768;Strand=+	PF02527.17	7.9e-6	25.4	32	180	rRNA small subunit methyltransferase G
Seqid=NZ_CP049091.1;End=191881;Strand=+	PF03088.18	4.9e-5	23.5	159	210	Strictosidine synthase
Seqid=NZ_CP049091.1;End=1247590;Strand=+	PF13191.8	0.0044	17.5	125	157	AAA ATPase domain
Seqid=NZ_CP049091.1;End=514971;Strand=+	PF13520.8	8e-36	123.9	25	446	Amino acid permease
Seqid=NZ_CP049091.1;Start=2182079;Strand=-	PF13401.8	0.062	13.7	201	222	AAA domain
Seqid=NZ_CP049091.1;End=1232028;Strand=+	PF04539.18	1.5e-31	108.4	235	311	Sigma-70 region 3
Seqid=NZ_CP049091.1;End=885177;Strand=+	PF16879.7	0.095	12.5	29	65	C-terminal domain of Sin3a protein
Seqid=NZ_CP049091.1;Start=1779479;Strand=-	PF07451.13	0.0033	16.3	50	138	Stage V sporulation protein AD (SpoVAD)
Seqid=NZ_CP049091.1;End=1725993;Strand=+	PF13457.8	6.7e-4	20.3	891	961	GW (Gly-Tryp) dipeptide domain
Seqid=NZ_CP049091.1;End=607150;Strand=+	PF01381.24	0.079	13.1	277	304	Helix-turn-helix
Seqid=NZ_CP049091.1;Start=1996568;Strand=-	PF13207.8	0.17	12.4	47	94	AAA domain
Seqid=NZ_CP049091.1;Start=1415182;Strand=-	PF03706.15	3.7e-4	20.2	16	182	Lysylphosphatidylglycerol synthase TM region
Seqid=NZ_CP049091.1;End=595615;Strand=+	PF01047.24	2e-9	37.2	36	89	MarR family
Seqid=NZ_CP049091.1;End=219714;Strand=+	PF11304.10	1.1e-6	29.2	2	98	Protein of unknown function (DUF3106)
Seqid=NZ_CP049091.1;Start=2129516;Strand=-	PF01926.25	2.4e-4	21.3	13	136	50S ribosome-binding GTPase
Seqid=NZ_CP049091.1;Start=237088;Strand=-	PF00672.27	0.0018	18.7	78	128	HAMP domain
Seqid=NZ_CP049091.1;End=55466;Strand=+	PF10377.11	0.12	12.6	3	35	Autophagy-related protein 11
Seqid=NZ_CP049091.1;End=393562;Strand=+	PF13439.8	8e-4	19.6	452	623	Glycosyltransferase Family 4
Seqid=NZ_CP049091.1;Start=634788;Strand=-	PF08279.14	1.1e-15	57.4	10	65	HTH domain
Seqid=NZ_CP049091.1;End=618549;Strand=+	PF04389.19	0.0018	18.1	98	149	Peptidase family M28
Seqid=NZ_CP049091.1;Start=2227620;Strand=-	PF13241.8	0.31	11.6	287	323	Putative NAD(P)-binding
Seqid=NZ_CP049091.1;Start=2182079;Strand=-	PF17856.3	0.084	13.1	376	402	TIP49 AAA-lid domain
Seqid=NZ_CP049091.1;End=1368374;Strand=+	PF00364.24	6e-21	74.2	3	74	Biotin-requiring enzyme
Seqid=NZ_CP049091.1;Start=2145507;Strand=-	PF04297.16	0.0018	18.6	155	190	Putative helix-turn-helix protein, YlxM / p13 like
Seqid=NZ_CP049091.1;Start=1644611;Strand=-	PF17759.3	0.01	15.3	95	303	Phenylalanyl tRNA synthetase beta chain CLM domain
Seqid=NZ_CP049091.1;End=377571;Strand=+	PF12685.9	0.004	17.1	8	151	SpoIIIAH-like protein
Seqid=NZ_CP049091.1;Start=2057415;Strand=-	PF04513.14	0.12	12.5	582	643	Baculovirus polyhedron envelope protein, PEP, C terminus
Seqid=NZ_CP049091.1;End=1264311;Strand=+	PF00348.19	6.5e-56	189.3	41	264	Polyprenyl synthetase
Seqid=NZ_CP049091.1;Start=2285665;Strand=-	PF01381.24	3.4e-4	20.7	127	154	Helix-turn-helix
Seqid=NZ_CP049091.1;Start=2178787;Strand=-	PF03435.20	0.0079	16.5	63	157	Saccharopine dehydrogenase NADP binding domain
Seqid=NZ_CP049091.1;Start=2198607;Strand=-	PF19661.1	0.079	13.2	41	115	Family of unknown function (DUF6164)
Seqid=NZ_CP049091.1;Start=2154886;Strand=-	PF11810.10	0.77	9.5	417	475	Domain of unknown function (DUF3332)
Seqid=NZ_CP049091.1;End=887606;Strand=+	PF07457.13	0.084	13.2	27	65	Protein of unknown function (DUF1516)
Seqid=NZ_CP049091.1;Start=2111576;Strand=-	PF02525.19	6e-11	42.5	1	98	Flavodoxin-like fold
Seqid=NZ_CP049091.1;End=693388;Strand=+	PF00467.31	1e-8	34.9	5	36	KOW motif
Seqid=NZ_CP049091.1;End=708193;Strand=+	PF08220.14	5.7e-24	83.7	6	60	DeoR-like helix-turn-helix domain
Seqid=NZ_CP049091.1;End=133506;Strand=+	PF17659.3	0.1	10.5	81	161	Family of unknown function (DUF5521)
Seqid=NZ_CP049091.1;End=1242970;Strand=+	PF01812.22	6.6e-38	130.5	3	174	5-formyltetrahydrofolate cyclo-ligase family
Seqid=NZ_CP049091.1;End=740558;Strand=+	PF02562.18	0.082	12.5	92	140	PhoH-like protein
Seqid=NZ_CP049091.1;End=670129;Strand=+	PF19238.1	9.1e-4	19	109	177	Radical SAM-like domain
Seqid=NZ_CP049091.1;Start=604114;Strand=-	PF14265.8	0.032	14.5	44	105	Domain of unknown function (DUF4355)
Seqid=NZ_CP049091.1;End=1398002;Strand=+	PF09843.11	0.0027	16.2	12	92	Predicted membrane protein (DUF2070)
Seqid=NZ_CP049091.1;Start=452980;Strand=-	PF01488.22	0.001	19.2	20	67	Shikimate / quinate 5-dehydrogenase
Seqid=NZ_CP049091.1;End=1261082;Strand=+	PF15632.8	0.0068	16.2	247	327	ATP-grasp in the biosynthetic pathway with Ter operon
Seqid=NZ_CP049091.1;Start=1590171;Strand=-	PF02225.24	0.51	10.5	536	596	PA domain
Seqid=NZ_CP049091.1;Start=1544479;Strand=-	PF13173.8	0.15	12.1	124	149	AAA domain
Seqid=NZ_CP049091.1;Start=1887238;Strand=-	PF00515.30	3e-4	20.6	26	48	Tetratricopeptide repeat
Seqid=NZ_CP049091.1;End=490924;Strand=+	PF15220.8	0.52	10.6	13	37	Hypoxia-inducible lipid droplet-associated
Seqid=NZ_CP049094.1;Start=11288;Strand=-	PF04458.14	4.5e-4	18.8	48	96	Protein of unknown function (DUF505)
Seqid=NZ_CP049093.1;End=16648;Strand=+	PF01926.25	0.33	11.1	374	392	50S ribosome-binding GTPase
Seqid=NZ_CP049091.1;Start=1730771;Strand=-	PF00561.22	7.7e-11	42.2	16	129	alpha/beta hydrolase fold
Seqid=NZ_CP049091.1;End=685246;Strand=+	PF13662.8	0.024	15.2	87	124	Toprim domain
Seqid=NZ_CP049091.1;Start=1542450;Strand=-	PF13549.8	1.9e-8	34.1	4	217	ATP-grasp domain
Seqid=NZ_CP049091.1;Start=515031;Strand=-	PF00999.23	2.7e-52	177.9	9	421	Sodium/hydrogen exchanger family
Seqid=NZ_CP049091.1;End=1186768;Strand=+	PF08242.14	4.1e-4	21.1	55	127	Methyltransferase domain
Seqid=NZ_CP049091.1;Start=634788;Strand=-	PF13551.8	0.036	14.2	13	63	Winged helix-turn helix
Seqid=NZ_CP049091.1;Start=2203760;Strand=-	PF11527.10	0.24	11.6	71	118	The ARF-like 2 binding protein BART
Seqid=NZ_CP049091.1;End=1205658;Strand=+	PF14659.8	0.66	10.3	508	531	Phage integrase, N-terminal SAM-like domain
Seqid=NZ_CP049091.1;Start=2188902;Strand=-	PF01943.19	6.9e-28	97.9	43	326	Polysaccharide biosynthesis protein
Seqid=NZ_CP049091.1;Start=1493257;Strand=-	PF08668.14	1.3e-4	21.6	334	393	HDOD domain
Seqid=NZ_CP049091.1;End=987929;Strand=+	PF03193.18	0.15	12	26	62	RsgA GTPase
Seqid=NZ_CP049091.1;End=618549;Strand=+	PF07687.16	7.9e-10	38.7	175	267	Peptidase dimerisation domain
Seqid=NZ_CP049091.1;End=307252;Strand=+	PF04612.14	0.025	14.8	38	88	Type II secretion system (T2SS), protein M
Seqid=NZ_CP049092.1;Start=19125;Strand=-	PF00005.29	6.5e-29	101.3	19	150	ABC transporter
Seqid=NZ_CP049091.1;Start=432140;Strand=-	PF13673.9	7.2e-9	35.8	40	137	Acetyltransferase (GNAT) domain
Seqid=NZ_CP049091.1;Start=2112165;Strand=-	PF08282.14	9.9e-72	241.8	11	286	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP049091.1;Start=610291;Strand=-	PF08360.13	0.17	12.2	11	52	QacR-like protein, C-terminal region
Seqid=NZ_CP049091.1;End=1690261;Strand=+	PF06031.15	0.016	15	12	34	SERTA motif
Seqid=NZ_CP049091.1;End=540470;Strand=+	PF09223.13	6.8e-81	270.5	345	524	ZinT (YodA) periplasmic lipocalin-like zinc-recruitment
Seqid=NZ_CP049091.1;End=393562;Strand=+	PF13524.8	0.029	14.9	766	825	Glycosyl transferases group 1
Seqid=NZ_CP049091.1;Start=1960590;Strand=-	PF08280.13	0.0029	17.7	22	50	M protein trans-acting positive regulator (MGA) HTH domain
Seqid=NZ_CP049091.1;Start=1706807;Strand=-	PF18273.3	0.065	13.7	18	79	Type III R-M EcoP15I C-terminal domain
Seqid=NZ_CP049091.1;Start=2141552;Strand=-	PF00542.21	1.2e-29	102.6	56	122	Ribosomal protein L7/L12 C-terminal domain
Seqid=NZ_CP049091.1;Start=372016;Strand=-	PF05454.13	0.24	10.8	14	112	Dystroglycan (Dystrophin-associated glycoprotein 1)
Seqid=NZ_CP049091.1;End=693035;Strand=+	PF00238.21	1.6e-53	180	1	122	Ribosomal protein L14p/L23e
Seqid=NZ_CP049091.1;End=983150;Strand=+	PF10183.11	0.2	12	417	485	ESSS subunit of NADH:ubiquinone oxidoreductase (complex I)
Seqid=NZ_CP049091.1;End=144066;Strand=+	PF09848.11	4.9e-100	335.4	252	606	Uncharacterized conserved protein (DUF2075)
Seqid=NZ_CP049091.1;End=2074179;Strand=+	PF01266.26	0.34	10.5	204	277	FAD dependent oxidoreductase
Seqid=NZ_CP049091.1;Start=1439653;Strand=-	PF02779.26	1.6e-41	142.1	353	523	Transketolase, pyrimidine binding domain
Seqid=NZ_CP049091.1;Start=2219231;Strand=-	PF13662.8	1.2e-25	89.9	80	171	Toprim domain
Seqid=NZ_CP049091.1;Start=481761;Strand=-	PF01041.19	4.2e-10	39.5	68	192	DegT/DnrJ/EryC1/StrS aminotransferase family
Seqid=NZ_CP049091.1;Start=1739219;Strand=-	PF10437.11	5.4e-27	93.7	243	326	Bacterial lipoate protein ligase C-terminus
Seqid=NZ_CP049091.1;Start=1674355;Strand=-	PF13443.8	1.8e-6	28.3	6	62	Cro/C1-type HTH DNA-binding domain
Seqid=NZ_CP049091.1;End=711644;Strand=+	PF07219.15	0.031	14.5	20	65	HemY protein N-terminus
Seqid=NZ_CP049091.1;Start=2194746;Strand=-	PF01386.21	5.1e-22	78.2	12	95	Ribosomal L25p family
Seqid=NZ_CP049091.1;End=1198843;Strand=+	PF09439.12	0.12	11.9	159	219	Signal recognition particle receptor beta subunit
Seqid=NZ_CP049091.1;Start=2147838;Strand=-	PF09334.13	2.3e-5	23.4	44	155	tRNA synthetases class I (M)
Seqid=NZ_CP049091.1;Start=1382827;Strand=-	PF00132.26	0.2	11.5	92	120	Bacterial transferase hexapeptide (six repeats)
Seqid=NZ_CP049091.1;End=1154475;Strand=+	PF03193.18	0.023	14.7	76	107	RsgA GTPase
Seqid=NZ_CP049091.1;End=845414;Strand=+	PF14542.8	0.019	15.1	73	104	GCN5-related N-acetyl-transferase
