Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NC_007168.1;Start=214281;Strand=-	PF17124.7	3.3e-7	30.4	23	173	ThiJ/PfpI family-like
Seqid=NC_007168.1;End=416209;Strand=+	PF17870.3	0.76	10	8	33	Insulin receptor trans-membrane segment
Seqid=NC_007168.1;End=504021;Strand=+	PF12831.9	1.6e-6	27.8	6	42	FAD dependent oxidoreductase
Seqid=NC_007168.1;End=469324;Strand=+	PF07728.16	0.0013	18.8	5	67	AAA domain (dynein-related subfamily)
Seqid=NC_007168.1;Start=1151448;Strand=-	PF13074.8	0.44	11.2	35	92	Protein of unknown function (DUF3938)
Seqid=NC_007168.1;End=970188;Strand=+	PF12836.9	7.7e-25	87	479	543	Helix-hairpin-helix motif
Seqid=NC_007168.1;Start=577021;Strand=-	PF01266.26	1e-66	226	3	346	FAD dependent oxidoreductase
Seqid=NC_007168.1;Start=2187538;Strand=-	PF09716.12	0.069	13.3	3	52	Malarial early transcribed membrane protein (ETRAMP)
Seqid=NC_007168.1;End=2639005;Strand=+	PF00266.21	0.28	10.2	95	218	Aminotransferase class-V
Seqid=NC_007168.1;End=1114599;Strand=+	PF13175.8	0.77	9.3	70	194	AAA ATPase domain
Seqid=NC_007168.1;End=1139519;Strand=+	PF00070.29	0.009	16.6	4	40	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NC_007168.1;End=1067685;Strand=+	PF13248.8	0.23	11	219	228	zinc-ribbon domain
Seqid=NC_007168.1;Start=1884904;Strand=-	PF07478.15	7.6e-9	35.4	148	296	D-ala D-ala ligase C-terminus
Seqid=NC_007168.1;Start=2183743;Strand=-	PF05396.13	0.4	11.1	158	227	Phage T7 capsid assembly protein
Seqid=NC_007168.1;End=947466;Strand=+	PF02096.22	3.1e-44	150.9	56	248	60Kd inner membrane protein
Seqid=NC_007168.1;End=219065;Strand=+	PF02254.20	0.062	13.6	185	275	TrkA-N domain
Seqid=NC_007168.1;Start=2679106;Strand=-	PF01381.24	0.087	13	135	160	Helix-turn-helix
Seqid=NC_007168.1;Start=2043532;Strand=-	PF13477.8	0.056	13.7	108	142	Glycosyl transferase 4-like
Seqid=NC_007168.1;End=1479231;Strand=+	PF00534.22	5.2e-39	133.6	184	344	Glycosyl transferases group 1
Seqid=NC_007168.1;Start=575070;Strand=-	PF07992.16	0.011	15.1	18	58	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NC_007168.1;End=1096275;Strand=+	PF08606.13	0.14	12.3	101	140	Prp19/Pso4-like
Seqid=NC_007168.1;End=2123101;Strand=+	PF11752.10	0.044	13.9	8	29	Protein of unknown function (DUF3309)
Seqid=NC_007168.1;End=613816;Strand=+	PF13604.8	0.046	13.5	29	54	AAA domain
Seqid=NC_007168.1;End=175764;Strand=+	PF13671.8	0.11	12.8	33	185	AAA domain
Seqid=NC_007168.1;End=1194515;Strand=+	PF18216.3	0.31	10.8	56	75	N-formyltransferase dimerization C-terminal domain
Seqid=NC_007168.1;Start=2488693;Strand=-	PF16988.7	0.065	12.7	20	47	Vacuolar protein sorting 36 NZF-N zinc-finger domain
Seqid=NC_007168.1;Start=2232787;Strand=-	PF13338.8	0.0015	18.7	10	53	Transcriptional regulator, AbiEi antitoxin
Seqid=NC_007168.1;End=1960448;Strand=+	PF02201.20	0.57	10.2	334	354	SWIB/MDM2 domain
Seqid=NC_007168.1;Start=2506446;Strand=-	PF10083.11	0.17	11.6	255	287	Uncharacterized protein conserved in bacteria (DUF2321)
Seqid=NC_007168.1;Start=1130369;Strand=-	PF13616.8	1.2e-25	90.4	130	244	PPIC-type PPIASE domain
Seqid=NC_007168.1;End=1301439;Strand=+	PF04102.14	0.61	10.8	810	843	SlyX
Seqid=NC_007168.1;End=1199413;Strand=+	PF00085.22	1e-16	60.9	11	91	Thioredoxin
Seqid=NC_007168.1;Start=1674945;Strand=-	PF00154.23	3.9e-143	475.6	17	278	recA bacterial DNA recombination protein
Seqid=NC_007168.1;Start=1971764;Strand=-	PF13527.9	1.2e-5	25.5	112	165	Acetyltransferase (GNAT) domain
Seqid=NC_007168.1;End=149432;Strand=+	PF06143.13	0.49	10.1	268	308	Baculovirus 11 kDa family
Seqid=NC_007168.1;End=879351;Strand=+	PF00356.23	0.098	12.6	130	150	Bacterial regulatory proteins, lacI family
Seqid=NC_007168.1;End=794061;Strand=+	PF12849.9	0.0041	17	41	141	PBP superfamily domain
Seqid=NC_007168.1;End=2335218;Strand=+	PF13555.8	0.18	11.7	32	49	P-loop containing region of AAA domain
Seqid=NC_007168.1;Start=2298197;Strand=-	PF01325.21	9.5e-24	83.5	2	61	Iron dependent repressor, N-terminal DNA binding domain
Seqid=NC_007168.1;End=893105;Strand=+	PF00702.28	0.079	13.3	230	264	haloacid dehalogenase-like hydrolase
Seqid=NC_007168.1;Start=1674945;Strand=-	PF13191.8	0.019	15.4	66	193	AAA ATPase domain
Seqid=NC_007168.1;End=420290;Strand=+	PF04932.17	0.057	13.1	14	78	O-Antigen ligase
Seqid=NC_007168.1;Start=2409246;Strand=-	PF13591.8	0.24	11.3	3	39	MerR HTH family regulatory protein
Seqid=NC_007168.1;End=433204;Strand=+	PF03460.19	2.9e-15	55.9	79	139	Nitrite/Sulfite reductase ferredoxin-like half domain
Seqid=NC_007168.1;Start=2322461;Strand=-	PF15144.8	0.079	12.9	2	47	Domain of unknown function (DUF4576)
Seqid=NC_007168.1;End=2108489;Strand=+	PF13321.8	0.0028	17.4	4	85	Domain of unknown function (DUF4084)
Seqid=NC_007168.1;Start=2435314;Strand=-	PF08282.14	7.8e-71	238.9	11	286	haloacid dehalogenase-like hydrolase
Seqid=NC_007168.1;End=58487;Strand=+	PF08220.14	2.4e-5	24.1	17	59	DeoR-like helix-turn-helix domain
Seqid=NC_007168.1;End=1433323;Strand=+	PF05343.16	2.2e-5	23.7	277	362	M42 glutamyl aminopeptidase
Seqid=NC_007168.1;End=710453;Strand=+	PF13302.9	0.0011	19.7	26	149	Acetyltransferase (GNAT) domain
Seqid=NC_007168.1;End=1099541;Strand=+	PF13911.8	5.3e-5	23.4	53	116	AhpC/TSA antioxidant enzyme
Seqid=NC_007168.1;Start=2259520;Strand=-	PF05158.14	0.013	15	33	118	RNA polymerase Rpc34 subunit
Seqid=NC_007168.1;Start=1864381;Strand=-	PF00488.23	7.5e-34	117.5	333	513	MutS domain V
Seqid=NC_007168.1;End=2113641;Strand=+	PF13777.8	8.2e-4	19	9	72	Domain of unknown function (DUF4173)
Seqid=NC_007168.1;End=434660;Strand=+	PF14824.8	4.2e-6	26.2	118	138	Sirohaem biosynthesis protein central
Seqid=NC_007168.1;Start=1952171;Strand=-	PF00144.26	3.9e-45	154.6	86	365	Beta-lactamase
Seqid=NC_007168.1;End=1039779;Strand=+	PF05048.15	0.13	11.7	189	327	Periplasmic copper-binding protein (NosD)
Seqid=NC_007168.1;End=1204914;Strand=+	PF09397.12	1.9e-25	88.5	1229	1290	Ftsk gamma domain
Seqid=NC_007168.1;Start=1548217;Strand=-	PF13542.8	0.12	11.9	101	148	Helix-turn-helix domain of transposase family ISL3
Seqid=NC_007168.1;End=2622030;Strand=+	PF01695.19	0.14	11.8	14	65	IstB-like ATP binding protein
Seqid=NC_007168.1;Start=992827;Strand=-	PF02463.21	0.011	15.2	424	509	RecF/RecN/SMC N terminal domain
Seqid=NC_007168.1;End=958137;Strand=+	PF01380.24	0.53	10.2	293	363	SIS domain
Seqid=NC_007168.1;End=2314522;Strand=+	PF08408.12	0.012	15.9	170	274	DNA polymerase family B viral insert
Seqid=NC_007168.1;Start=2062852;Strand=-	PF14256.8	0.083	13.3	224	296	YwiC-like protein
Seqid=NC_007168.1;End=770810;Strand=+	PF00037.29	1.8e-5	24.4	186	208	4Fe-4S binding domain
Seqid=NC_007168.1;Start=2682711;Strand=-	PF00009.29	0.32	10.6	307	367	Elongation factor Tu GTP binding domain
Seqid=NC_007168.1;Start=1760633;Strand=-	PF10412.11	0.017	14.2	285	322	Type IV secretion-system coupling protein DNA-binding domain
Seqid=NC_007168.1;Start=1824212;Strand=-	PF13245.8	0.46	10.8	33	163	AAA domain
Seqid=NC_007168.1;End=748502;Strand=+	PF04002.17	0.16	12	18	44	RadC-like JAB domain
Seqid=NC_007168.1;End=597998;Strand=+	PF08659.12	2.9e-14	53.4	10	184	KR domain
Seqid=NC_007168.1;End=1412664;Strand=+	PF02347.18	1.1e-7	31.2	43	305	Glycine cleavage system P-protein
Seqid=NC_007168.1;Start=2480623;Strand=-	PF19269.1	4.1e-30	105.1	342	486	Anticodon binding domain
Seqid=NC_007168.1;End=90535;Strand=+	PF13551.8	0.095	12.8	7	28	Winged helix-turn helix
Seqid=NC_007168.1;Start=2140920;Strand=-	PF01663.24	1.8e-4	21.3	375	443	Type I phosphodiesterase / nucleotide pyrophosphatase
Seqid=NC_007168.1;End=1395159;Strand=+	PF13401.8	4.6e-6	27	40	207	AAA domain
Seqid=NC_007168.1;Start=2548586;Strand=-	PF01918.23	0.48	10.4	6	28	Alba
Seqid=NC_007168.1;Start=764596;Strand=-	PF13551.8	0.036	14.2	13	63	Winged helix-turn helix
Seqid=NC_007168.1;End=647426;Strand=+	PF14526.8	3.5e-21	76.1	7	158	Integron-associated effector binding protein
Seqid=NC_007168.1;Start=76600;Strand=-	PF01212.23	6.3e-5	22.5	138	262	Beta-eliminating lyase
Seqid=NC_007168.1;End=1391840;Strand=+	PF01784.20	1.1e-77	261.1	5	344	NIF3 (NGG1p interacting factor 3)
Seqid=NC_007168.1;Start=1786632;Strand=-	PF00430.20	0.14	12.3	43	113	ATP synthase B/B' CF(0)
Seqid=NC_007168.1;End=2580417;Strand=+	PF08445.12	6.7e-7	29.3	72	131	FR47-like protein
Seqid=NC_007168.1;Start=1901614;Strand=-	PF13304.8	0.083	12.7	33	61	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NC_007168.1;End=389241;Strand=+	PF03721.16	0.066	12.9	196	235	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
Seqid=NC_007168.1;End=934542;Strand=+	PF00213.20	4.2e-42	144.2	4	174	ATP synthase delta (OSCP) subunit
Seqid=NC_007168.1;Start=1913280;Strand=-	PF04304.15	2.3e-31	108.3	2	113	Protein of unknown function (DUF454)
Seqid=NC_007168.1;End=945862;Strand=+	PF01256.19	1.3e-9	38	114	230	Carbohydrate kinase
Seqid=NC_007168.1;End=433204;Strand=+	PF01077.24	3e-4	20.4	432	561	Nitrite and sulphite reductase 4Fe-4S domain
Seqid=NC_007168.1;Start=2318046;Strand=-	PF03669.15	0.09	12.8	169	228	Uncharacterised protein family (UPF0139)
Seqid=NC_007168.1;End=1314396;Strand=+	PF02699.17	1e-26	92.7	6	81	Preprotein translocase subunit
Seqid=NC_007168.1;Start=1699467;Strand=-	PF01336.27	0.0084	16.2	240	306	OB-fold nucleic acid binding domain
Seqid=NC_007168.1;Start=2512605;Strand=-	PF04277.15	0.22	12.2	35	84	Oxaloacetate decarboxylase, gamma chain
Seqid=NC_007168.1;End=160672;Strand=+	PF13166.8	0.0043	15.9	156	211	AAA domain
Seqid=NC_007168.1;Start=1826434;Strand=-	PF01047.24	0.0078	16.2	145	188	MarR family
Seqid=NC_007168.1;End=2335218;Strand=+	PF00005.29	1.3e-18	67.9	314	438	ABC transporter
Seqid=NC_007168.1;End=796566;Strand=+	PF02826.21	0.009	15.5	21	55	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NC_007168.1;Start=312325;Strand=-	PF12802.9	0.022	14.9	5	31	MarR family
Seqid=NC_007168.1;End=284027;Strand=+	PF14676.8	0.054	13.8	8	78	FANCI solenoid 2
Seqid=NC_007168.1;End=2197188;Strand=+	PF05102.14	0.69	10	116	152	holin, BlyA family
Seqid=NC_007168.1;End=345063;Strand=+	PF00861.24	0.24	11.8	433	519	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
Seqid=NC_007168.1;End=2452556;Strand=+	PF18769.3	0.06	13.6	41	76	APOBEC1
Seqid=NC_007168.1;Start=2260028;Strand=-	PF01022.22	0.054	13.5	154	195	Bacterial regulatory protein, arsR family
Seqid=NC_007168.1;End=377444;Strand=+	PF10158.11	0.55	10.4	210	262	Tumour suppressor protein
Seqid=NC_007168.1;Start=2245315;Strand=-	PF13191.8	2e-4	21.9	362	411	AAA ATPase domain
Seqid=NC_007168.1;End=806893;Strand=+	PF02472.18	0.031	14.6	43	130	Biopolymer transport protein ExbD/TolR
Seqid=NC_007168.1;End=1961989;Strand=+	PF14690.8	9.9e-11	42.2	43	92	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NC_007168.1;Start=114208;Strand=-	PF01022.22	1.1e-15	57.2	15	61	Bacterial regulatory protein, arsR family
Seqid=NC_007168.1;End=183657;Strand=+	PF13580.8	3.2e-6	27.3	165	212	SIS domain
Seqid=NC_007168.1;Start=1777584;Strand=-	PF14681.8	0.054	13.1	82	130	Uracil phosphoribosyltransferase
Seqid=NC_007168.1;Start=2245315;Strand=-	PF02224.20	0.25	11.1	366	385	Cytidylate kinase
Seqid=NC_007168.1;Start=1901614;Strand=-	PF01637.20	0.0031	17.6	25	123	ATPase domain predominantly from Archaea
Seqid=NC_007168.1;End=613816;Strand=+	PF03029.19	0.11	12.4	33	52	Conserved hypothetical ATP binding protein
Seqid=NC_007168.1;End=2472459;Strand=+	PF01610.19	3.2e-9	37	164	231	Transposase
Seqid=NC_007168.1;Start=1619155;Strand=-	PF11273.10	0.02	15.7	5	38	Protein of unknown function (DUF3073)
Seqid=NC_007168.1;Start=2209425;Strand=-	PF03193.18	4.8e-4	20.2	306	374	RsgA GTPase
Seqid=NC_007168.1;End=219065;Strand=+	PF01494.21	0.22	10.8	19	50	FAD binding domain
Seqid=NC_007168.1;End=1565603;Strand=+	PF02456.17	0.18	10.7	41	93	Adenovirus IVa2 protein
Seqid=NC_007168.1;End=200442;Strand=+	PF08659.12	0.046	13.7	5	26	KR domain
Seqid=NC_007168.1;Start=2529341;Strand=-	PF00133.24	8.1e-14	50.9	233	339	tRNA synthetases class I (I, L, M and V)
Seqid=NC_007168.1;End=703087;Strand=+	PF01134.24	0.063	12.5	8	38	Glucose inhibited division protein A
Seqid=NC_007168.1;End=923610;Strand=+	PF13481.8	0.16	11.5	179	252	AAA domain
Seqid=NC_007168.1;Start=1901614;Strand=-	PF13191.8	0.12	12.8	31	51	AAA ATPase domain
Seqid=NC_007168.1;Start=759706;Strand=-	PF01380.24	3.6e-20	72.2	126	254	SIS domain
Seqid=NC_007168.1;Start=92860;Strand=-	PF06414.14	0.15	11.5	162	196	Zeta toxin
Seqid=NC_007168.1;End=2102416;Strand=+	PF13899.8	4.4e-4	20.5	13	39	Thioredoxin-like
Seqid=NC_007168.1;End=826027;Strand=+	PF00253.23	1.6e-24	85.5	9	60	Ribosomal protein S14p/S29e
Seqid=NC_007168.1;End=2057550;Strand=+	PF00662.22	2.8e-11	43.3	64	112	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
Seqid=NC_007168.1;End=1512514;Strand=+	PF11974.10	0.12	12.6	1757	1800	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NC_007168.1;End=1238003;Strand=+	PF06008.16	0.039	13.8	285	425	Laminin Domain I
Seqid=NC_007168.1;End=662437;Strand=+	PF13476.8	0.018	15.7	9	49	AAA domain
Seqid=NC_007168.1;Start=618644;Strand=-	PF07859.15	3.9e-7	30.2	107	227	alpha/beta hydrolase fold
Seqid=NC_007168.1;End=2612617;Strand=+	PF01853.20	7e-4	19.4	73	111	MOZ/SAS family
Seqid=NC_007168.1;End=1501964;Strand=+	PF17424.4	0.036	14	4	55	Family of unknown function (DUF5411)
Seqid=NC_007168.1;Start=2536320;Strand=-	PF13671.8	5.1e-4	20.3	8	58	AAA domain
Seqid=NC_007168.1;Start=2154158;Strand=-	PF05834.14	0.046	12.9	7	37	Lycopene cyclase protein
Seqid=NC_007168.1;End=1639035;Strand=+	PF00155.23	2.6e-7	30.2	31	179	Aminotransferase class I and II
Seqid=NC_007168.1;End=938403;Strand=+	PF10412.11	0.28	10.2	150	184	Type IV secretion-system coupling protein DNA-binding domain
Seqid=NC_007168.1;Start=1875346;Strand=-	PF13597.8	0.08	11.7	20	51	Anaerobic ribonucleoside-triphosphate reductase
Seqid=NC_007168.1;End=1512514;Strand=+	PF04650.19	1.9e-8	34	5	30	YSIRK type signal peptide
Seqid=NC_007171.1;End=6291;Strand=+	PF16777.7	0.061	13.8	22	58	Transcriptional regulator, RHH-like, CopG
Seqid=NC_007168.1;Start=2475324;Strand=-	PF00584.22	3.3e-20	71.8	20	72	SecE/Sec61-gamma subunits of protein translocation complex
Seqid=NC_007168.1;End=1539766;Strand=+	PF13173.8	0.0011	19.1	24	129	AAA domain
Seqid=NC_007168.1;Start=2327355;Strand=-	PF09148.12	7.1e-32	110.2	46	169	Domain of unknown function (DUF1934)
Seqid=NC_007168.1;End=755017;Strand=+	PF00367.22	5.8e-15	54.6	456	485	phosphotransferase system, EIIB
Seqid=NC_007168.1;End=886355;Strand=+	PF02457.18	4.8e-44	148.9	156	273	DisA bacterial checkpoint controller nucleotide-binding
Seqid=NC_007168.1;Start=1744769;Strand=-	PF03061.24	4.3e-4	20.7	104	164	Thioesterase superfamily
Seqid=NC_007168.1;End=1350186;Strand=+	PF14397.8	3.5e-5	23.3	105	192	Sugar-transfer associated ATP-grasp
Seqid=NC_007168.1;Start=1863868;Strand=-	PF13899.8	0.088	13.1	24	81	Thioredoxin-like
Seqid=NC_007168.1;End=2206489;Strand=+	PF17592.4	0.086	13.5	30	66	Family of unknown function (DUF5489)
Seqid=NC_007168.1;Start=647538;Strand=-	PF01739.20	0.0092	15.5	86	145	CheR methyltransferase, SAM binding domain
Seqid=NC_007168.1;Start=2206479;Strand=-	PF00004.31	0.25	11.9	31	48	ATPase family associated with various cellular activities (AAA)
Seqid=NC_007168.1;End=966140;Strand=+	PF01369.22	0.28	10.9	23	122	Sec7 domain
Seqid=NC_007168.1;End=771283;Strand=+	PF00851.20	0.13	11.2	15	83	Helper component proteinase
Seqid=NC_007168.1;End=2032363;Strand=+	PF13738.8	0.28	10.5	11	136	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NC_007168.1;End=1277974;Strand=+	PF20030.1	0.11	11.6	138	187	MoxR domain in the MoxR-vWA-beta-propeller ternary systems
Seqid=NC_007168.1;End=1927754;Strand=+	PF03266.17	0.027	14.4	281	307	NTPase
Seqid=NC_007168.1;End=1405380;Strand=+	PF13604.8	0.0041	16.9	121	162	AAA domain
Seqid=NC_007168.1;Start=2491772;Strand=-	PF01680.19	5.5e-106	353.1	9	213	SOR/SNZ family
Seqid=NC_007168.1;End=1374185;Strand=+	PF00107.28	0.14	12.3	206	309	Zinc-binding dehydrogenase
Seqid=NC_007168.1;Start=1753603;Strand=-	PF03793.21	3.3e-12	46.2	509	570	PASTA domain
Seqid=NC_007168.1;Start=984522;Strand=-	PF07991.14	5.7e-77	257	20	182	Acetohydroxy acid isomeroreductase, NADPH-binding domain
Seqid=NC_007168.1;Start=992827;Strand=-	PF03357.23	0.017	14.8	576	644	Snf7
Seqid=NC_007168.1;Start=2189007;Strand=-	PF13304.8	3.1e-6	27.3	29	92	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NC_007168.1;End=405983;Strand=+	PF01408.24	0.025	15.4	144	215	Oxidoreductase family, NAD-binding Rossmann fold
Seqid=NC_007168.1;Start=2521179;Strand=-	PF00156.29	3.1e-18	65.7	161	263	Phosphoribosyl transferase domain
Seqid=NC_007168.1;End=1478073;Strand=+	PF03819.19	2e-21	76	26	105	MazG nucleotide pyrophosphohydrolase domain
Seqid=NC_007168.1;End=1456132;Strand=+	PF02102.17	0.17	10.8	163	217	Deuterolysin metalloprotease (M35) family
Seqid=NC_007168.1;End=772444;Strand=+	PF05915.14	0.16	12.2	11	59	Transmembrane proteins 230/134
Seqid=NC_007168.1;Start=540116;Strand=-	PF01118.26	0.011	16.2	45	125	Semialdehyde dehydrogenase, NAD binding domain
Seqid=NC_007168.1;End=597998;Strand=+	PF01488.22	0.0014	18.8	4	62	Shikimate / quinate 5-dehydrogenase
Seqid=NC_007168.1;End=121665;Strand=+	PF04507.14	5.8e-84	281.2	1	177	Csa1 family
Seqid=NC_007168.1;End=1402233;Strand=+	PF00515.30	0.013	15.4	442	471	Tetratricopeptide repeat
Seqid=NC_007168.1;Start=895068;Strand=-	PF05623.14	0.022	14.5	279	362	Protein of unknown function (DUF789)
Seqid=NC_007168.1;End=1241557;Strand=+	PF01034.22	0.14	12.1	93	124	Syndecan domain
Seqid=NC_007168.1;End=1463958;Strand=+	PF04548.18	4.1e-7	29.7	178	279	AIG1 family
Seqid=NC_007168.1;End=393316;Strand=+	PF01047.24	5.9e-6	26.2	34	90	MarR family
Seqid=NC_007168.1;Start=1650300;Strand=-	PF00890.26	0.0097	15.1	172	234	FAD binding domain
Seqid=NC_007168.1;End=368432;Strand=+	PF10415.11	0.68	10.5	451	481	Fumarase C C-terminus
Seqid=NC_007168.1;Start=1984930;Strand=-	PF03741.18	6.8e-51	172.6	15	215	Integral membrane protein TerC family
Seqid=NC_007168.1;End=749506;Strand=+	PF08659.12	4.3e-8	33.4	51	213	KR domain
Seqid=NC_007168.1;End=1345547;Strand=+	PF00485.20	9.3e-49	166	6	191	Phosphoribulokinase / Uridine kinase family
Seqid=NC_007168.1;End=246715;Strand=+	PF14989.8	0.0015	18.7	196	281	Coiled-coil domain containing 32
Seqid=NC_007168.1;Start=2265818;Strand=-	PF01865.18	1.7e-20	73.4	12	214	Protein of unknown function DUF47
Seqid=NC_007168.1;End=1062969;Strand=+	PF13649.8	1.7e-5	25.5	316	372	Methyltransferase domain
Seqid=NC_007168.1;Start=2570798;Strand=-	PF01738.20	8.5e-4	19	14	115	Dienelactone hydrolase family
Seqid=NC_007168.1;End=926636;Strand=+	PF08241.14	1.7e-4	22.3	114	181	Methyltransferase domain
Seqid=NC_007168.1;End=151561;Strand=+	PF01580.20	0.2	11.1	8	51	FtsK/SpoIIIE family
Seqid=NC_007168.1;Start=2280561;Strand=-	PF01078.23	0.041	13.4	76	120	Magnesium chelatase, subunit ChlI
Seqid=NC_007168.1;End=757014;Strand=+	PF02687.23	0.092	13.3	2	62	FtsX-like permease family
Seqid=NC_007168.1;End=314231;Strand=+	PF00892.22	1.2e-16	61.2	15	154	EamA-like transporter family
Seqid=NC_007168.1;End=801803;Strand=+	PF13394.8	4.1e-8	33.5	21	113	4Fe-4S single cluster domain
Seqid=NC_007168.1;End=831500;Strand=+	PF05833.13	0.0028	16.6	12	62	NFACT N-terminal and middle domains
Seqid=NC_007168.1;Start=2024449;Strand=-	PF01637.20	0.57	10.2	607	669	ATPase domain predominantly from Archaea
Seqid=NC_007168.1;Start=2665102;Strand=-	PF13302.9	3.3e-20	73.3	11	151	Acetyltransferase (GNAT) domain
Seqid=NC_007168.1;End=173873;Strand=+	PF12182.10	0.54	10.8	43	87	Bacterial lipoprotein
Seqid=NC_007168.1;Start=1234884;Strand=-	PF01479.27	1.6e-18	66.2	93	139	S4 domain
Seqid=NC_007168.1;End=1441850;Strand=+	PF13691.8	7.8e-8	32	41	80	tRNase Z endonuclease
Seqid=NC_007168.1;End=1290361;Strand=+	PF03193.18	4.1e-4	20.4	28	81	RsgA GTPase
Seqid=NC_007168.1;End=1512514;Strand=+	PF11974.10	0.0035	17.4	4114	4145	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NC_007168.1;End=245082;Strand=+	PF12773.9	1.5e-4	21.7	2	22	Double zinc ribbon
Seqid=NC_007168.1;End=1369427;Strand=+	PF01090.21	0.036	13.9	32	82	Ribosomal protein S19e
Seqid=NC_007168.1;Start=114662;Strand=-	PF01656.25	1.3e-9	38.2	29	270	CobQ/CobB/MinD/ParA nucleotide binding domain
Seqid=NC_007168.1;Start=291305;Strand=-	PF06166.14	3.1e-111	371.6	11	308	Protein of unknown function (DUF979)
Seqid=NC_007168.1;Start=2336827;Strand=-	PF02687.23	0.12	12.9	118	172	FtsX-like permease family
Seqid=NC_007168.1;End=1853291;Strand=+	PF10335.11	0.048	13.5	11	42	Putative nucleotidyltransferase substrate binding domain
Seqid=NC_007168.1;End=283254;Strand=+	PF02517.18	5.2e-15	55.7	127	222	Type II CAAX prenyl endopeptidase Rce1-like
Seqid=NC_007168.1;Start=2139461;Strand=-	PF13378.8	9.8e-5	22.2	225	371	Enolase C-terminal domain-like
Seqid=NC_007168.1;Start=2189007;Strand=-	PF03029.19	0.27	11.1	33	57	Conserved hypothetical ATP binding protein
Seqid=NC_007168.1;Start=2682711;Strand=-	PF16897.7	0.22	11.6	341	387	C-terminal region of MMR_HSR1 domain
Seqid=NC_007168.1;End=662437;Strand=+	PF13304.8	0.033	14	31	50	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NC_007168.1;Start=83480;Strand=-	PF12728.9	0.13	12.5	74	95	Helix-turn-helix domain
Seqid=NC_007168.1;End=773807;Strand=+	PF08491.12	0.0027	16.9	143	324	Squalene epoxidase
Seqid=NC_007168.1;End=2046399;Strand=+	PF00764.21	5.5e-166	552.7	6	389	Arginosuccinate synthase
Seqid=NC_007168.1;Start=285867;Strand=-	PF03193.18	0.0069	16.4	10	62	RsgA GTPase
Seqid=NC_007168.1;Start=1624425;Strand=-	PF00288.28	2.3e-12	47.1	83	143	GHMP kinases N terminal domain
Seqid=NC_007168.1;End=151561;Strand=+	PF05729.14	0.23	11.5	38	56	NACHT domain
Seqid=NC_007168.1;Start=2110458;Strand=-	PF14542.8	0.15	12.3	123	160	GCN5-related N-acetyl-transferase
Seqid=NC_007168.1;End=620279;Strand=+	PF05620.13	0.74	9.7	2	54	SRP-independent targeting protein 2/TMEM208
Seqid=NC_007168.1;End=1150268;Strand=+	PF14584.8	0.063	13.4	12	81	Protein of unknown function (DUF4446)
Seqid=NC_007168.1;End=214175;Strand=+	PF03486.16	0.16	10.8	4	39	HI0933-like protein
Seqid=NC_007168.1;End=1405380;Strand=+	PF12775.9	0.0047	16.6	123	164	P-loop containing dynein motor region
Seqid=NC_007168.1;End=672876;Strand=+	PF04324.17	1.4e-15	57.5	422	471	BFD-like [2Fe-2S] binding domain
Seqid=NC_007168.1;End=613816;Strand=+	PF02456.17	0.0082	15.1	18	75	Adenovirus IVa2 protein
Seqid=NC_007168.1;End=1463958;Strand=+	PF00004.31	0.2	12.2	180	302	ATPase family associated with various cellular activities (AAA)
Seqid=NC_007168.1;End=1406416;Strand=+	PF00482.25	6.6e-14	52	226	345	Type II secretion system (T2SS), protein F
Seqid=NC_007168.1;Start=112502;Strand=-	PF01522.23	0.13	12.4	35	85	Polysaccharide deacetylase
Seqid=NC_007168.1;End=2647997;Strand=+	PF00005.29	1.6e-25	90.3	20	189	ABC transporter
Seqid=NC_007168.1;End=1272182;Strand=+	PF01367.22	2.5e-33	114.7	197	290	5'-3' exonuclease, C-terminal SAM fold
Seqid=NC_007168.1;Start=310676;Strand=-	PF13191.8	0.4	11.1	32	52	AAA ATPase domain
Seqid=NC_007168.1;End=552008;Strand=+	PF14342.8	0.99	9.9	305	336	Domain of unknown function (DUF4396)
Seqid=NC_007168.1;End=2640177;Strand=+	PF00266.21	1.9e-6	27.2	79	200	Aminotransferase class-V
Seqid=NC_007168.1;Start=2439823;Strand=-	PF08587.13	0.21	11.8	229	262	Ubiquitin associated domain (UBA)
Seqid=NC_007168.1;End=1334347;Strand=+	PF02540.19	3.4e-5	23.2	7	78	NAD synthase
Seqid=NC_007168.1;End=1975853;Strand=+	PF01610.19	4.9e-52	177.1	164	417	Transposase
Seqid=NC_007168.1;End=2397512;Strand=+	PF01266.26	0.033	13.9	50	110	FAD dependent oxidoreductase
