Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP077270.1;Start=2321208;Strand=-	PF01408.24	0.21	12.4	17	114	Oxidoreductase family, NAD-binding Rossmann fold
Seqid=NZ_CP077270.1;End=2050963;Strand=+	PF02492.21	5.3e-4	19.7	6	46	CobW/HypB/UreG, nucleotide-binding domain
Seqid=NZ_CP077270.1;Start=2308109;Strand=-	PF00456.23	3.4e-143	476.7	6	337	Transketolase, thiamine diphosphate binding domain
Seqid=NZ_CP077270.1;End=2452767;Strand=+	PF06460.14	0.052	12.8	3	26	Coronavirus 2'-O-methyltransferase
Seqid=NZ_CP077270.1;Start=429900;Strand=-	PF02342.20	0.067	12.8	13	109	TerD domain
Seqid=NZ_CP077270.1;End=701539;Strand=+	PF13673.9	2.1e-4	21.3	52	136	Acetyltransferase (GNAT) domain
Seqid=NZ_CP077270.1;Start=352745;Strand=-	PF13604.8	0.096	12.5	28	51	AAA domain
Seqid=NZ_CP077270.1;Start=2241821;Strand=-	PF05816.13	1.2e-118	396.1	55	384	Toxic anion resistance protein (TelA)
Seqid=NZ_CP077270.1;End=1140123;Strand=+	PF12001.10	0.13	12.9	64	106	Domain of unknown function (DUF3496)
Seqid=NZ_CP077270.1;Start=1278327;Strand=-	PF15908.7	0.3	11.4	2	46	Hyaluronan mediated motility receptor C-terminal
Seqid=NZ_CP077270.1;End=2105753;Strand=+	PF14853.8	0.058	13.7	442	482	Fis1 C-terminal tetratricopeptide repeat
Seqid=NZ_CP077270.1;Start=437172;Strand=-	PF01467.28	9.7e-23	81	5	124	Cytidylyltransferase-like
Seqid=NZ_CP077270.1;End=690073;Strand=+	PF07851.15	0.17	11.2	117	197	TMPIT-like protein
Seqid=NZ_CP077270.1;Start=378628;Strand=-	PF14584.8	0.077	13.1	15	90	Protein of unknown function (DUF4446)
Seqid=NZ_CP077270.1;End=2150685;Strand=+	PF02899.19	2e-25	89	5	88	Phage integrase, N-terminal SAM-like domain
Seqid=NZ_CP077270.1;Start=1734525;Strand=-	PF19154.2	0.16	12.1	29	41	Family of unknown function (DUF5836)
Seqid=NZ_CP077270.1;End=398824;Strand=+	PF07662.15	0.74	9.6	82	106	Na+ dependent nucleoside transporter C-terminus
Seqid=NZ_CP077270.1;Start=1438601;Strand=-	PF02518.28	6.5e-21	75	350	455	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP077270.1;End=1256527;Strand=+	PF13192.8	0.0016	18.5	23	83	Thioredoxin domain
Seqid=NZ_CP077270.1;Start=2345096;Strand=-	PF01134.24	0.0037	16.5	21	54	Glucose inhibited division protein A
Seqid=NZ_CP077270.1;Start=2376381;Strand=-	PF07521.14	5.2e-10	39.2	374	420	Zn-dependent metallo-hydrolase RNA specificity domain
Seqid=NZ_CP077270.1;Start=433757;Strand=-	PF13558.8	0.49	10.8	488	515	Putative exonuclease SbcCD, C subunit
Seqid=NZ_CP077271.1;End=16116;Strand=+	PF05049.15	0.0096	15.1	10	54	Interferon-inducible GTPase (IIGP)
Seqid=NZ_CP077270.1;End=518035;Strand=+	PF07693.16	0.055	12.8	27	75	KAP family P-loop domain
Seqid=NZ_CP077270.1;End=1622664;Strand=+	PF01546.30	5.1e-5	23.1	88	334	Peptidase family M20/M25/M40
Seqid=NZ_CP077270.1;Start=757264;Strand=-	PF12833.9	4.5e-19	68.6	326	405	Helix-turn-helix domain
Seqid=NZ_CP077270.1;End=1929201;Strand=+	PF00083.26	1.3e-6	27.7	68	185	Sugar (and other) transporter
Seqid=NZ_CP077270.1;Start=750456;Strand=-	PF13450.8	0.78	10.1	19	58	NAD(P)-binding Rossmann-like domain
Seqid=NZ_CP077270.1;Start=2307646;Strand=-	PF16525.7	0.2	12	31	70	Haemophore, haem-binding
Seqid=NZ_CP077270.1;Start=2451774;Strand=-	PF04127.17	4.7e-71	238.6	188	368	DNA / pantothenate metabolism flavoprotein
Seqid=NZ_CP077270.1;End=1845698;Strand=+	PF01593.26	2.2e-56	192.2	12	461	Flavin containing amine oxidoreductase
Seqid=NZ_CP077270.1;End=2046005;Strand=+	PF02829.16	0.42	11	762	831	3H domain
Seqid=NZ_CP077270.1;End=1129263;Strand=+	PF00132.26	0.002	17.9	131	165	Bacterial transferase hexapeptide (six repeats)
Seqid=NZ_CP077270.1;Start=610656;Strand=-	PF00156.29	1.3e-19	70.2	108	264	Phosphoribosyl transferase domain
Seqid=NZ_CP077270.1;End=770112;Strand=+	PF13555.8	4.1e-4	20.1	20	52	P-loop containing region of AAA domain
Seqid=NZ_CP077270.1;End=1640302;Strand=+	PF03481.15	1.7e-20	74.1	208	341	Putative GTP-binding controlling metal-binding
Seqid=NZ_CP077270.1;End=2085178;Strand=+	PF08211.14	2.2e-9	37.7	5	79	Cytidine and deoxycytidylate deaminase zinc-binding region
Seqid=NZ_CP077270.1;Start=2458303;Strand=-	PF07478.15	4.4e-10	39.5	693	835	D-ala D-ala ligase C-terminus
Seqid=NZ_CP077270.1;End=1972149;Strand=+	PF00285.23	2.6e-126	421.6	21	369	Citrate synthase, C-terminal domain
Seqid=NZ_CP077270.1;End=1168197;Strand=+	PF01266.26	0.35	10.5	8	40	FAD dependent oxidoreductase
Seqid=NZ_CP077270.1;Start=2424822;Strand=-	PF00004.31	0.12	12.9	181	238	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP077270.1;End=518690;Strand=+	PF00004.31	0.13	12.8	16	53	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP077270.1;Start=2426042;Strand=-	PF19799.1	0.24	11.2	883	956	Family of unknown function (DUF6282)
Seqid=NZ_CP077271.1;End=5155;Strand=+	PF13358.8	4.1e-4	20.2	76	139	DDE superfamily endonuclease
Seqid=NZ_CP077270.1;End=1381063;Strand=+	PF13476.8	0.018	15.7	9	49	AAA domain
Seqid=NZ_CP077270.1;End=1188997;Strand=+	PF13555.8	0.015	15.1	4	18	P-loop containing region of AAA domain
Seqid=NZ_CP077270.1;Start=376220;Strand=-	PF08543.14	3.6e-10	39.7	153	273	Phosphomethylpyrimidine kinase
Seqid=NZ_CP077270.1;Start=1858442;Strand=-	PF01554.20	7.8e-4	19.2	42	104	MatE
Seqid=NZ_CP077270.1;End=1885642;Strand=+	PF07564.13	1.5e-11	44.3	79	153	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP077270.1;End=994160;Strand=+	PF00426.20	0.13	12.6	10	65	Outer Capsid protein VP4 (Hemagglutinin) Concanavalin-like domain
Seqid=NZ_CP077271.1;Start=20845;Strand=-	PF03193.18	0.098	12.6	484	531	RsgA GTPase
Seqid=NZ_CP077270.1;Start=828922;Strand=-	PF13408.8	1.2e-5	25.8	267	326	Recombinase zinc beta ribbon domain
Seqid=NZ_CP077270.1;End=1188997;Strand=+	PF05729.14	0.013	15.5	4	24	NACHT domain
Seqid=NZ_CP077270.1;End=815113;Strand=+	PF01788.19	0.67	10	35	61	PsbJ
Seqid=NZ_CP077270.1;Start=74002;Strand=-	PF00198.25	1.9e-89	299.3	203	431	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Seqid=NZ_CP077270.1;Start=386169;Strand=-	PF07683.16	3.1e-13	49.6	221	305	Cobalamin synthesis protein cobW C-terminal domain
Seqid=NZ_CP077270.1;End=473875;Strand=+	PF00117.30	1.2e-10	41.5	14	116	Glutamine amidotransferase class-I
Seqid=NZ_CP077270.1;End=1995776;Strand=+	PF19105.2	0.089	13.2	43	107	Family of unknown function (DUF5792)
Seqid=NZ_CP077270.1;End=97202;Strand=+	PF00005.29	3.1e-22	79.7	271	408	ABC transporter
Seqid=NZ_CP077270.1;End=1505273;Strand=+	PF13463.8	0.0014	19.2	30	97	Winged helix DNA-binding domain
Seqid=NZ_CP077270.1;End=1832520;Strand=+	PF00149.30	4.1e-12	47.1	3	199	Calcineurin-like phosphoesterase
Seqid=NZ_CP077270.1;Start=1072234;Strand=-	PF00296.22	8.2e-46	156.9	19	311	Luciferase-like monooxygenase
Seqid=NZ_CP077270.1;End=2068069;Strand=+	PF12636.9	0.63	10.1	138	181	Protein of unknown function (DUF3781)
Seqid=NZ_CP077270.1;End=1423210;Strand=+	PF01946.19	0.0082	15.5	4	44	Thi4 family
Seqid=NZ_CP077270.1;End=2110270;Strand=+	PF13721.8	0.027	15	18	61	SecD export protein N-terminal TM region
Seqid=NZ_CP077270.1;Start=596625;Strand=-	PF01171.22	1.3e-60	204.3	15	196	PP-loop family
Seqid=NZ_CP077270.1;Start=106058;Strand=-	PF13507.8	1.3e-44	152.4	16	217	CobB/CobQ-like glutamine amidotransferase domain
Seqid=NZ_CP077270.1;End=914590;Strand=+	PF13545.8	0.0044	17.1	21	63	Crp-like helix-turn-helix domain
Seqid=NZ_CP077270.1;End=1987145;Strand=+	PF00587.27	1.3e-32	113.3	324	534	tRNA synthetase class II core domain (G, H, P, S and T)
Seqid=NZ_CP077270.1;End=945042;Strand=+	PF12831.9	0.0044	16.5	5	121	FAD dependent oxidoreductase
Seqid=NZ_CP077270.1;End=1353327;Strand=+	PF02558.18	9.4e-39	132.6	3	152	Ketopantoate reductase PanE/ApbA
Seqid=NZ_CP077270.1;End=1111517;Strand=+	PF13407.8	3.5e-7	30.2	62	310	Periplasmic binding protein domain
Seqid=NZ_CP077270.1;End=741786;Strand=+	PF08267.14	5e-110	368	6	309	Cobalamin-independent synthase, N-terminal domain
Seqid=NZ_CP077270.1;Start=659299;Strand=-	PF13302.9	9.2e-13	49.2	38	176	Acetyltransferase (GNAT) domain
Seqid=NZ_CP077270.1;End=1864385;Strand=+	PF01610.19	1.1e-47	162.9	8	247	Transposase
Seqid=NZ_CP077270.1;Start=593636;Strand=-	PF01434.20	3.8e-73	245.5	414	604	Peptidase family M41
Seqid=NZ_CP077270.1;Start=1258226;Strand=-	PF08271.14	0.076	12.6	22	35	TFIIB zinc-binding
Seqid=NZ_CP077270.1;Start=1367884;Strand=-	PF05977.15	0.28	9.6	65	316	Transmembrane secretion effector
Seqid=NZ_CP077270.1;Start=938618;Strand=-	PF03486.16	0.048	12.5	4	35	HI0933-like protein
Seqid=NZ_CP077270.1;End=721561;Strand=+	PF01965.26	1.8e-53	180.8	3	169	DJ-1/PfpI family
Seqid=NZ_CP077270.1;End=2216391;Strand=+	PF11974.10	0.017	15.3	346	400	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP077270.1;End=1381063;Strand=+	PF05729.14	0.045	13.8	29	47	NACHT domain
Seqid=NZ_CP077270.1;Start=2401292;Strand=-	PF08222.13	2.9e-30	103.7	198	255	CodY helix-turn-helix domain
Seqid=NZ_CP077270.1;End=2226120;Strand=+	PF00595.26	1.2e-11	44.9	134	204	PDZ domain
Seqid=NZ_CP077270.1;End=2110983;Strand=+	PF06271.14	0.0081	16.5	9	76	RDD family
Seqid=NZ_CP077270.1;Start=2368297;Strand=-	PF07094.13	0.075	13.2	18	80	Protein of unknown function (DUF1357)
Seqid=NZ_CP077271.1;Start=11314;Strand=-	PF00196.21	0.048	13.3	2	24	Bacterial regulatory proteins, luxR family
Seqid=NZ_CP077270.1;End=1656805;Strand=+	PF07982.14	0.05	12.7	153	172	Herpes UL74 glycoproteins
Seqid=NZ_CP077270.1;End=1764123;Strand=+	PF03118.17	0.48	10.3	522	557	Bacterial RNA polymerase, alpha chain C terminal domain
Seqid=NZ_CP077270.1;End=1301207;Strand=+	PF04607.19	4.7e-37	126.9	77	197	Region found in RelA / SpoT proteins
Seqid=NZ_CP077272.1;End=12881;Strand=+	PF13936.8	8.9e-4	19.1	176	200	Helix-turn-helix domain
Seqid=NZ_CP077270.1;Start=98054;Strand=-	PF08443.13	0.016	14.9	110	190	RimK-like ATP-grasp domain
Seqid=NZ_CP077270.1;End=1918529;Strand=+	PF01990.19	0.13	12.7	81	139	ATP synthase (F/14-kDa) subunit
Seqid=NZ_CP077270.1;Start=372126;Strand=-	PF00571.30	2.2e-4	21.7	219	273	CBS domain
Seqid=NZ_CP077270.1;Start=120290;Strand=-	PF00144.26	3.9e-45	154.6	86	365	Beta-lactamase
Seqid=NZ_CP077270.1;End=1715686;Strand=+	PF08244.14	5.4e-24	85	344	482	Glycosyl hydrolases family 32 C terminal
Seqid=NZ_CP077270.1;End=97202;Strand=+	PF01580.20	0.29	10.5	24	49	FtsK/SpoIIIE family
Seqid=NZ_CP077270.1;Start=244395;Strand=-	PF18731.3	0.14	12.6	76	114	Swt1-like HEPN
Seqid=NZ_CP077270.1;End=1934489;Strand=+	PF09419.12	0.23	11.2	305	344	Mitochondrial PGP phosphatase
Seqid=NZ_CP077270.1;End=945042;Strand=+	PF04820.16	0.035	13.1	5	38	Tryptophan halogenase
Seqid=NZ_CP077270.1;Start=2480871;Strand=-	PF11104.10	9.8e-5	21.5	169	256	Type IV pilus assembly protein PilM;
Seqid=NZ_CP077270.1;Start=452199;Strand=-	PF09843.11	0.76	8.1	6	105	Predicted membrane protein (DUF2070)
Seqid=NZ_CP077270.1;End=1086116;Strand=+	PF03553.16	5.8e-4	19.3	245	516	Na+/H+ antiporter family
Seqid=NZ_CP077270.1;End=2212991;Strand=+	PF17936.3	0.0029	17.9	2745	2805	Bacterial Ig domain
Seqid=NZ_CP077270.1;End=2070599;Strand=+	PF16658.7	0.055	13.4	316	387	Class II release factor RF3, C-terminal domain
Seqid=NZ_CP077270.1;End=2139496;Strand=+	PF13377.8	7.6e-17	62.1	153	311	Periplasmic binding protein-like domain
Seqid=NZ_CP077270.1;End=1199534;Strand=+	PF02552.18	0.015	15.2	190	237	CO dehydrogenase beta subunit/acetyl-CoA synthase epsilon subunit
Seqid=NZ_CP077270.1;Start=2368711;Strand=-	PF14247.8	0.24	11.1	105	147	Putative metallopeptidase
Seqid=NZ_CP077270.1;Start=106731;Strand=-	PF18273.3	0.056	13.9	18	79	Type III R-M EcoP15I C-terminal domain
Seqid=NZ_CP077270.1;Start=605658;Strand=-	PF01195.21	4.2e-67	225.6	4	186	Peptidyl-tRNA hydrolase
Seqid=NZ_CP077270.1;End=2168942;Strand=+	PF00216.23	2.1e-37	127.3	1	90	Bacterial DNA-binding protein
Seqid=NZ_CP077270.1;End=2216391;Strand=+	PF17936.3	4.6e-4	20.5	785	857	Bacterial Ig domain
Seqid=NZ_CP077270.1;Start=779464;Strand=-	PF02527.17	1e-55	188	22	193	rRNA small subunit methyltransferase G
Seqid=NZ_CP077270.1;Start=184465;Strand=-	PF12911.9	1.5e-15	57	50	100	N-terminal TM domain of oligopeptide transport permease C
Seqid=NZ_CP077270.1;End=1995776;Strand=+	PF04548.18	2.3e-5	23.9	28	161	AIG1 family
Seqid=NZ_CP077270.1;End=482036;Strand=+	PF13241.8	0.0017	18.8	156	213	Putative NAD(P)-binding
Seqid=NZ_CP077270.1;End=2265391;Strand=+	PF13727.8	0.067	13.2	32	92	CoA-binding domain
Seqid=NZ_CP077270.1;End=1784099;Strand=+	PF09922.11	3.8e-27	94.5	127	238	Cell wall-active antibiotics response 4TMS YvqF
Seqid=NZ_CP077270.1;End=66243;Strand=+	PF07535.14	0.95	9.7	42	56	DBF zinc finger
Seqid=NZ_CP077270.1;End=925911;Strand=+	PF19230.1	0.18	12	194	246	Family of unknown function (DUF5883)
Seqid=NZ_CP077270.1;End=1704025;Strand=+	PF14542.8	0.14	12.4	73	104	GCN5-related N-acetyl-transferase
Seqid=NZ_CP077270.1;Start=263166;Strand=-	PF03193.18	0.057	13.4	25	62	RsgA GTPase
Seqid=NZ_CP077270.1;End=20033;Strand=+	PF15943.7	0.071	13.2	20	42	Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT
Seqid=NZ_CP077270.1;End=814271;Strand=+	PF09936.11	0.0022	18	56	130	SAM-dependent RNA methyltransferase
Seqid=NZ_CP077270.1;End=2180838;Strand=+	PF00534.22	5.2e-39	133.6	184	344	Glycosyl transferases group 1
Seqid=NZ_CP077270.1;End=177288;Strand=+	PF00579.27	6.9e-80	268.6	3	281	tRNA synthetases class I (W and Y)
Seqid=NZ_CP077270.1;Start=2346922;Strand=-	PF02782.18	3.2e-58	196.9	261	449	FGGY family of carbohydrate kinases, C-terminal domain
Seqid=NZ_CP077270.1;End=1398189;Strand=+	PF13247.8	3.6e-36	123.4	176	272	4Fe-4S dicluster domain
Seqid=NZ_CP077270.1;Start=541882;Strand=-	PF00164.27	4.7e-36	123	32	136	Ribosomal protein S12/S23
Seqid=NZ_CP077270.1;Start=2475365;Strand=-	PF16999.7	0.027	15	84	122	Vacuolar (H+)-ATPase G subunit
Seqid=NZ_CP077270.1;Start=2282309;Strand=-	PF05739.21	0.14	12.3	22	46	SNARE domain
Seqid=NZ_CP077270.1;End=1961474;Strand=+	PF01488.22	0.57	10.3	176	287	Shikimate / quinate 5-dehydrogenase
Seqid=NZ_CP077272.1;End=17393;Strand=+	PF00665.28	2.5e-11	43.8	67	158	Integrase core domain
Seqid=NZ_CP077270.1;Start=2118003;Strand=-	PF11932.10	0.12	11.7	25	72	Protein of unknown function (DUF3450)
Seqid=NZ_CP077270.1;End=1894913;Strand=+	PF03280.16	0.26	11.3	203	320	Proteobacterial lipase chaperone protein
Seqid=NZ_CP077270.1;Start=602152;Strand=-	PF19833.1	0.0095	16.1	960	985	ATP-dependent DNA helicase RecG C-terminal
Seqid=NZ_CP077270.1;End=1762116;Strand=+	PF01443.20	0.024	14.5	211	358	Viral (Superfamily 1) RNA helicase
Seqid=NZ_CP077270.1;Start=2142731;Strand=-	PF02781.18	1.2e-115	385.8	196	492	Glucose-6-phosphate dehydrogenase, C-terminal domain
Seqid=NZ_CP077270.1;End=1658403;Strand=+	PF00829.23	0.17	12.2	62	115	Ribosomal prokaryotic L21 protein
Seqid=NZ_CP077270.1;End=2022322;Strand=+	PF03176.17	2.4e-10	40	263	412	MMPL family
Seqid=NZ_CP077270.1;End=2177156;Strand=+	PF13424.8	0.77	10.2	135	192	Tetratricopeptide repeat
Seqid=NZ_CP077270.1;Start=414153;Strand=-	PF10443.11	0.053	12.4	39	84	RNA12 protein
Seqid=NZ_CP077270.1;Start=159270;Strand=-	PF13563.8	5.8e-20	71.9	18	164	2'-5' RNA ligase superfamily
Seqid=NZ_CP077270.1;Start=2325918;Strand=-	PF00565.19	2.6e-33	114.8	75	181	Staphylococcal nuclease homologue
Seqid=NZ_CP077270.1;End=1559838;Strand=+	PF00392.23	1.7e-5	24.4	22	55	Bacterial regulatory proteins, gntR family
Seqid=NZ_CP077270.1;Start=362865;Strand=-	PF03609.16	0.11	12	4	57	PTS system sorbose-specific iic component
Seqid=NZ_CP077270.1;End=1437500;Strand=+	PF06039.17	8.3e-231	766.8	7	490	Malate:quinone oxidoreductase (Mqo)
Seqid=NZ_CP077270.1;End=1611738;Strand=+	PF01113.22	0.033	14.4	1	52	Dihydrodipicolinate reductase, N-terminus
Seqid=NZ_CP077270.1;End=2125617;Strand=+	PF00348.19	1.5e-56	191.4	53	276	Polyprenyl synthetase
Seqid=NZ_CP077270.1;Start=1074971;Strand=-	PF14278.8	3.4e-15	56.1	80	181	Transcriptional regulator C-terminal region
Seqid=NZ_CP077270.1;Start=414153;Strand=-	PF13521.8	0.026	14.8	44	67	AAA domain
Seqid=NZ_CP077270.1;Start=2312827;Strand=-	PF01081.21	0.14	11.7	79	162	KDPG and KHG aldolase
Seqid=NZ_CP077270.1;End=1337094;Strand=+	PF07690.18	6.3e-12	45.2	217	383	Major Facilitator Superfamily
Seqid=NZ_CP077270.1;End=1519684;Strand=+	PF19238.1	0.0014	18.4	109	177	Radical SAM-like domain
Seqid=NZ_CP077270.1;Start=2447509;Strand=-	PF00551.21	5.1e-42	143.7	12	187	Formyl transferase
Seqid=NZ_CP077270.1;End=2124758;Strand=+	PF07870.13	0.088	12.8	15	33	Protein of unknown function (DUF1657)
Seqid=NZ_CP077270.1;End=2128067;Strand=+	PF03193.18	0.059	13.4	5	44	RsgA GTPase
Seqid=NZ_CP077270.1;End=764246;Strand=+	PF00528.24	0.0071	16.2	2	75	Binding-protein-dependent transport system inner membrane component
Seqid=NZ_CP077270.1;Start=2041290;Strand=-	PF04272.16	0.22	11.1	21	44	Phospholamban
Seqid=NZ_CP077270.1;Start=2424822;Strand=-	PF13479.8	0.048	13.5	180	287	AAA domain
Seqid=NZ_CP077270.1;End=1637276;Strand=+	PF10131.11	0.17	10.3	75	122	6-pyruvoyl-tetrahydropterin synthase related domain; membrane protein
Seqid=NZ_CP077270.1;Start=516881;Strand=-	PF00383.25	1e-29	102.4	1	101	Cytidine and deoxycytidylate deaminase zinc-binding region
Seqid=NZ_CP077270.1;Start=1698502;Strand=-	PF02776.20	3.8e-52	176.5	40	199	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
Seqid=NZ_CP077270.1;Start=418545;Strand=-	PF16080.7	0.023	14.6	6	31	Bacteriophage holin family HP1
Seqid=NZ_CP077270.1;Start=138387;Strand=-	PF08445.12	0.0036	17.3	112	166	FR47-like protein
Seqid=NZ_CP077270.1;End=2108900;Strand=+	PF01637.20	0.01	15.8	116	164	ATPase domain predominantly from Archaea
Seqid=NZ_CP077270.1;Start=1479207;Strand=-	PF00367.22	4.8e-12	45.3	10	42	phosphotransferase system, EIIB
Seqid=NZ_CP077270.1;End=762544;Strand=+	PF13191.8	0.0024	18.3	80	115	AAA ATPase domain
Seqid=NZ_CP077270.1;End=1430577;Strand=+	PF13302.9	0.0011	19.7	26	149	Acetyltransferase (GNAT) domain
Seqid=NZ_CP077270.1;End=2050963;Strand=+	PF13500.8	0.019	14.9	12	138	AAA domain
Seqid=NZ_CP077270.1;Start=1009691;Strand=-	PF00158.28	0.14	12	14	50	Sigma-54 interaction domain
Seqid=NZ_CP077270.1;End=2262956;Strand=+	PF01895.21	1.7e-18	67	20	106	PhoU domain
Seqid=NZ_CP077270.1;Start=608325;Strand=-	PF13460.8	0.067	13.2	4	79	NAD(P)H-binding
Seqid=NZ_CP077270.1;Start=558958;Strand=-	PF03997.14	0.028	14.2	341	401	VPS28 protein
Seqid=NZ_CP077270.1;End=1626784;Strand=+	PF00583.27	0.011	16.1	180	258	Acetyltransferase (GNAT) family
Seqid=NZ_CP077270.1;End=1545610;Strand=+	PF17391.4	0.016	15	37	90	Urocanase N-terminal domain
Seqid=NZ_CP077270.1;End=808367;Strand=+	PF00486.30	5.6e-28	97	158	234	Transcriptional regulatory protein, C terminal
Seqid=NZ_CP077270.1;End=1611738;Strand=+	PF01118.26	0.036	14.6	4	86	Semialdehyde dehydrogenase, NAD binding domain
Seqid=NZ_CP077270.1;End=1188997;Strand=+	PF06745.15	0.57	9.6	3	21	KaiC
Seqid=NZ_CP077270.1;End=118898;Strand=+	PF05656.16	0.0022	18.5	14	168	Protein of unknown function (DUF805)
Seqid=NZ_CP077270.1;Start=2147615;Strand=-	PF00248.23	2.6e-51	174.5	26	302	Aldo/keto reductase family
Seqid=NZ_CP077270.1;End=1391502;Strand=+	PF04324.17	1.4e-15	57.5	422	471	BFD-like [2Fe-2S] binding domain
Seqid=NZ_CP077270.1;End=746689;Strand=+	PF00903.27	5.7e-12	46	7	125	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
Seqid=NZ_CP077270.1;End=140631;Strand=+	PF06338.13	8.9e-45	152.2	11	161	ComK protein
Seqid=NZ_CP077270.1;Start=1007982;Strand=-	PF13789.8	0.67	10.3	57	130	Domain of unknown function (DUF4181)
Seqid=NZ_CP077270.1;End=1386113;Strand=+	PF13648.8	0.17	12.9	26	66	Lipocalin-like domain
Seqid=NZ_CP077270.1;Start=2444360;Strand=-	PF00481.23	0.091	12.5	202	252	Protein phosphatase 2C
Seqid=NZ_CP077270.1;End=1632970;Strand=+	PF01638.19	2.3e-16	59.5	16	106	HxlR-like helix-turn-helix
Seqid=NZ_CP077270.1;End=518035;Strand=+	PF00004.31	0.99	9.9	29	74	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP077270.1;Start=174694;Strand=-	PF17109.7	0.011	16.3	89	156	fungal STAND N-terminal Goodbye domain
Seqid=NZ_CP077270.1;Start=335686;Strand=-	PF13304.8	3.1e-6	27.3	29	92	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP077270.1;End=1303039;Strand=+	PF09463.12	0.59	10.6	222	238	Opy2 protein
Seqid=NZ_CP077270.1;End=1074930;Strand=+	PF17531.4	0.46	10.7	1	14	outer-membrane spanin sub-unit
Seqid=NZ_CP077270.1;Start=261067;Strand=-	PF05532.14	3.8e-15	55.6	2	52	CsbD-like
Seqid=NZ_CP077270.1;End=1026585;Strand=+	PF18066.3	0.099	13.5	220	260	Phage ABA sandwich domain
Seqid=NZ_CP077270.1;Start=1293731;Strand=-	PF13241.8	0.016	15.7	3	158	Putative NAD(P)-binding
Seqid=NZ_CP077270.1;End=1444193;Strand=+	PF13463.8	9.3e-5	23	54	104	Winged helix DNA-binding domain
Seqid=NZ_CP077270.1;End=2077705;Strand=+	PF05175.16	3.5e-14	52.9	185	327	Methyltransferase small domain
Seqid=NZ_CP077270.1;Start=556627;Strand=-	PF08281.14	0.015	15.1	158	187	Sigma-70, region 4
Seqid=NZ_CP077270.1;End=1651725;Strand=+	PF06612.13	2.5e-17	62.7	17	62	Protein of unknown function (DUF1146)
Seqid=NZ_CP077270.1;Start=656865;Strand=-	PF00561.22	0.002	17.9	18	117	alpha/beta hydrolase fold
Seqid=NZ_CP077270.1;End=666484;Strand=+	PF14542.8	0.51	10.6	79	99	GCN5-related N-acetyl-transferase
Seqid=NZ_CP077270.1;Start=984461;Strand=-	PF05478.13	0.046	11.9	3	45	Prominin
Seqid=NZ_CP077270.1;End=1554382;Strand=+	PF13166.8	0.21	10.3	41	67	AAA domain
Seqid=NZ_CP077270.1;End=1170764;Strand=+	PF00165.25	0.0019	18.3	226	262	Bacterial regulatory helix-turn-helix proteins, AraC family
Seqid=NZ_CP077270.1;End=1948437;Strand=+	PF00871.19	9.7e-171	567.8	4	390	Acetokinase family
Seqid=NZ_CP077270.1;End=537542;Strand=+	PF07687.16	2.1e-10	40.6	190	283	Peptidase dimerisation domain
Seqid=NZ_CP077270.1;End=762544;Strand=+	PF13304.8	0.055	13.3	83	122	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP077270.1;Start=2414282;Strand=-	PF01926.25	1.4e-17	63.9	123	204	50S ribosome-binding GTPase
Seqid=NZ_CP077270.1;End=1095371;Strand=+	PF13401.8	0.28	11.5	148	206	AAA domain
Seqid=NZ_CP077270.1;Start=106058;Strand=-	PF14869.8	0.091	12.8	126	176	Domain of unknown function (DUF4488)
Seqid=NZ_CP077270.1;Start=2406464;Strand=-	PF06677.14	0.11	12.9	657	682	Sjogren's syndrome/scleroderma autoantigen 1 (Autoantigen p27)
Seqid=NZ_CP077270.1;End=1592225;Strand=+	PF13481.8	1.1e-4	21.9	84	141	AAA domain
Seqid=NZ_CP077270.1;End=968903;Strand=+	PF13248.8	7.6e-5	22.1	1	22	zinc-ribbon domain
Seqid=NZ_CP077270.1;End=1131549;Strand=+	PF03720.17	1.1e-17	64.5	314	410	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain
Seqid=NZ_CP077270.1;End=1994981;Strand=+	PF07724.16	1e-47	162.5	109	305	AAA domain (Cdc48 subfamily)
Seqid=NZ_CP077270.1;Start=2442336;Strand=-	PF03793.21	1.6e-11	44	441	501	PASTA domain
Seqid=NZ_CP077270.1;Start=1697124;Strand=-	PF03807.19	1.3e-6	29	24	92	NADP oxidoreductase coenzyme F420-dependent
Seqid=NZ_CP077270.1;Start=353898;Strand=-	PF02008.22	0.42	10.8	386	403	CXXC zinc finger domain
Seqid=NZ_CP077270.1;Start=2296695;Strand=-	PF01643.19	1.9e-7	30.7	43	155	Acyl-ACP thioesterase
