Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP071508.1;End=277402;Strand=+	PF13238.8	0.1	13.2	36	130	AAA domain
Seqid=NZ_CP071508.1;Start=1518974;Strand=-	PF01047.24	0.026	14.5	201	233	MarR family
Seqid=NZ_CP071508.1;End=975160;Strand=+	PF04310.14	0.066	13	40	77	MukB N-terminal
Seqid=NZ_CP071508.1;Start=1790041;Strand=-	PF13361.8	0.19	11.3	79	193	UvrD-like helicase C-terminal domain
Seqid=NZ_CP071508.1;End=766046;Strand=+	PF01638.19	2.3e-16	59.5	16	106	HxlR-like helix-turn-helix
Seqid=NZ_CP071508.1;End=922202;Strand=+	PF07730.15	7e-16	58.6	147	210	Histidine kinase
Seqid=NZ_CP071508.1;End=960637;Strand=+	PF00206.22	6.1e-112	374.1	11	340	Lyase
Seqid=NZ_CP071508.1;End=580995;Strand=+	PF13560.8	2.6e-6	27.8	6	57	Helix-turn-helix domain
Seqid=NZ_CP071508.1;End=1295063;Strand=+	PF00350.25	0.0049	17	179	211	Dynamin family
Seqid=NZ_CP071508.1;End=1447269;Strand=+	PF12811.9	0.0066	16.2	7	58	Bax inhibitor 1 like
Seqid=NZ_CP071508.1;Start=1530381;Strand=-	PF00877.21	0.049	13.8	36	93	NlpC/P60 family
Seqid=NZ_CP071508.1;End=1046711;Strand=+	PF00501.30	8e-94	314.7	55	458	AMP-binding enzyme
Seqid=NZ_CP071508.1;Start=76598;Strand=-	PF01032.20	2.2e-8	33.6	62	269	FecCD transport family
Seqid=NZ_CP071508.1;End=1201052;Strand=+	PF14233.8	0.14	12	101	176	Domain of unknown function (DUF4335)
Seqid=NZ_CP071508.1;Start=2332396;Strand=-	PF08279.14	0.0063	16.5	18	41	HTH domain
Seqid=NZ_CP071508.1;End=615192;Strand=+	PF15075.8	0.31	11.5	220	251	Domain of unknown function (DUF4542)
Seqid=NZ_CP071508.1;Start=855195;Strand=-	PF13744.8	0.0032	17.4	9	53	Helix-turn-helix domain
Seqid=NZ_CP071508.1;Start=2248834;Strand=-	PF13673.9	4.8e-5	23.4	59	143	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071508.1;End=382553;Strand=+	PF02378.20	1e-95	320.6	13	344	Phosphotransferase system, EIIC
Seqid=NZ_CP071508.1;Start=1473299;Strand=-	PF16326.7	0.42	11	60	83	ABC transporter C-terminal domain
Seqid=NZ_CP071508.1;Start=1402775;Strand=-	PF12537.10	0.26	11.5	225	242	The Golgi pH Regulator (GPHR) Family N-terminal
Seqid=NZ_CP071508.1;Start=994738;Strand=-	PF05421.13	0.28	12	16	58	Protein of unknown function (DUF751)
Seqid=NZ_CP071508.1;Start=1936202;Strand=-	PF00910.24	0.77	10.3	31	49	RNA helicase
Seqid=NZ_CP071508.1;End=1140729;Strand=+	PF00633.25	0.088	12.8	112	125	Helix-hairpin-helix motif
Seqid=NZ_CP071508.1;End=938956;Strand=+	PF03193.18	1.9e-4	21.4	355	403	RsgA GTPase
Seqid=NZ_CP071508.1;Start=1487392;Strand=-	PF03807.19	0.022	15.5	6	57	NADP oxidoreductase coenzyme F420-dependent
Seqid=NZ_CP071508.1;End=566829;Strand=+	PF01978.21	2.4e-5	24.2	33	99	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP071508.1;End=1137579;Strand=+	PF00829.23	1.4e-40	137.7	4	103	Ribosomal prokaryotic L21 protein
Seqid=NZ_CP071508.1;Start=1885499;Strand=-	PF00132.26	9.7e-10	37.9	107	140	Bacterial transferase hexapeptide (six repeats)
Seqid=NZ_CP071508.1;End=674264;Strand=+	PF02463.21	5.1e-10	39.3	35	216	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP071508.1;Start=1545570;Strand=-	PF13555.8	7.3e-7	28.9	14	59	P-loop containing region of AAA domain
Seqid=NZ_CP071508.1;Start=855195;Strand=-	PF01047.24	0.24	11.4	9	38	MarR family
Seqid=NZ_CP071508.1;End=293299;Strand=+	PF01293.22	0.042	12.6	27	60	Phosphoenolpyruvate carboxykinase
Seqid=NZ_CP071508.1;Start=1580738;Strand=-	PF02225.24	0.51	10.5	536	596	PA domain
Seqid=NZ_CP071508.1;Start=2007302;Strand=-	PF13191.8	0.0018	18.7	41	89	AAA ATPase domain
Seqid=NZ_CP071508.1;Start=980395;Strand=-	PF05825.13	0.0058	17.3	18	61	Beta-microseminoprotein (PSP-94)
Seqid=NZ_CP071508.1;End=1379571;Strand=+	PF15378.8	0.67	9.9	119	146	Domain of unknown function (DUF4605)
Seqid=NZ_CP071508.1;Start=1458353;Strand=-	PF00350.25	0.71	10	211	232	Dynamin family
Seqid=NZ_CP071508.1;End=1364558;Strand=+	PF00575.25	0.0041	17.5	23	67	S1 RNA binding domain
Seqid=NZ_CP071508.1;End=1377161;Strand=+	PF17783.3	7.4e-22	77	231	288	CvfB-like winged helix domain
Seqid=NZ_CP071508.1;End=1038630;Strand=+	PF00517.19	0.28	11.2	48	163	Retroviral envelope protein
Seqid=NZ_CP071508.1;End=592847;Strand=+	PF13726.8	0.002	18.3	231	315	Na+-H+ antiporter family
Seqid=NZ_CP071508.1;Start=532538;Strand=-	PF06783.13	0.11	12.9	30	83	Uncharacterised protein family (UPF0239)
Seqid=NZ_CP071508.1;Start=66100;Strand=-	PF10412.11	0.11	11.5	3	42	Type IV secretion-system coupling protein DNA-binding domain
Seqid=NZ_CP071508.1;Start=1382240;Strand=-	PF12896.9	0.34	10.5	289	334	Anaphase-promoting complex, cyclosome, subunit 4
Seqid=NZ_CP071508.1;End=507169;Strand=+	PF13173.8	0.71	10	27	71	AAA domain
Seqid=NZ_CP071508.1;End=79628;Strand=+	PF01926.25	0.26	11.5	8	47	50S ribosome-binding GTPase
Seqid=NZ_CP071508.1;Start=2166608;Strand=-	PF13238.8	0.7	10.5	206	241	AAA domain
Seqid=NZ_CP071508.1;Start=1939148;Strand=-	PF00005.29	6.2e-26	91.6	20	186	ABC transporter
Seqid=NZ_CP071508.1;End=986098;Strand=+	PF13193.8	7.1e-14	52.6	380	453	AMP-binding enzyme C-terminal domain
Seqid=NZ_CP071508.1;Start=1679437;Strand=-	PF05524.15	5.4e-33	113.7	6	127	PEP-utilising enzyme, N-terminal
Seqid=NZ_CP071508.1;Start=1847387;Strand=-	PF13555.8	0.13	12.2	34	56	P-loop containing region of AAA domain
Seqid=NZ_CP071508.1;End=856706;Strand=+	PF13412.8	0.57	9.9	33	49	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP071508.1;End=495818;Strand=+	PF16118.7	0.18	12.8	9	35	Domain of unknown function (DUF4834)
Seqid=NZ_CP071508.1;Start=1014698;Strand=-	PF08822.13	0.12	12.4	141	184	Protein of unknown function (DUF1804)
Seqid=NZ_CP071508.1;End=188940;Strand=+	PF07969.13	2.9e-5	23.8	331	375	Amidohydrolase family
Seqid=NZ_CP071508.1;End=929421;Strand=+	PF01965.26	3.8e-52	176.5	3	169	DJ-1/PfpI family
Seqid=NZ_CP071508.1;End=266246;Strand=+	PF03721.16	0.066	12.9	196	235	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
Seqid=NZ_CP071508.1;End=877020;Strand=+	PF20088.1	0.24	11.4	142	176	Family of unknown function (DUF6480)
Seqid=NZ_CP071508.1;Start=479728;Strand=-	PF19904.1	0.37	10.4	56	112	Domain of unknown function (DUF6377)
Seqid=NZ_CP071508.1;End=2328869;Strand=+	PF02463.21	1.3e-6	28.1	32	215	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP071508.1;End=1304722;Strand=+	PF13429.8	0.24	10.8	310	398	Tetratricopeptide repeat
Seqid=NZ_CP071508.1;Start=1594834;Strand=-	PF01406.21	0.044	13.2	65	210	tRNA synthetases class I (C) catalytic domain
Seqid=NZ_CP071508.1;Start=1473665;Strand=-	PF00919.22	6.5e-31	106.4	70	170	Uncharacterized protein family UPF0004
Seqid=NZ_CP071508.1;Start=2062854;Strand=-	PF12840.9	1.1e-9	38.3	33	90	Helix-turn-helix domain
Seqid=NZ_CP071508.1;End=578368;Strand=+	PF01645.19	7.4e-6	25.4	235	285	Conserved region in glutamate synthase
Seqid=NZ_CP071508.1;Start=1675737;Strand=-	PF00107.28	0.052	13.7	15	79	Zinc-binding dehydrogenase
Seqid=NZ_CP071508.1;Start=2309149;Strand=-	PF02195.20	4.7e-27	94.1	22	109	ParB-like nuclease domain
Seqid=NZ_CP071508.1;End=1166596;Strand=+	PF13431.8	9e-6	25.8	87	120	Tetratricopeptide repeat
Seqid=NZ_CP071509.1;Start=12043;Strand=-	PF16916.7	2.4e-5	24.5	221	290	Dimerisation domain of Zinc Transporter
Seqid=NZ_CP071508.1;End=808290;Strand=+	PF14620.8	0.04	13.3	26	108	YpeB sporulation
Seqid=NZ_CP071508.1;End=1140729;Strand=+	PF01330.23	3.8e-18	65.5	1	62	RuvA N terminal domain
Seqid=NZ_CP071508.1;End=1295063;Strand=+	PF01926.25	1.2e-26	93.2	178	295	50S ribosome-binding GTPase
Seqid=NZ_CP071508.1;End=1104924;Strand=+	PF05478.13	0.024	12.8	91	178	Prominin
Seqid=NZ_CP071508.1;Start=562602;Strand=-	PF00072.26	3.3e-26	91.7	13	120	Response regulator receiver domain
Seqid=NZ_CP071508.1;End=1291294;Strand=+	PF07234.13	0.11	12.7	7	54	Movement and RNA silencing protein
Seqid=NZ_CP071508.1;Start=1968166;Strand=-	PF09843.11	0.032	12.6	20	88	Predicted membrane protein (DUF2070)
Seqid=NZ_CP071508.1;Start=1603315;Strand=-	PF11104.10	1.7e-4	20.8	169	257	Type IV pilus assembly protein PilM;
Seqid=NZ_CP071508.1;End=581737;Strand=+	PF14093.8	0.3	11	169	244	Domain of unknown function (DUF4271)
Seqid=NZ_CP071508.1;End=1673434;Strand=+	PF09891.11	0.07	13.2	24	65	Uncharacterized protein conserved in archaea (DUF2118)
Seqid=NZ_CP071508.1;Start=2278998;Strand=-	PF13518.8	0.2	11.9	4	25	Helix-turn-helix domain
Seqid=NZ_CP071508.1;End=86899;Strand=+	PF02463.21	2.6e-5	23.9	36	207	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP071508.1;End=143988;Strand=+	PF09909.11	0.21	9.9	153	197	Uncharacterized protein conserved in bacteria (DUF2138)
Seqid=NZ_CP071508.1;Start=119068;Strand=-	PF04235.14	3.8e-32	111.6	234	386	Protein of unknown function (DUF418)
Seqid=NZ_CP071508.1;Start=1881925;Strand=-	PF13401.8	0.11	12.8	12	34	AAA domain
Seqid=NZ_CP071508.1;Start=2116674;Strand=-	PF11974.10	7e-4	19.7	962	997	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP071508.1;End=1111442;Strand=+	PF03129.22	4.6e-25	87.7	547	632	Anticodon binding domain
Seqid=NZ_CP071508.1;Start=2166608;Strand=-	PF00437.22	0.037	13.1	534	639	Type II/IV secretion system protein
Seqid=NZ_CP071508.1;End=2303919;Strand=+	PF07553.13	1.9e-17	63.2	120	165	Host cell surface-exposed lipoprotein
Seqid=NZ_CP071508.1;End=280187;Strand=+	PF05620.13	0.08	12.9	2	31	SRP-independent targeting protein 2/TMEM208
Seqid=NZ_CP071508.1;Start=1392759;Strand=-	PF04131.16	0.2	10.9	202	249	Putative N-acetylmannosamine-6-phosphate epimerase
Seqid=NZ_CP071508.1;End=1821743;Strand=+	PF13434.8	0.0014	17.9	91	178	L-lysine 6-monooxygenase (NADPH-requiring)
Seqid=NZ_CP071508.1;Start=221176;Strand=-	PF13412.8	1.1e-4	21.8	17	55	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP071509.1;End=17212;Strand=+	PF13508.9	6.2e-8	32.9	53	134	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071508.1;End=1023754;Strand=+	PF02601.17	0.036	13.7	19	110	Exonuclease VII, large subunit
Seqid=NZ_CP071508.1;Start=1936202;Strand=-	PF13604.8	0.096	12.5	28	51	AAA domain
Seqid=NZ_CP071508.1;End=740466;Strand=+	PF08282.14	4.8e-53	180.6	29	300	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP071508.1;End=1080198;Strand=+	PF13518.8	0.2	11.9	18	54	Helix-turn-helix domain
Seqid=NZ_CP071508.1;Start=2007302;Strand=-	PF11398.10	9.1e-4	18.8	47	97	Protein of unknown function (DUF2813)
Seqid=NZ_CP071508.1;End=97404;Strand=+	PF10363.11	0.15	12.3	77	155	Required for nuclear transport of RNA pol II C-terminus 1
Seqid=NZ_CP071508.1;Start=1764642;Strand=-	PF15297.8	0.72	9	74	166	Cytoskeleton-associated protein 2 C-terminus
Seqid=NZ_CP071508.1;Start=1055097;Strand=-	PF14685.8	0.019	15	348	392	Tricorn protease PDZ domain
Seqid=NZ_CP071508.1;Start=1671425;Strand=-	PF06210.13	0.1	12.8	6	59	Protein of unknown function (DUF1003)
Seqid=NZ_CP071508.1;End=1219446;Strand=+	PF13155.8	2.3e-13	50.4	262	347	Toprim-like
Seqid=NZ_CP071508.1;End=1268665;Strand=+	PF00128.26	9.7e-118	393.6	28	372	Alpha amylase, catalytic domain
Seqid=NZ_CP071508.1;Start=1999475;Strand=-	PF09358.12	0.77	10.6	17	84	Ubiquitin fold domain
Seqid=NZ_CP071508.1;Start=1553030;Strand=-	PF01575.21	2.9e-5	23.7	100	166	MaoC like domain
Seqid=NZ_CP071508.1;Start=1530862;Strand=-	PF00549.21	4.6e-18	65.6	151	266	CoA-ligase
Seqid=NZ_CP071508.1;Start=1671425;Strand=-	PF10368.11	5.2e-33	114.4	28	205	Putative cell-wall binding lipoprotein
Seqid=NZ_CP071508.1;Start=1851012;Strand=-	PF00881.26	1.6e-22	80.4	7	156	Nitroreductase family
Seqid=NZ_CP071508.1;End=915105;Strand=+	PF08245.14	4e-17	62.9	72	293	Mur ligase middle domain
Seqid=NZ_CP071508.1;End=706571;Strand=+	PF14037.8	0.24	12	11	67	YoqO-like protein
Seqid=NZ_CP071508.1;Start=2271869;Strand=-	PF18144.3	0.027	14.8	1	49	Second Messenger Oligonucleotide or Dinucleotide Synthetase domain
Seqid=NZ_CP071508.1;Start=219180;Strand=-	PF13401.8	0.0026	18.1	34	175	AAA domain
Seqid=NZ_CP071508.1;Start=2332396;Strand=-	PF12844.9	1.1e-11	44.7	11	71	Helix-turn-helix domain
Seqid=NZ_CP071508.1;Start=652598;Strand=-	PF06800.14	5.3e-102	341	7	284	Sugar transport protein
Seqid=NZ_CP071508.1;Start=318926;Strand=-	PF00274.21	1.3e-12	47.2	13	213	Fructose-bisphosphate aldolase class-I
Seqid=NZ_CP071508.1;End=2330742;Strand=+	PF13721.8	0.13	12.9	304	369	SecD export protein N-terminal TM region
Seqid=NZ_CP071508.1;Start=1454276;Strand=-	PF04828.16	0.37	11.2	45	128	Glutathione-dependent formaldehyde-activating enzyme
Seqid=NZ_CP071508.1;End=1295063;Strand=+	PF08477.15	2.8e-4	21.2	6	122	Ras of Complex, Roc, domain of DAPkinase
Seqid=NZ_CP071508.1;End=1098837;Strand=+	PF01497.20	0.081	12.5	45	89	Periplasmic binding protein
Seqid=NZ_CP071508.1;End=1239586;Strand=+	PF01202.24	1.8e-38	132.3	17	169	Shikimate kinase
Seqid=NZ_CP071508.1;Start=1553726;Strand=-	PF19833.1	2.5e-12	46.8	603	665	ATP-dependent DNA helicase RecG C-terminal
Seqid=NZ_CP071508.1;Start=1243880;Strand=-	PF13800.8	0.13	12.7	2	29	Sigma factor regulator N-terminal
Seqid=NZ_CP071508.1;Start=561239;Strand=-	PF07303.15	0.21	12.4	212	291	Occludin homology domain
Seqid=NZ_CP071508.1;End=580995;Strand=+	PF12844.9	4.9e-11	42.6	4	59	Helix-turn-helix domain
Seqid=NZ_CP071508.1;Start=1570305;Strand=-	PF18319.3	4.5e-12	45.8	519	544	PriA DNA helicase Cys-rich region (CRR) domain
Seqid=NZ_CP071508.1;End=1310566;Strand=+	PF16917.7	0.0074	15.9	134	271	Biotin/lipoate A/B protein ligase family
Seqid=NZ_CP071508.1;End=802069;Strand=+	PF13604.8	0.007	16.2	40	164	AAA domain
Seqid=NZ_CP071508.1;Start=1937355;Strand=-	PF00271.33	0.0041	17.5	53	107	Helicase conserved C-terminal domain
Seqid=NZ_CP071508.1;Start=1724046;Strand=-	PF02775.23	4.3e-6	26.7	419	502	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
Seqid=NZ_CP071508.1;Start=1574288;Strand=-	PF00931.24	0.056	12.7	4	37	NB-ARC domain
Seqid=NZ_CP071508.1;End=736024;Strand=+	PF02878.18	2.5e-42	144	4	137	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
Seqid=NZ_CP071508.1;Start=2325443;Strand=-	PF18912.2	0.11	12.6	2	25	Double zinc ribbon domain
Seqid=NZ_CP071508.1;End=640638;Strand=+	PF02348.21	2.1e-4	21.4	3	109	Cytidylyltransferase
Seqid=NZ_CP071508.1;Start=1580738;Strand=-	PF02787.21	8.8e-25	86.6	422	497	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
Seqid=NZ_CP071508.1;Start=1928574;Strand=-	PF06503.13	0.055	12.8	11	54	Protein of unknown function (DUF1101)
Seqid=NZ_CP071508.1;Start=150549;Strand=-	PF05344.13	0.096	12.6	33	64	Domain of Unknown Function (DUF746)
Seqid=NZ_CP071508.1;End=378762;Strand=+	PF02776.20	5.9e-39	133.5	5	172	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
Seqid=NZ_CP071508.1;Start=2259186;Strand=-	PF06624.14	0.19	11.8	20	38	Ribosome associated membrane protein RAMP4
Seqid=NZ_CP071508.1;End=524284;Strand=+	PF12838.9	0.012	16.3	184	229	4Fe-4S dicluster domain
Seqid=NZ_CP071508.1;Start=1447840;Strand=-	PF08281.14	0.01	15.6	152	176	Sigma-70, region 4
Seqid=NZ_CP071508.1;End=1687750;Strand=+	PF13521.8	0.32	11.3	281	305	AAA domain
Seqid=NZ_CP071508.1;End=1227100;Strand=+	PF01032.20	1.4e-7	30.9	55	267	FecCD transport family
Seqid=NZ_CP071508.1;End=1161663;Strand=+	PF03444.17	0.0063	16.2	11	69	Winged helix-turn-helix transcription repressor, HrcA DNA-binding
Seqid=NZ_CP071508.1;Start=2136328;Strand=-	PF13508.9	0.0024	18.2	65	123	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071508.1;End=993866;Strand=+	PF00248.23	4.5e-45	154.1	14	263	Aldo/keto reductase family
Seqid=NZ_CP071508.1;Start=618388;Strand=-	PF09972.11	0.073	11.9	57	123	Predicted membrane protein (DUF2207)
Seqid=NZ_CP071508.1;Start=2062854;Strand=-	PF13545.8	0.012	15.7	56	90	Crp-like helix-turn-helix domain
Seqid=NZ_CP071508.1;Start=683511;Strand=-	PF14659.8	1.9e-18	66.5	66	122	Phage integrase, N-terminal SAM-like domain
Seqid=NZ_CP071508.1;Start=459033;Strand=-	PF00072.26	1.3e-21	77	5	113	Response regulator receiver domain
Seqid=NZ_CP071508.1;End=2126635;Strand=+	PF02367.19	0.005	16.9	9	39	Threonylcarbamoyl adenosine biosynthesis protein TsaE
Seqid=NZ_CP071508.1;Start=2045497;Strand=-	PF14960.8	0.053	13.1	9	40	ATP synthase regulation
Seqid=NZ_CP071508.1;Start=1881925;Strand=-	PF03668.17	8.9e-103	343.6	13	295	P-loop ATPase protein family
Seqid=NZ_CP071508.1;End=2062421;Strand=+	PF01266.26	1	9	86	121	FAD dependent oxidoreductase
Seqid=NZ_CP071508.1;Start=2141243;Strand=-	PF03144.27	1.8e-14	54	323	390	Elongation factor Tu domain 2
Seqid=NZ_CP071508.1;Start=1968536;Strand=-	PF03308.18	0.44	9.6	14	58	Methylmalonyl Co-A mutase-associated GTPase MeaB
Seqid=NZ_CP071508.1;End=293299;Strand=+	PF00485.20	0.014	15.3	29	66	Phosphoribulokinase / Uridine kinase family
Seqid=NZ_CP071508.1;End=752041;Strand=+	PF02885.19	3e-23	81.5	4	66	Glycosyl transferase family, helical bundle domain
Seqid=NZ_CP071508.1;Start=2323041;Strand=-	PF13673.9	3.6e-4	20.6	48	154	Acetyltransferase (GNAT) domain
Seqid=NZ_CP071508.1;Start=1544034;Strand=-	PF06817.16	0.22	11.5	86	109	Reverse transcriptase thumb domain
Seqid=NZ_CP071508.1;Start=1597810;Strand=-	PF07361.13	0.069	13.9	10	94	Cytochrome b562
Seqid=NZ_CP071508.1;End=1784499;Strand=+	PF13434.8	0.42	9.8	160	217	L-lysine 6-monooxygenase (NADPH-requiring)
Seqid=NZ_CP071508.1;Start=361985;Strand=-	PF00106.27	0.0028	17.2	3	67	short chain dehydrogenase
Seqid=NZ_CP071508.1;Start=1956090;Strand=-	PF12849.9	0.1	12.4	168	266	PBP superfamily domain
Seqid=NZ_CP071508.1;Start=1640252;Strand=-	PF02475.18	0.098	12.5	43	95	Met-10+ like-protein
Seqid=NZ_CP071508.1;Start=2325443;Strand=-	PF13248.8	3.4e-5	23.2	2	24	zinc-ribbon domain
Seqid=NZ_CP071508.1;Start=120415;Strand=-	PF13304.8	0.38	10.6	351	368	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP071508.1;End=1855712;Strand=+	PF18805.3	0.042	13.7	65	80	Leucine-rich repeat
Seqid=NZ_CP071508.1;End=2125980;Strand=+	PF01712.21	5.3e-46	157.2	27	219	Deoxynucleoside kinase
Seqid=NZ_CP071508.1;End=660056;Strand=+	PF00297.24	1.3e-14	54.1	103	190	Ribosomal protein L3
Seqid=NZ_CP071508.1;Start=1968536;Strand=-	PF01443.20	0.15	11.8	12	43	Viral (Superfamily 1) RNA helicase
Seqid=NZ_CP071508.1;Start=1510444;Strand=-	PF04073.17	1.8e-26	92.7	258	374	Aminoacyl-tRNA editing domain
Seqid=NZ_CP071508.1;End=679731;Strand=+	PF12802.9	0.015	15.4	17	51	MarR family
Seqid=NZ_CP071508.1;Start=585379;Strand=-	PF03678.16	0.0065	16.1	18	59	Hexon, adenovirus major coat protein, C-terminal domain
Seqid=NZ_CP071508.1;Start=2024937;Strand=-	PF13412.8	1.8e-4	21.1	24	54	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP071508.1;Start=1784573;Strand=-	PF01027.22	0.27	11.1	8	128	Inhibitor of apoptosis-promoting Bax1
Seqid=NZ_CP071508.1;Start=1802505;Strand=-	PF00202.23	1e-133	446.1	15	394	Aminotransferase class-III
Seqid=NZ_CP071508.1;End=970380;Strand=+	PF09972.11	6.1e-5	22.1	393	511	Predicted membrane protein (DUF2207)
Seqid=NZ_CP071508.1;Start=834390;Strand=-	PF13521.8	0.028	14.7	358	379	AAA domain
Seqid=NZ_CP071508.1;End=792956;Strand=+	PF04304.15	0.23	11.6	189	243	Protein of unknown function (DUF454)
Seqid=NZ_CP071508.1;End=1226192;Strand=+	PF09654.12	0.33	11.2	180	258	Protein of unknown function (DUF2396)
Seqid=NZ_CP071508.1;End=2328869;Strand=+	PF13476.8	0.0013	19.4	19	159	AAA domain
Seqid=NZ_CP071508.1;Start=1933010;Strand=-	PF07690.18	5.8e-6	25.6	18	179	Major Facilitator Superfamily
Seqid=NZ_CP071508.1;Start=1934116;Strand=-	PF07690.18	3.7e-4	19.6	54	142	Major Facilitator Superfamily
Seqid=NZ_CP071508.1;Start=1936202;Strand=-	PF00006.27	0.14	11.9	19	52	ATP synthase alpha/beta family, nucleotide-binding domain
Seqid=NZ_CP071508.1;End=809941;Strand=+	PF04545.18	1.9e-15	56.2	204	251	Sigma-70, region 4
Seqid=NZ_CP071508.1;Start=994738;Strand=-	PF04547.14	0.52	9.3	26	97	Calcium-activated chloride channel
Seqid=NZ_CP071508.1;Start=488325;Strand=-	PF03845.15	1.6e-5	24	47	286	Spore germination protein
Seqid=NZ_CP071510.1;Start=9369;Strand=-	PF05062.14	0.046	14.2	16	51	RICH domain
Seqid=NZ_CP071508.1;End=568305;Strand=+	PF13240.8	5.9e-4	19.6	4	25	zinc-ribbon domain
Seqid=NZ_CP071508.1;Start=361985;Strand=-	PF01073.21	5.8e-17	61.7	4	226	3-beta hydroxysteroid dehydrogenase/isomerase family
Seqid=NZ_CP071508.1;End=1878774;Strand=+	PF04123.15	0.91	9	11	59	Domain of unknown function (DUF373)
Seqid=NZ_CP071508.1;End=762326;Strand=+	PF00117.30	5.2e-56	189.5	303	528	Glutamine amidotransferase class-I
Seqid=NZ_CP071508.1;Start=1776585;Strand=-	PF13671.8	1	9.6	605	642	AAA domain
Seqid=NZ_CP071508.1;End=1041554;Strand=+	PF14682.8	0.14	12.4	65	116	Sporulation initiation phospho-transferase B, C-terminal
Seqid=NZ_CP071508.1;Start=66100;Strand=-	PF13245.8	0.23	11.7	4	31	AAA domain
Seqid=NZ_CP071508.1;End=261703;Strand=+	PF00027.31	9.8e-8	32.1	42	128	Cyclic nucleotide-binding domain
Seqid=NZ_CP071508.1;Start=2086131;Strand=-	PF02525.19	8.8e-15	55	5	149	Flavodoxin-like fold
Seqid=NZ_CP071508.1;Start=1544353;Strand=-	PF13401.8	0.1	12.9	179	281	AAA domain
Seqid=NZ_CP071508.1;End=1336230;Strand=+	PF17936.3	0.71	10.3	663	713	Bacterial Ig domain
Seqid=NZ_CP071508.1;Start=1659378;Strand=-	PF01010.21	0.029	14.1	35	86	NADH-dehyrogenase subunit F, TMs, (complex I) C-terminus
Seqid=NZ_CP071508.1;Start=1971933;Strand=-	PF13401.8	0.042	14.2	364	385	AAA domain
Seqid=NZ_CP071508.1;End=687651;Strand=+	PF16775.7	0.15	12.4	17	74	Target recognition domain of lytic exoenzyme
Seqid=NZ_CP071508.1;Start=529821;Strand=-	PF01047.24	4e-15	55.5	36	93	MarR family
Seqid=NZ_CP071508.1;End=575147;Strand=+	PF12146.10	0.044	13.1	120	188	Serine aminopeptidase, S33
Seqid=NZ_CP071508.1;End=832987;Strand=+	PF00583.27	1.9e-16	60.4	22	129	Acetyltransferase (GNAT) family
Seqid=NZ_CP071508.1;End=578368;Strand=+	PF01070.20	1.3e-21	77.1	166	327	FMN-dependent dehydrogenase
Seqid=NZ_CP071508.1;Start=2190801;Strand=-	PF03435.20	0.0079	16.5	63	157	Saccharopine dehydrogenase NADP binding domain
Seqid=NZ_CP071508.1;End=784022;Strand=+	PF03193.18	6.9e-5	22.9	122	204	RsgA GTPase
Seqid=NZ_CP071508.1;End=1187663;Strand=+	PF16897.7	0.0094	16	86	154	C-terminal region of MMR_HSR1 domain
Seqid=NZ_CP071508.1;Start=1981600;Strand=-	PF00126.29	4.3e-14	52.3	4	61	Bacterial regulatory helix-turn-helix protein, lysR family
Seqid=NZ_CP071508.1;End=1731665;Strand=+	PF04791.18	0.013	14.5	30	145	LMBR1-like membrane protein
Seqid=NZ_CP071508.1;End=1119411;Strand=+	PF05729.14	0.045	13.8	113	135	NACHT domain
Seqid=NZ_CP071508.1;Start=826086;Strand=-	PF01450.21	4.4e-64	215.2	188	330	Acetohydroxy acid isomeroreductase, catalytic domain
Seqid=NZ_CP071508.1;End=1687750;Strand=+	PF00503.22	0.0083	15.4	28	53	G-protein alpha subunit
Seqid=NZ_CP071508.1;Start=175290;Strand=-	PF00364.24	0.0037	17.2	41	71	Biotin-requiring enzyme
Seqid=NZ_CP071508.1;Start=1945653;Strand=-	PF02682.18	2e-43	148.6	1	212	Carboxyltransferase domain, subdomain C and D
Seqid=NZ_CP071508.1;Start=1884043;Strand=-	PF13414.8	0.0067	16.2	23	51	TPR repeat
Seqid=NZ_CP071508.1;End=133789;Strand=+	PF02702.19	0.12	11.9	10	117	Osmosensitive K+ channel His kinase sensor domain
Seqid=NZ_CP071508.1;Start=1585005;Strand=-	PF12890.9	3.1e-36	124.5	49	236	Dihydro-orotase-like
