Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP011116.1;End=1289167;Strand=+	PF14233.8	0.14	12	101	176	Domain of unknown function (DUF4335)
Seqid=NZ_CP011116.1;End=632490;Strand=+	PF13673.9	2.7e-12	46.8	31	154	Acetyltransferase (GNAT) domain
Seqid=NZ_CP011116.1;End=816235;Strand=+	PF05598.13	2.7e-14	53	49	117	Transposase domain (DUF772)
Seqid=NZ_CP011116.1;Start=2182338;Strand=-	PF13173.8	0.021	14.9	72	105	AAA domain
Seqid=NZ_CP011116.1;End=2508532;Strand=+	PF14163.8	0.054	13.1	4	69	Super-infection exclusion protein B
Seqid=NZ_CP011116.1;Start=2091566;Strand=-	PF20098.1	0.064	13.4	1	44	Family of unknown function (DUF6488)
Seqid=NZ_CP011116.1;End=854279;Strand=+	PF00119.22	2.7e-56	190.9	25	234	ATP synthase A chain
Seqid=NZ_CP011116.1;End=2508532;Strand=+	PF13561.8	5.9e-78	261.7	20	260	Enoyl-(Acyl carrier protein) reductase
Seqid=NZ_CP011116.1;Start=1810329;Strand=-	PF13555.8	0.28	11	24	47	P-loop containing region of AAA domain
Seqid=NZ_CP011116.1;End=1099191;Strand=+	PF03280.16	0.79	9.7	555	669	Proteobacterial lipase chaperone protein
Seqid=NZ_CP011116.1;Start=2035481;Strand=-	PF13936.8	0.23	11.4	14	31	Helix-turn-helix domain
Seqid=NZ_CP011116.1;Start=1914278;Strand=-	PF15297.8	0.72	9	74	166	Cytoskeleton-associated protein 2 C-terminus
Seqid=NZ_CP011116.1;Start=1504122;Strand=-	PF04389.19	0.002	17.9	184	309	Peptidase family M28
Seqid=NZ_CP011116.1;Start=239503;Strand=-	PF07693.16	0.041	13.2	27	52	KAP family P-loop domain
Seqid=NZ_CP011116.1;End=824075;Strand=+	PF04134.14	7.3e-16	59.5	7	113	DCC1-like thiol-disulfide oxidoreductase
Seqid=NZ_CP011116.1;Start=1816505;Strand=-	PF02775.23	6.4e-4	19.6	154	264	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
Seqid=NZ_CP011116.1;End=1362268;Strand=+	PF12706.9	2.6e-9	37	61	165	Beta-lactamase superfamily domain
Seqid=NZ_CP011116.1;End=2241246;Strand=+	PF00004.31	0.37	11.3	328	349	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP011116.1;End=888931;Strand=+	PF13384.8	0.082	12.9	214	245	Homeodomain-like domain
Seqid=NZ_CP011116.1;Start=1811439;Strand=-	PF11699.10	0.26	11.6	105	170	Mif2/CENP-C like
Seqid=NZ_CP011116.1;Start=1836040;Strand=-	PF08005.14	0.016	15.9	10	45	PHR domain
Seqid=NZ_CP011116.1;Start=2133746;Strand=-	PF01256.19	2.2e-5	24.1	154	274	Carbohydrate kinase
Seqid=NZ_CP011116.1;End=872807;Strand=+	PF03580.16	0.15	12.4	26	87	Herpesvirus UL14-like protein
Seqid=NZ_CP011116.1;Start=2111042;Strand=-	PF13481.8	0.12	12	24	43	AAA domain
Seqid=NZ_CP011116.1;Start=1016208;Strand=-	PF03449.17	0.041	14.2	175	200	Transcription elongation factor, N-terminal
Seqid=NZ_CP011116.1;Start=2238550;Strand=-	PF13304.8	1.8e-4	21.5	31	103	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP011116.1;Start=378033;Strand=-	PF13241.8	0.019	15.5	17	108	Putative NAD(P)-binding
Seqid=NZ_CP011116.1;End=448359;Strand=+	PF12420.10	0.003	17.6	21	106	Protein of unknown function
Seqid=NZ_CP011116.1;End=391060;Strand=+	PF01443.20	0.12	12.2	5	25	Viral (Superfamily 1) RNA helicase
Seqid=NZ_CP011116.1;Start=412141;Strand=-	PF13577.8	6.3e-4	19.9	13	132	SnoaL-like domain
Seqid=NZ_CP011116.1;Start=1670208;Strand=-	PF08279.14	0.012	15.6	189	233	HTH domain
Seqid=NZ_CP011116.1;Start=1948968;Strand=-	PF11023.10	0.26	11.5	15	49	Zinc-ribbon containing domain
Seqid=NZ_CP011116.1;Start=1619960;Strand=-	PF17522.4	0.17	12.2	39	85	Family of unknown function (DUF5446)
Seqid=NZ_CP011116.1;End=981275;Strand=+	PF00618.22	0.027	14.8	196	256	RasGEF N-terminal motif
Seqid=NZ_CP011116.1;End=911483;Strand=+	PF01712.21	0.031	14.2	30	54	Deoxynucleoside kinase
Seqid=NZ_CP011116.1;End=983132;Strand=+	PF00817.22	2.1e-51	174	9	155	impB/mucB/samB family
Seqid=NZ_CP011116.1;Start=1086635;Strand=-	PF06962.14	2.3e-46	157.3	47	184	Putative rRNA methylase
Seqid=NZ_CP011116.1;End=1264629;Strand=+	PF02223.19	0.62	9.8	11	32	Thymidylate kinase
Seqid=NZ_CP011116.1;End=169261;Strand=+	PF01312.21	0.43	9.8	135	203	FlhB HrpN YscU SpaS Family
Seqid=NZ_CP011116.1;End=94748;Strand=+	PF06940.13	0.096	12.5	125	189	Domain of unknown function (DUF1287)
Seqid=NZ_CP011116.1;Start=2337237;Strand=-	PF04561.16	1.9e-27	96.3	140	279	RNA polymerase Rpb2, domain 2
Seqid=NZ_CP011116.1;Start=239503;Strand=-	PF13304.8	0.0026	17.7	34	53	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP011116.1;Start=2055019;Strand=-	PF02650.16	7.7e-18	64.8	1	48	WhiA C-terminal HTH domain
Seqid=NZ_CP011116.1;End=1264629;Strand=+	PF03308.18	0.011	14.8	3	39	Methylmalonyl Co-A mutase-associated GTPase MeaB
Seqid=NZ_CP011116.1;Start=2046266;Strand=-	PF13770.8	0.34	11.3	192	215	Domain of unknown function (DUF4169)
Seqid=NZ_CP011116.1;End=1339300;Strand=+	PF00289.24	1.7e-43	147.7	2	109	Biotin carboxylase, N-terminal domain
Seqid=NZ_CP011116.1;Start=2170367;Strand=-	PF19263.1	0.31	12	47	173	Family of unknown function (DUF5906)
Seqid=NZ_CP011116.1;Start=2179048;Strand=-	PF02733.19	1.8e-115	385.3	27	326	Dak1 domain
Seqid=NZ_CP011116.1;Start=2182338;Strand=-	PF13481.8	0.18	11.4	69	93	AAA domain
Seqid=NZ_CP011116.1;Start=1642646;Strand=-	PF01580.20	6.1e-60	202.7	457	640	FtsK/SpoIIIE family
Seqid=NZ_CP011116.1;Start=1538679;Strand=-	PF00977.23	0.029	14	191	235	Histidine biosynthesis protein
Seqid=NZ_CP011116.1;End=2207287;Strand=+	PF04389.19	1.1e-5	25.4	55	162	Peptidase family M28
Seqid=NZ_CP011116.1;Start=1673011;Strand=-	PF02899.19	2e-17	63.3	8	85	Phage integrase, N-terminal SAM-like domain
Seqid=NZ_CP011116.1;Start=1908489;Strand=-	PF19785.1	1.1e-29	103	3	112	Family of unknown function (UPF0738)
Seqid=NZ_CP011116.1;End=877906;Strand=+	PF01820.23	3.7e-28	98.3	10	123	D-ala D-ala ligase N-terminus
Seqid=NZ_CP011116.1;End=1852569;Strand=+	PF08428.12	0.0087	16.8	37	104	Rib domain
Seqid=NZ_CP011116.1;End=863378;Strand=+	PF15522.8	0.18	11.3	5	81	Novel toxin 14
Seqid=NZ_CP011116.1;Start=1064490;Strand=-	PF01293.22	2.8e-221	735.2	25	484	Phosphoenolpyruvate carboxykinase
Seqid=NZ_CP011116.1;End=388052;Strand=+	PF01728.21	0.15	12.3	71	158	FtsJ-like methyltransferase
Seqid=NZ_CP011116.1;End=391060;Strand=+	PF01078.23	0.0046	16.5	4	26	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP011116.1;End=517069;Strand=+	PF08659.12	4.5e-14	52.8	10	184	KR domain
Seqid=NZ_CP011116.1;Start=699576;Strand=-	PF14275.8	0.12	12.7	21	55	Domain of unknown function (DUF4362)
Seqid=NZ_CP011116.1;End=1249392;Strand=+	PF03444.17	0.0073	16	11	67	Winged helix-turn-helix transcription repressor, HrcA DNA-binding
Seqid=NZ_CP011116.1;Start=2441169;Strand=-	PF14378.8	0.024	14.5	109	219	PAP2 superfamily
Seqid=NZ_CP011116.1;Start=1998267;Strand=-	PF13555.8	0.0026	17.6	22	50	P-loop containing region of AAA domain
Seqid=NZ_CP011116.1;End=661544;Strand=+	PF02694.17	1.8e-42	144	6	113	Uncharacterised BCR, YnfA/UPF0060 family
Seqid=NZ_CP011116.1;End=719355;Strand=+	PF00899.23	4.6e-41	140.5	8	212	ThiF family
Seqid=NZ_CP011116.1;Start=2378701;Strand=-	PF00156.29	4.5e-27	94.5	14	159	Phosphoribosyl transferase domain
Seqid=NZ_CP011116.1;End=797812;Strand=+	PF03137.22	0.28	9.4	105	164	Organic Anion Transporter Polypeptide (OATP) family
Seqid=NZ_CP011116.1;End=335095;Strand=+	PF02684.17	3.1e-4	19.8	171	298	Lipid-A-disaccharide synthetase
Seqid=NZ_CP011116.1;End=311302;Strand=+	PF13412.8	0.004	16.8	24	44	Winged helix-turn-helix DNA-binding
Seqid=NZ_CP011116.1;Start=2384768;Strand=-	PF00271.33	3.3e-16	59.7	820	925	Helicase conserved C-terminal domain
Seqid=NZ_CP011116.1;Start=1622526;Strand=-	PF05908.13	1.3e-61	207.5	4	194	Poly-gamma-glutamate hydrolase
Seqid=NZ_CP011116.1;End=1173637;Strand=+	PF00390.21	7.5e-30	104.2	16	148	Malic enzyme, N-terminal domain
Seqid=NZ_CP011116.1;Start=2029010;Strand=-	PF07600.13	0.96	9.2	25	78	Protein of unknown function (DUF1564)
Seqid=NZ_CP011116.1;Start=2353897;Strand=-	PF13476.8	0.74	10.4	539	657	AAA domain
Seqid=NZ_CP011116.1;End=2518382;Strand=+	PF00356.23	0.0096	15.8	130	150	Bacterial regulatory proteins, lacI family
Seqid=NZ_CP011116.1;End=1092161;Strand=+	PF01921.20	0.015	14.3	568	603	tRNA synthetases class I (K)
Seqid=NZ_CP011116.1;Start=2503021;Strand=-	PF19991.1	0.0085	16.1	88	159	Heavy metal associated domain 2
Seqid=NZ_CP011116.1;End=1278501;Strand=+	PF14437.8	4.5e-22	78.4	8	131	MafB19-like deaminase
Seqid=NZ_CP011116.1;End=341145;Strand=+	PF13481.8	0.23	11	29	49	AAA domain
Seqid=NZ_CP011116.1;End=68342;Strand=+	PF13304.8	0.038	13.9	120	179	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP011116.1;Start=1553233;Strand=-	PF10668.11	0.046	13.5	146	188	Phage terminase small subunit
Seqid=NZ_CP011116.1;Start=545751;Strand=-	PF07677.16	0.0048	17.6	17	57	A-macroglobulin receptor binding domain
Seqid=NZ_CP011116.1;End=1210969;Strand=+	PF17334.4	0.92	10.4	380	416	Minor curli fiber component A
Seqid=NZ_CP011116.1;End=708993;Strand=+	PF03428.15	0.31	10.8	62	94	Replication protein C N-terminal domain
Seqid=NZ_CP011116.1;Start=688126;Strand=-	PF01371.21	0.15	12.3	8	43	Trp repressor protein
Seqid=NZ_CP011116.1;End=1277972;Strand=+	PF00570.25	0.13	12.3	42	61	HRDC domain
Seqid=NZ_CP011116.1;End=1207160;Strand=+	PF06689.15	5.6e-19	67.8	11	48	ClpX C4-type zinc finger
Seqid=NZ_CP011116.1;Start=2058190;Strand=-	PF13454.8	0.87	9.7	9	61	FAD-NAD(P)-binding
Seqid=NZ_CP011116.1;End=799024;Strand=+	PF13614.8	1.7e-10	41.2	111	149	AAA domain
Seqid=NZ_CP011116.1;Start=688126;Strand=-	PF02796.17	0.014	15.5	7	40	Helix-turn-helix domain of resolvase
Seqid=NZ_CP011116.1;Start=284373;Strand=-	PF04069.14	9.8e-48	163.1	45	298	Substrate binding domain of ABC-type glycine betaine transport system
Seqid=NZ_CP011116.1;End=451658;Strand=+	PF01610.19	2.3e-50	171.7	164	417	Transposase
Seqid=NZ_CP011116.1;Start=2495046;Strand=-	PF02637.20	0.037	14	42	96	GatB domain
Seqid=NZ_CP011116.1;End=1084293;Strand=+	PF12146.10	5e-43	147.2	9	244	Serine aminopeptidase, S33
Seqid=NZ_CP011116.1;End=978567;Strand=+	PF02637.20	1.5e-56	190.5	328	475	GatB domain
Seqid=NZ_CP011116.1;End=1089448;Strand=+	PF12832.9	3e-8	33	161	364	MFS_1 like family
Seqid=NZ_CP011116.1;End=461648;Strand=+	PF16230.7	0.19	12	233	272	Domain of unknown function (DUF4889)
Seqid=NZ_CP011116.1;Start=2211240;Strand=-	PF13067.8	0.49	10.3	56	90	Protein of unknown function (DUF3930)
Seqid=NZ_CP011116.1;Start=2434732;Strand=-	PF00291.27	7.3e-61	206.2	5	282	Pyridoxal-phosphate dependent enzyme
Seqid=NZ_CP011116.1;Start=1898854;Strand=-	PF04840.14	0.042	13	84	163	Vps16, C-terminal region
Seqid=NZ_CP011116.1;End=122797;Strand=+	PF01869.22	4.4e-39	134.7	9	304	BadF/BadG/BcrA/BcrD ATPase family
Seqid=NZ_CP011116.1;Start=1805744;Strand=-	PF13903.8	0.0049	16.7	35	154	PMP-22/EMP/MP20/Claudin tight junction
Seqid=NZ_CP011116.1;End=2304025;Strand=+	PF03266.17	0.25	11.3	27	49	NTPase
Seqid=NZ_CP011116.1;Start=2334530;Strand=-	PF00562.30	1.7e-165	550.9	406	800	RNA polymerase Rpb2, domain 6
Seqid=NZ_CP011116.1;End=2294622;Strand=+	PF14333.8	0.058	13.4	24	68	Domain of unknown function (DUF4389)
Seqid=NZ_CP011116.1;Start=1638633;Strand=-	PF08659.12	1.6e-6	28.2	4	158	KR domain
Seqid=NZ_CP011116.1;End=1491253;Strand=+	PF09913.11	0.12	11.2	5	57	Predicted membrane protein (DUF2142)
Seqid=NZ_CP011116.1;Start=2269291;Strand=-	PF13302.9	0.018	15.8	5	134	Acetyltransferase (GNAT) domain
Seqid=NZ_CP011116.1;Start=2339067;Strand=-	PF00542.21	1.2e-29	102.6	56	122	Ribosomal protein L7/L12 C-terminal domain
Seqid=NZ_CP011116.1;Start=1923653;Strand=-	PF00004.31	0.19	12.3	44	99	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP011116.1;End=311302;Strand=+	PF15978.7	0.033	13.3	23	61	Tn7-like transposition protein D
Seqid=NZ_CP011116.1;Start=1718280;Strand=-	PF10412.11	0.017	14.2	285	322	Type IV secretion-system coupling protein DNA-binding domain
Seqid=NZ_CP011116.1;End=348409;Strand=+	PF18912.2	0.011	15.7	10	32	Double zinc ribbon domain
Seqid=NZ_CP011116.1;End=1337243;Strand=+	PF01132.22	4.8e-23	81	68	121	Elongation factor P (EF-P) OB domain
Seqid=NZ_CP011116.1;End=2260845;Strand=+	PF18160.3	0.014	14.8	7	67	SMODS and SLOG-associating 2TM effector domain family 5
Seqid=NZ_CP011116.1;End=1761756;Strand=+	PF13673.9	0.056	13.5	39	150	Acetyltransferase (GNAT) domain
Seqid=NZ_CP011116.1;End=751375;Strand=+	PF00828.21	5.3e-37	127.2	27	142	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
Seqid=NZ_CP011116.1;End=729681;Strand=+	PF02388.18	4.9e-76	256.3	6	401	FemAB family
Seqid=NZ_CP011116.1;Start=2373013;Strand=-	PF00809.24	1.9e-82	276.7	9	243	Pterin binding enzyme
Seqid=NZ_CP011116.1;End=2465063;Strand=+	PF03834.16	0.34	10.9	97	150	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)
Seqid=NZ_CP011116.1;End=139943;Strand=+	PF07690.18	3.2e-12	46.2	246	426	Major Facilitator Superfamily
Seqid=NZ_CP011116.1;Start=554076;Strand=-	PF17026.7	0.27	11.4	81	110	Putative ribonucleoprotein zinc-finger pf C4 type
Seqid=NZ_CP011116.1;Start=2059195;Strand=-	PF14559.8	1e-4	22.8	27	69	Tetratricopeptide repeat
Seqid=NZ_CP011116.1;End=2241246;Strand=+	PF13555.8	0.0053	16.6	320	344	P-loop containing region of AAA domain
Seqid=NZ_CP011116.1;Start=1476088;Strand=-	PF00132.26	1.1e-8	34.6	167	200	Bacterial transferase hexapeptide (six repeats)
Seqid=NZ_CP011116.1;Start=93218;Strand=-	PF07453.15	0.015	15.6	27	51	NUMOD1 domain
Seqid=NZ_CP011116.1;Start=1892710;Strand=-	PF16658.7	2.5e-45	153.6	353	478	Class II release factor RF3, C-terminal domain
Seqid=NZ_CP011116.1;Start=1556726;Strand=-	PF05767.14	0.23	11.7	14	72	Poxvirus virion envelope protein A14
Seqid=NZ_CP011116.1;End=1543672;Strand=+	PF06305.13	0.02	14.8	375	403	Lipopolysaccharide assembly protein A domain
Seqid=NZ_CP011116.1;End=1261794;Strand=+	PF12847.9	0.0053	16.9	39	125	Methyltransferase domain
Seqid=NZ_CP011116.1;End=1110336;Strand=+	PF14667.8	1.8e-25	89.7	387	534	Polysaccharide biosynthesis C-terminal domain
Seqid=NZ_CP011116.1;End=2512437;Strand=+	PF13401.8	0.0095	16.3	41	89	AAA domain
Seqid=NZ_CP011116.1;End=697338;Strand=+	PF01266.26	0.0026	17.5	2	37	FAD dependent oxidoreductase
Seqid=NZ_CP011116.1;End=1967660;Strand=+	PF14007.8	0.75	10.1	13	82	YtpI-like protein
Seqid=NZ_CP011116.1;Start=2073166;Strand=-	PF01043.22	3.8e-41	140.2	236	344	SecA preprotein cross-linking domain
Seqid=NZ_CP011116.1;End=1789106;Strand=+	PF03009.19	1.1e-24	87.7	51	296	Glycerophosphoryl diester phosphodiesterase family
Seqid=NZ_CP011116.1;End=1486256;Strand=+	PF13800.8	0.23	11.8	78	127	Sigma factor regulator N-terminal
Seqid=NZ_CP011116.1;End=1292339;Strand=+	PF15777.7	0.018	15.1	190	214	Tryptophan RNA-binding attenuator protein inhibitory protein
Seqid=NZ_CP011116.1;End=2266311;Strand=+	PF01022.22	4.8e-4	20	2	22	Bacterial regulatory protein, arsR family
Seqid=NZ_CP011116.1;Start=940860;Strand=-	PF01080.19	0.26	10.1	6	89	Presenilin
Seqid=NZ_CP011116.1;End=646399;Strand=+	PF13597.8	0.0094	14.7	1	24	Anaerobic ribonucleoside-triphosphate reductase
Seqid=NZ_CP011116.1;End=18398;Strand=+	PF13777.8	0.33	10.5	20	73	Domain of unknown function (DUF4173)
Seqid=NZ_CP011116.1;End=1599250;Strand=+	PF12728.9	0.61	10.4	26	45	Helix-turn-helix domain
Seqid=NZ_CP011116.1;End=1449080;Strand=+	PF01625.23	1.7e-58	197.3	4	154	Peptide methionine sulfoxide reductase
Seqid=NZ_CP011116.1;End=1328981;Strand=+	PF01202.24	3e-40	138	1	154	Shikimate kinase
Seqid=NZ_CP011116.1;End=847773;Strand=+	PF01739.20	0.099	12.1	112	173	CheR methyltransferase, SAM binding domain
Seqid=NZ_CP011116.1;End=674073;Strand=+	PF04153.20	0.099	12.8	27	69	NOT2 / NOT3 / NOT5 family
Seqid=NZ_CP011116.1;End=157944;Strand=+	PF00198.25	4.4e-71	239.1	209	431	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Seqid=NZ_CP011116.1;Start=1623364;Strand=-	PF02775.23	7.1e-33	113.7	48	195	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
Seqid=NZ_CP011116.1;Start=1491358;Strand=-	PF14740.8	0.042	13.2	30	228	Domain of unknown function (DUF4471)
Seqid=NZ_CP011116.1;Start=664282;Strand=-	PF14690.8	7.6e-12	45.8	42	92	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NZ_CP011116.1;End=1436961;Strand=+	PF11974.10	0.022	14.9	2219	2252	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP011116.1;End=657647;Strand=+	PF01070.20	0.0073	15.5	25	150	FMN-dependent dehydrogenase
Seqid=NZ_CP011116.1;End=54413;Strand=+	PF07508.15	0.061	13.8	25	62	Recombinase
Seqid=NZ_CP011116.1;Start=2421627;Strand=-	PF02826.21	0.26	10.7	140	186	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
Seqid=NZ_CP011116.1;End=339313;Strand=+	PF00486.30	5e-20	71.5	150	223	Transcriptional regulatory protein, C terminal
Seqid=NZ_CP011116.1;End=510510;Strand=+	PF14690.8	6.8e-12	45.9	42	92	zinc-finger of transposase IS204/IS1001/IS1096/IS1165
Seqid=NZ_CP011116.1;Start=1107175;Strand=-	PF04820.16	0.064	12.2	5	33	Tryptophan halogenase
Seqid=NZ_CP011116.1;Start=1107175;Strand=-	PF00890.26	2.7e-7	30.1	5	51	FAD binding domain
Seqid=NZ_CP011116.1;Start=913970;Strand=-	PF10662.11	1	9.3	357	379	Ethanolamine utilisation - propanediol utilisation
Seqid=NZ_CP011116.1;End=541639;Strand=+	PF13376.8	7.2e-20	70.9	138	196	Bacteriocin-protection, YdeI or OmpD-Associated
Seqid=NZ_CP011116.1;End=2218594;Strand=+	PF01399.29	0.094	13.3	5	59	PCI domain
Seqid=NZ_CP011116.1;End=1216900;Strand=+	PF05145.14	3.5e-75	252.9	31	346	Transition state regulatory protein AbrB
Seqid=NZ_CP011116.1;Start=512234;Strand=-	PF09445.12	1.8e-5	24.5	5	88	RNA cap guanine-N2 methyltransferase
Seqid=NZ_CP011116.1;End=2456224;Strand=+	PF11026.10	0.43	10.6	5	57	Protein of unknown function (DUF2721)
Seqid=NZ_CP011116.1;Start=2353897;Strand=-	PF05621.13	0.0011	18.5	202	339	Bacterial TniB protein
Seqid=NZ_CP011116.1;Start=1709534;Strand=-	PF01729.21	0.21	11.4	157	197	Quinolinate phosphoribosyl transferase, C-terminal domain
Seqid=NZ_CP011116.1;End=92861;Strand=+	PF17080.7	0.084	13.3	31	54	Multidrug Resistance efflux pump
Seqid=NZ_CP011116.1;End=1110336;Strand=+	PF03023.16	1.4e-5	24	54	497	Lipid II flippase MurJ
Seqid=NZ_CP011116.1;Start=239503;Strand=-	PF13476.8	0.0094	16.6	21	51	AAA domain
Seqid=NZ_CP011116.1;End=1099191;Strand=+	PF07564.13	1.8e-18	66.5	1387	1463	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP011116.1;End=537536;Strand=+	PF12832.9	0.0027	16.7	163	365	MFS_1 like family
Seqid=NZ_CP011116.1;End=391060;Strand=+	PF13238.8	1.6e-5	25.5	5	88	AAA domain
Seqid=NZ_CP011116.1;Start=1526117;Strand=-	PF02028.19	3.2e-182	606.4	17	502	BCCT, betaine/carnitine/choline family transporter
Seqid=NZ_CP011116.1;End=948844;Strand=+	PF13476.8	0.07	13.7	3	256	AAA domain
Seqid=NZ_CP011116.1;End=46558;Strand=+	PF08445.12	0.024	14.7	68	126	FR47-like protein
Seqid=NZ_CP011116.1;End=1295388;Strand=+	PF02310.21	0.0092	16.1	40	102	B12 binding domain
Seqid=NZ_CP011116.1;End=91682;Strand=+	PF13545.8	0.0048	16.9	26	70	Crp-like helix-turn-helix domain
Seqid=NZ_CP011116.1;Start=393786;Strand=-	PF00746.23	2.2e-4	21.2	166	207	LPXTG cell wall anchor motif
Seqid=NZ_CP011116.1;Start=2390941;Strand=-	PF00483.25	2.6e-23	83	5	211	Nucleotidyl transferase
Seqid=NZ_CP011116.1;End=697338;Strand=+	PF12762.9	0.097	12.8	150	235	ISXO2-like transposase domain
Seqid=NZ_CP011116.1;Start=913970;Strand=-	PF05729.14	0.002	18.1	358	463	NACHT domain
Seqid=NZ_CP011116.1;End=1314257;Strand=+	PF13304.8	5.4e-8	33	136	214	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP011116.1;End=1125920;Strand=+	PF13191.8	0.33	11.4	295	409	AAA ATPase domain
Seqid=NZ_CP011116.1;End=585522;Strand=+	PF13462.8	5.4e-26	91.8	35	198	Thioredoxin
Seqid=NZ_CP011116.1;End=39314;Strand=+	PF13565.8	0.0098	16.6	25	50	Homeodomain-like domain
Seqid=NZ_CP011116.1;End=970078;Strand=+	PF13245.8	6.9e-37	127	12	254	AAA domain
Seqid=NZ_CP011116.1;Start=1001758;Strand=-	PF04055.23	4.9e-11	43.4	37	185	Radical SAM superfamily
Seqid=NZ_CP011116.1;End=517069;Strand=+	PF01370.23	1.5e-5	24.7	10	100	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP011116.1;End=544517;Strand=+	PF13191.8	0.0049	17.3	64	198	AAA ATPase domain
Seqid=NZ_CP011116.1;End=319710;Strand=+	PF12698.9	0.02	14.1	25	192	ABC-2 family transporter protein
Seqid=NZ_CP011116.1;End=343138;Strand=+	PF02687.23	0.0085	16.6	92	185	FtsX-like permease family
Seqid=NZ_CP011116.1;Start=2220333;Strand=-	PF00975.22	0.0014	18.9	33	134	Thioesterase domain
Seqid=NZ_CP011116.1;End=1837216;Strand=+	PF13479.8	0.33	10.7	281	298	AAA domain
Seqid=NZ_CP011116.1;Start=2360466;Strand=-	PF01680.19	5.5e-106	353.1	9	213	SOR/SNZ family
Seqid=NZ_CP011116.1;Start=1995491;Strand=-	PF01041.19	2.1e-9	37.2	92	236	DegT/DnrJ/EryC1/StrS aminotransferase family
Seqid=NZ_CP011116.1;End=726350;Strand=+	PF08693.12	0.017	14.7	34	58	Transmembrane alpha-helix domain
Seqid=NZ_CP011116.1;End=1197067;Strand=+	PF07319.13	1.7e-25	89.7	1	94	Primosomal protein DnaI N-terminus
Seqid=NZ_CP011116.1;End=370876;Strand=+	PF00165.25	0.0019	18.3	226	262	Bacterial regulatory helix-turn-helix proteins, AraC family
Seqid=NZ_CP011116.1;End=154585;Strand=+	PF00890.26	7.7e-6	25.3	19	53	FAD binding domain
Seqid=NZ_CP011116.1;End=1295698;Strand=+	PF09212.12	0.057	13.7	7	50	Carbohydrate binding module 27
Seqid=NZ_CP011116.1;Start=1616529;Strand=-	PF13173.8	0.0028	17.8	596	693	AAA domain
Seqid=NZ_CP011116.1;Start=2559064;Strand=-	PF10396.11	7.6e-39	132.7	17	136	GTP-binding protein TrmE N-terminus
Seqid=NZ_CP011116.1;End=413964;Strand=+	PF13460.8	2e-5	24.6	25	127	NAD(P)H-binding
Seqid=NZ_CP011116.1;Start=2201410;Strand=-	PF01610.19	4.6e-43	147.8	164	402	Transposase
Seqid=NZ_CP011116.1;Start=382882;Strand=-	PF10841.10	0.0074	16.7	16	49	Protein of unknown function (DUF2644)
Seqid=NZ_CP011116.1;End=1032294;Strand=+	PF11364.10	0.62	10.5	286	328	Protein of unknown function (DUF3165)
Seqid=NZ_CP011116.1;End=341145;Strand=+	PF13238.8	0.06	14	35	130	AAA domain
Seqid=NZ_CP011116.1;Start=2228353;Strand=-	PF00730.27	2.3e-12	47.4	46	182	HhH-GPD superfamily base excision DNA repair protein
Seqid=NZ_CP011116.1;Start=100160;Strand=-	PF00561.22	0.65	9.7	464	480	alpha/beta hydrolase fold
Seqid=NZ_CP011116.1;Start=2093814;Strand=-	PF01032.20	7.4e-53	179.7	9	314	FecCD transport family
Seqid=NZ_CP011116.1;End=154585;Strand=+	PF02737.20	1.8e-5	24.8	184	238	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
Seqid=NZ_CP011116.1;End=888931;Strand=+	PF13404.8	0.95	9.5	135	152	AsnC-type helix-turn-helix domain
Seqid=NZ_CP011116.1;Start=818270;Strand=-	PF16916.7	3e-4	20.9	229	299	Dimerisation domain of Zinc Transporter
Seqid=NZ_CP011116.1;End=1261794;Strand=+	PF05175.16	3.7e-6	26.8	39	126	Methyltransferase small domain
Seqid=NZ_CP011116.1;Start=2256971;Strand=-	PF02602.17	0.13	11.6	29	54	Uroporphyrinogen-III synthase HemD
Seqid=NZ_CP011116.1;Start=2111042;Strand=-	PF13175.8	0.0084	15.8	22	54	AAA ATPase domain
Seqid=NZ_CP011116.1;End=77593;Strand=+	PF05729.14	0.51	10.3	7	26	NACHT domain
Seqid=NZ_CP011116.1;End=91682;Strand=+	PF03444.17	0.073	12.8	22	65	Winged helix-turn-helix transcription repressor, HrcA DNA-binding
