Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP013911.1;Start=1769937;Strand=-	PF00573.24	0.2	11.4	151	212	Ribosomal protein L4/L1 family
Seqid=NZ_CP013911.1;End=267883;Strand=+	PF05875.14	0.37	10.3	3	73	Ceramidase
Seqid=NZ_CP013911.1;End=1824070;Strand=+	PF01610.19	7.5e-51	173.3	164	417	Transposase
Seqid=NZ_CP013911.1;Start=663375;Strand=-	PF05598.13	2.1e-14	53.4	49	117	Transposase domain (DUF772)
Seqid=NZ_CP013911.1;End=2030310;Strand=+	PF04481.14	0.073	12.3	175	227	Protein of unknown function (DUF561)
Seqid=NZ_CP013911.1;Start=2431809;Strand=-	PF13604.8	0.029	14.2	32	120	AAA domain
Seqid=NZ_CP013911.1;End=270425;Strand=+	PF13527.9	0.035	14.3	60	116	Acetyltransferase (GNAT) domain
Seqid=NZ_CP013911.1;Start=2510805;Strand=-	PF05569.13	2.8e-103	345.3	5	301	BlaR1 peptidase M56
Seqid=NZ_CP013911.1;Start=1187379;Strand=-	PF01494.21	0.011	15.1	208	250	FAD binding domain
Seqid=NZ_CP013911.1;Start=2120573;Strand=-	PF00440.25	1.7e-5	24.6	20	58	Bacterial regulatory proteins, tetR family
Seqid=NZ_CP013911.1;Start=1315356;Strand=-	PF00308.20	0.69	9.8	41	80	Bacterial dnaA protein
Seqid=NZ_CP013911.1;End=561307;Strand=+	PF00170.23	0.061	13.5	29	62	bZIP transcription factor
Seqid=NZ_CP013911.1;Start=328818;Strand=-	PF01965.26	0.06	13.2	43	94	DJ-1/PfpI family
Seqid=NZ_CP013911.1;Start=1258933;Strand=-	PF06969.18	1.9e-14	53.6	298	359	HemN C-terminal domain
Seqid=NZ_CP013911.1;Start=1310375;Strand=-	PF02355.18	3.3e-62	209.3	549	735	Protein export membrane protein
Seqid=NZ_CP013911.1;End=426572;Strand=+	PF00392.23	3.2e-6	26.8	6	57	Bacterial regulatory proteins, gntR family
Seqid=NZ_CP013911.1;End=2386591;Strand=+	PF00890.26	5e-26	91.8	1	229	FAD binding domain
Seqid=NZ_CP013911.1;End=254888;Strand=+	PF03144.27	3.2e-18	66	225	293	Elongation factor Tu domain 2
Seqid=NZ_CP013911.1;Start=1159535;Strand=-	PF00512.27	1.4e-16	60.4	359	425	His Kinase A (phospho-acceptor) domain
Seqid=NZ_CP013911.1;End=128073;Strand=+	PF10057.11	4.4e-38	129.9	5	113	Na+-translocating membrane potential-generating system (MpsC)
Seqid=NZ_CP013911.1;Start=1580939;Strand=-	PF14504.8	0.098	12.5	110	158	CAP-associated N-terminal
Seqid=NZ_CP013911.1;Start=1553283;Strand=-	PF02934.17	2.9e-110	368	8	288	GatB/GatE catalytic domain
Seqid=NZ_CP013911.1;End=526677;Strand=+	PF00165.25	0.25	11.6	53	75	Bacterial regulatory helix-turn-helix proteins, AraC family
Seqid=NZ_CP013911.1;End=390837;Strand=+	PF03237.17	0.41	10.4	46	109	Terminase large subunit, T4likevirus-type, N-terminal
Seqid=NZ_CP013911.1;Start=1053004;Strand=-	PF11812.10	0.22	11.8	20	60	Domain of unknown function (DUF3333)
Seqid=NZ_CP013911.1;Start=1833824;Strand=-	PF12797.9	0.024	14.8	188	204	4Fe-4S binding domain
Seqid=NZ_CP013911.1;End=253503;Strand=+	PF12077.10	0.057	11.9	1	49	Transmembrane protein of unknown function (DUF3556)
Seqid=NZ_CP013911.1;Start=1940694;Strand=-	PF00503.22	0.035	13.3	30	60	G-protein alpha subunit
Seqid=NZ_CP013911.1;End=226608;Strand=+	PF08477.15	0.61	10.4	542	575	Ras of Complex, Roc, domain of DAPkinase
Seqid=NZ_CP013911.1;Start=2151520;Strand=-	PF07690.18	9.1e-45	153.2	20	411	Major Facilitator Superfamily
Seqid=NZ_CP013911.1;End=34339;Strand=+	PF13561.8	3.4e-42	144.7	23	275	Enoyl-(Acyl carrier protein) reductase
Seqid=NZ_CP013911.1;Start=2542670;Strand=-	PF01751.24	3.7e-17	62.5	431	542	Toprim domain
Seqid=NZ_CP013911.1;End=171451;Strand=+	PF13649.8	1.9e-7	31.7	46	140	Methyltransferase domain
Seqid=NZ_CP013911.1;Start=1668455;Strand=-	PF07977.15	7.4e-34	116.4	14	135	FabA-like domain
Seqid=NZ_CP013911.1;End=424341;Strand=+	PF00083.26	2.2e-14	53.3	38	181	Sugar (and other) transporter
Seqid=NZ_CP013911.1;End=522384;Strand=+	PF00575.25	7.6e-15	55.1	632	710	S1 RNA binding domain
Seqid=NZ_CP013911.1;End=529458;Strand=+	PF00378.22	0.07	12.5	45	100	Enoyl-CoA hydratase/isomerase
Seqid=NZ_CP013911.1;Start=136361;Strand=-	PF13576.8	0.0055	16.9	91	125	Pentapeptide repeats (9 copies)
Seqid=NZ_CP013911.1;End=200647;Strand=+	PF01430.21	1.2e-87	293.9	4	280	Hsp33 protein
Seqid=NZ_CP013911.1;End=538888;Strand=+	PF00692.21	2.8e-27	95	12	137	dUTPase
Seqid=NZ_CP013911.1;Start=354596;Strand=-	PF07687.16	9e-24	83.6	173	311	Peptidase dimerisation domain
Seqid=NZ_CP013911.1;Start=1227545;Strand=-	PF14927.8	0.044	13.6	18	47	Neurensin
Seqid=NZ_CP013911.1;End=1860915;Strand=+	PF01569.23	0.071	13	126	195	PAP2 superfamily
Seqid=NZ_CP013911.1;Start=2180686;Strand=-	PF13858.8	0.052	14.1	88	136	Protein of unknown function (DUF4199)
Seqid=NZ_CP013911.1;End=962840;Strand=+	PF09062.12	0.43	11.5	570	634	PI-PfuI Endonuclease subdomain
Seqid=NZ_CP013911.1;Start=2387193;Strand=-	PF08772.13	0.042	14.1	112	140	Nin one binding (NOB1) Zn-ribbon like
Seqid=NZ_CP013911.1;Start=2135072;Strand=-	PF03031.20	0.97	9.3	6	57	NLI interacting factor-like phosphatase
Seqid=NZ_CP013911.1;Start=2042298;Strand=-	PF01297.19	1.8e-58	198.2	41	317	Zinc-uptake complex component A periplasmic
Seqid=NZ_CP013911.1;End=273098;Strand=+	PF08323.13	0.12	12.1	45	121	Starch synthase catalytic domain
Seqid=NZ_CP013911.1;Start=2188972;Strand=-	PF03816.16	5e-47	160	84	232	LytR_cpsA_psr family
Seqid=NZ_CP013911.1;End=1463081;Strand=+	PF10568.11	0.71	10.3	22	66	Outer mitochondrial membrane transport complex protein
Seqid=NZ_CP013911.1;End=427495;Strand=+	PF01256.19	2.2e-5	24.1	154	274	Carbohydrate kinase
Seqid=NZ_CP013911.1;End=495153;Strand=+	PF13401.8	0.59	10.5	33	58	AAA domain
Seqid=NZ_CP013911.1;End=18107;Strand=+	PF09889.11	0.017	15.2	3	26	Uncharacterized protein containing a Zn-ribbon (DUF2116)
Seqid=NZ_CP013911.1;Start=1411174;Strand=-	PF01381.24	0.1	12.8	4	36	Helix-turn-helix
Seqid=NZ_CP013911.1;End=1840038;Strand=+	PF04545.18	0.0075	15.9	9	42	Sigma-70, region 4
Seqid=NZ_CP013911.1;Start=1657757;Strand=-	PF02583.19	1.5e-27	95.9	36	113	Metal-sensitive transcriptional repressor
Seqid=NZ_CP013911.1;Start=2361594;Strand=-	PF14353.8	0.37	11	12	55	CpXC protein
Seqid=NZ_CP013911.1;End=2108765;Strand=+	PF00440.25	5.6e-7	29.3	32	64	Bacterial regulatory proteins, tetR family
Seqid=NZ_CP013911.1;Start=1126987;Strand=-	PF00730.27	8.3e-23	81	35	168	HhH-GPD superfamily base excision DNA repair protein
Seqid=NZ_CP013911.1;Start=1691065;Strand=-	PF05598.13	2.6e-14	53.1	49	117	Transposase domain (DUF772)
Seqid=NZ_CP013911.1;Start=646240;Strand=-	PF13241.8	0.082	13.4	168	211	Putative NAD(P)-binding
Seqid=NZ_CP013911.1;Start=2356513;Strand=-	PF04464.16	4.5e-47	160.9	301	653	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase
Seqid=NZ_CP013911.1;End=770469;Strand=+	PF04545.18	4.3e-5	23	10	38	Sigma-70, region 4
Seqid=NZ_CP013911.1;Start=1930255;Strand=-	PF01134.24	0.69	9	155	191	Glucose inhibited division protein A
Seqid=NZ_CP013911.1;End=1880640;Strand=+	PF02698.19	4.3e-30	104.5	166	286	DUF218 domain
Seqid=NZ_CP013911.1;Start=2442987;Strand=-	PF00528.24	4.4e-25	88.6	113	304	Binding-protein-dependent transport system inner membrane component
Seqid=NZ_CP013911.1;End=660842;Strand=+	PF08352.14	5.5e-12	46.1	236	299	Oligopeptide/dipeptide transporter, C-terminal region
Seqid=NZ_CP013911.1;Start=892377;Strand=-	PF01350.19	0.48	10.4	380	459	Flavivirus non-structural protein NS4A
Seqid=NZ_CP013911.1;Start=1439211;Strand=-	PF07564.13	5.3e-16	58.6	146	221	Domain of Unknown Function (DUF1542)
Seqid=NZ_CP013911.1;Start=1550575;Strand=-	PF06325.15	9.1e-5	22.1	297	369	Ribosomal protein L11 methyltransferase (PrmA)
Seqid=NZ_CP013911.1;End=1298756;Strand=+	PF01057.19	0.053	12.7	46	91	Parvovirus non-structural protein NS1
Seqid=NZ_CP013911.1;End=859643;Strand=+	PF00625.23	9.5e-52	175.4	8	187	Guanylate kinase
Seqid=NZ_CP013911.1;End=1229612;Strand=+	PF04109.18	0.028	13.5	17	89	Autophagy protein ATG9
Seqid=NZ_CP013911.1;Start=1552042;Strand=-	PF01513.23	2.5e-4	21.5	36	94	ATP-NAD kinase N-terminal domain
Seqid=NZ_CP013911.1;End=906522;Strand=+	PF13155.8	0.094	13.1	52	104	Toprim-like
Seqid=NZ_CP013911.1;End=1126490;Strand=+	PF04932.17	0.14	11.9	31	172	O-Antigen ligase
Seqid=NZ_CP013911.1;End=1486225;Strand=+	PF11667.10	1.5e-17	64	59	162	Putative zincin peptidase
Seqid=NZ_CP013911.1;End=365662;Strand=+	PF01467.28	9.7e-23	81	5	124	Cytidylyltransferase-like
Seqid=NZ_CP013911.1;Start=1292934;Strand=-	PF02568.16	0.024	14.3	7	60	Thiamine biosynthesis protein (ThiI)
Seqid=NZ_CP013911.1;End=27531;Strand=+	PF13476.8	0.0092	16.6	159	314	AAA domain
Seqid=NZ_CP013911.1;Start=2171977;Strand=-	PF04551.16	0.03	13.5	429	513	GcpE protein
Seqid=NZ_CP013911.1;End=328612;Strand=+	PF08930.12	0.019	15.2	107	161	Domain of unknown function (DUF1912)
Seqid=NZ_CP013911.1;Start=1115775;Strand=-	PF03193.18	0.059	13.4	555	632	RsgA GTPase
Seqid=NZ_CP013911.1;End=1072803;Strand=+	PF07690.18	0.005	15.9	8	56	Major Facilitator Superfamily
Seqid=NZ_CP013911.1;End=2480045;Strand=+	PF01498.20	0.17	12.2	26	51	Transposase
Seqid=NZ_CP013911.1;End=889884;Strand=+	PF02881.21	1.9e-21	76.1	6	83	SRP54-type protein, helical bundle domain
Seqid=NZ_CP013911.1;End=1802746;Strand=+	PF03209.17	0.29	10.2	104	342	PUCC protein
Seqid=NZ_CP013911.1;Start=1716388;Strand=-	PF13419.8	0.14	12.3	234	259	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP013911.1;End=962840;Strand=+	PF01119.21	1.3e-36	125	211	326	DNA mismatch repair protein, C-terminal domain
Seqid=NZ_CP013911.1;Start=2458614;Strand=-	PF00437.22	0.046	12.9	29	65	Type II/IV secretion system protein
Seqid=NZ_CP013911.1;End=2484843;Strand=+	PF09140.13	0.018	14.4	32	63	ATPase MipZ
Seqid=NZ_CP013911.1;Start=1159535;Strand=-	PF10112.11	0.27	11.3	353	455	5-bromo-4-chloroindolyl phosphate hydrolysis protein
Seqid=NZ_CP013911.1;Start=1188980;Strand=-	PF13304.8	0.024	14.5	24	69	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP013911.1;Start=1673417;Strand=-	PF02874.25	1e-16	61.3	27	92	ATP synthase alpha/beta family, beta-barrel domain
Seqid=NZ_CP013911.1;Start=2164524;Strand=-	PF10721.11	0.033	14.3	8	51	Protein of unknown function (DUF2514)
Seqid=NZ_CP013911.1;Start=1336920;Strand=-	PF00350.25	0.3	11.2	70	145	Dynamin family
Seqid=NZ_CP013911.1;End=970120;Strand=+	PF13671.8	8.7e-4	19.6	9	58	AAA domain
Seqid=NZ_CP013911.1;Start=1395214;Strand=-	PF08282.14	7.5e-4	19.4	223	263	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP013911.1;Start=1089178;Strand=-	PF00583.27	2.1e-11	44.2	36	145	Acetyltransferase (GNAT) family
Seqid=NZ_CP013911.1;End=824331;Strand=+	PF04977.17	2e-10	40.4	53	127	Septum formation initiator
Seqid=NZ_CP013911.1;Start=1744687;Strand=-	PF01168.22	1.2e-20	74.1	6	220	Alanine racemase, N-terminal domain
Seqid=NZ_CP013911.1;Start=273958;Strand=-	PF03029.19	0.3	10.9	16	37	Conserved hypothetical ATP binding protein
Seqid=NZ_CP013911.1;Start=1545137;Strand=-	PF01965.26	0.0083	16	31	102	DJ-1/PfpI family
Seqid=NZ_CP013911.1;End=1543055;Strand=+	PF00106.27	5.1e-49	166.5	5	193	short chain dehydrogenase
Seqid=NZ_CP013911.1;Start=1777976;Strand=-	PF16446.7	0.12	12.3	35	88	Domain of unknown function (DUF5043)
Seqid=NZ_CP013911.1;Start=1618004;Strand=-	PF13523.8	0.073	12.8	83	134	Acetyltransferase (GNAT) domain
Seqid=NZ_CP013911.1;Start=1278471;Strand=-	PF13533.8	0.064	13.1	119	148	Biotin-lipoyl like
Seqid=NZ_CP013911.1;Start=2268103;Strand=-	PF14542.8	0.12	12.5	91	126	GCN5-related N-acetyl-transferase
Seqid=NZ_CP013911.1;Start=2371918;Strand=-	PF09536.12	0.19	11.6	206	292	Protein of unknown function (DUF2378)
Seqid=NZ_CP013911.1;Start=46308;Strand=-	PF01053.22	2.8e-112	375.1	26	381	Cys/Met metabolism PLP-dependent enzyme
Seqid=NZ_CP013911.1;End=648977;Strand=+	PF01883.21	1.3e-19	70.2	9	83	Iron-sulfur cluster assembly protein
Seqid=NZ_CP013911.1;End=1867414;Strand=+	PF01384.22	0.036	13.2	52	253	Phosphate transporter family
Seqid=NZ_CP013911.1;End=234802;Strand=+	PF08032.14	1.5e-20	73.3	9	82	RNA 2'-O ribose methyltransferase substrate binding
Seqid=NZ_CP013911.1;Start=1679412;Strand=-	PF00155.23	5.1e-6	26	61	306	Aminotransferase class I and II
Seqid=NZ_CP013911.1;Start=2373235;Strand=-	PF16538.7	0.22	12.1	203	248	Flagellar assembly protein T, C-terminal domain
Seqid=NZ_CP013911.1;Start=1269148;Strand=-	PF05401.13	2.2e-10	40.8	35	135	Nodulation protein S (NodS)
Seqid=NZ_CP013911.1;Start=1292061;Strand=-	PF13424.8	4e-4	20.7	51	95	Tetratricopeptide repeat
Seqid=NZ_CP013911.1;End=2066449;Strand=+	PF01370.23	0.13	11.8	50	153	NAD dependent epimerase/dehydratase family
Seqid=NZ_CP013911.1;End=242245;Strand=+	PF05958.13	0.024	13.8	75	123	tRNA (Uracil-5-)-methyltransferase
Seqid=NZ_CP013911.1;End=64348;Strand=+	PF08461.12	0.036	14.1	42	91	Ribonuclease R winged-helix domain
Seqid=NZ_CP013911.1;Start=1335403;Strand=-	PF02882.21	0.004	16.6	166	263	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
Seqid=NZ_CP013911.1;Start=2183958;Strand=-	PF13175.8	0.24	11	33	77	AAA ATPase domain
Seqid=NZ_CP013911.1;Start=1751683;Strand=-	PF12575.10	1	9.7	6	26	Poxvirus entry protein complex L1 and I2
Seqid=NZ_CP013911.1;End=183350;Strand=+	PF09420.12	0.23	11.6	111	167	Ribosome biogenesis protein Nop16
Seqid=NZ_CP013911.1;Start=2066914;Strand=-	PF01643.19	0.039	13.3	20	77	Acyl-ACP thioesterase
Seqid=NZ_CP013911.1;End=889884;Strand=+	PF13479.8	0.64	9.8	103	213	AAA domain
Seqid=NZ_CP013911.1;End=947817;Strand=+	PF13191.8	0.019	15.4	66	193	AAA ATPase domain
Seqid=NZ_CP013911.1;Start=37320;Strand=-	PF00350.25	0.014	15.6	360	424	Dynamin family
Seqid=NZ_CP013911.1;End=2066449;Strand=+	PF01118.26	0.011	16.2	45	125	Semialdehyde dehydrogenase, NAD binding domain
Seqid=NZ_CP013911.1;End=178681;Strand=+	PF08544.15	1.5e-13	51.1	198	269	GHMP kinases C terminal
Seqid=NZ_CP013911.1;Start=273958;Strand=-	PF03266.17	0.13	12.2	14	36	NTPase
Seqid=NZ_CP013911.1;Start=2167785;Strand=-	PF01268.21	0.25	9.6	20	58	Formate--tetrahydrofolate ligase
Seqid=NZ_CP013911.1;End=504169;Strand=+	PF13401.8	0.11	12.8	12	34	AAA domain
Seqid=NZ_CP013911.1;End=2062942;Strand=+	PF16965.7	0.031	13.3	12	90	Ceramide synthase regulator
Seqid=NZ_CP013911.1;End=840601;Strand=+	PF01921.20	0.0063	15.5	578	655	tRNA synthetases class I (K)
Seqid=NZ_CP013911.1;Start=555969;Strand=-	PF09578.12	0.15	12.3	23	52	Spore cortex protein YabQ (Spore_YabQ)
Seqid=NZ_CP013911.1;Start=1830827;Strand=-	PF02558.18	0.067	12.9	3	33	Ketopantoate reductase PanE/ApbA
Seqid=NZ_CP013911.1;Start=90549;Strand=-	PF00462.26	0.17	12.3	122	175	Glutaredoxin
Seqid=NZ_CP013911.1;Start=2191196;Strand=-	PF03720.17	5e-23	81.6	314	404	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain
Seqid=NZ_CP013911.1;Start=261953;Strand=-	PF02872.20	5.6e-43	146.9	531	700	5'-nucleotidase, C-terminal domain
Seqid=NZ_CP013911.1;End=483804;Strand=+	PF00271.33	9.8e-8	32.4	276	377	Helicase conserved C-terminal domain
Seqid=NZ_CP013911.1;End=1070850;Strand=+	PF12002.10	0.22	11.5	137	211	MgsA AAA+ ATPase C terminal
Seqid=NZ_CP013911.1;End=781724;Strand=+	PF09439.12	0.21	11.1	9	104	Signal recognition particle receptor beta subunit
Seqid=NZ_CP013911.1;Start=671352;Strand=-	PF01610.19	1.1e-50	172.8	164	417	Transposase
Seqid=NZ_CP013911.1;End=2140113;Strand=+	PF08279.14	0.0012	18.8	29	65	HTH domain
Seqid=NZ_CP013911.1;End=1221285;Strand=+	PF02371.18	0.32	11.4	68	104	Transposase IS116/IS110/IS902 family
Seqid=NZ_CP013911.1;Start=2271828;Strand=-	PF11980.10	0.64	9.9	74	106	C-terminal domain of neuropilin glycoprotein
Seqid=NZ_CP013911.1;Start=1245608;Strand=-	PF14421.8	0.7	9.5	81	100	A distinct subfamily of CDD/CDA-like deaminases
Seqid=NZ_CP013911.1;End=1954816;Strand=+	PF04405.16	3e-21	74.9	15	67	Domain of Unknown function (DUF542)
Seqid=NZ_CP013911.1;Start=720618;Strand=-	PF03816.16	1.9e-40	138.6	86	233	LytR_cpsA_psr family
Seqid=NZ_CP013911.1;Start=2190014;Strand=-	PF10686.11	0.21	11.7	72	97	YspA, cpYpsA-related SLOG family
Seqid=NZ_CP013911.1;End=868631;Strand=+	PF07228.14	5.2e-5	23.3	49	256	Stage II sporulation protein E (SpoIIE)
Seqid=NZ_CP013911.1;End=811213;Strand=+	PF19239.1	0.19	11.5	32	60	GIY-YIG domain-containing protein
Seqid=NZ_CP013911.1;Start=1407329;Strand=-	PF13193.8	9.1e-23	81.1	468	546	AMP-binding enzyme C-terminal domain
Seqid=NZ_CP013911.1;End=495153;Strand=+	PF12775.9	0.12	12	30	63	P-loop containing dynein motor region
Seqid=NZ_CP013911.1;End=343042;Strand=+	PF12697.9	4e-15	57.1	34	260	Alpha/beta hydrolase family
Seqid=NZ_CP013911.1;Start=1989316;Strand=-	PF00503.22	0.0019	17.5	30	64	G-protein alpha subunit
Seqid=NZ_CP013911.1;Start=1289621;Strand=-	PF01078.23	0.11	11.9	346	386	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP013911.1;Start=1087450;Strand=-	PF01569.23	1.6e-18	66.9	88	201	PAP2 superfamily
Seqid=NZ_CP013911.1;Start=89583;Strand=-	PF14322.8	0.24	11.7	110	207	Starch-binding associating with outer membrane
Seqid=NZ_CP013911.1;Start=1920135;Strand=-	PF13384.8	0.041	13.9	164	193	Homeodomain-like domain
Seqid=NZ_CP013911.1;Start=106710;Strand=-	PF01381.24	1.6e-9	37.8	8	55	Helix-turn-helix
Seqid=NZ_CP013911.1;Start=1558547;Strand=-	PF02402.18	0.13	12	5	22	Lysis protein
Seqid=NZ_CP013911.1;Start=1805927;Strand=-	PF03205.16	2.7e-26	92.1	2	121	Molybdopterin guanine dinucleotide synthesis protein B
Seqid=NZ_CP013911.1;End=734196;Strand=+	PF00107.28	0.031	14.4	25	78	Zinc-binding dehydrogenase
Seqid=NZ_CP013911.1;End=774263;Strand=+	PF12698.9	5.5e-4	19.2	4	212	ABC-2 family transporter protein
Seqid=NZ_CP013911.1;Start=1315356;Strand=-	PF06068.15	0.2	10.9	28	81	TIP49 P-loop domain
Seqid=NZ_CP013911.1;End=1545073;Strand=+	PF04632.14	2.2e-10	40	25	237	Fusaric acid resistance protein family
Seqid=NZ_CP013911.1;Start=406164;Strand=-	PF07662.15	0.74	9.6	82	106	Na+ dependent nucleoside transporter C-terminus
Seqid=NZ_CP013911.1;Start=1126653;Strand=-	PF00466.22	0.83	9.9	69	105	Ribosomal protein L10
Seqid=NZ_CP013911.1;Start=45136;Strand=-	PF03841.15	0.0068	15.5	47	201	L-seryl-tRNA selenium transferase
Seqid=NZ_CP013911.1;Start=1317491;Strand=-	PF01018.24	7.4e-60	201.2	6	160	GTP1/OBG
Seqid=NZ_CP013911.1;End=468207;Strand=+	PF13604.8	0.0013	18.6	27	85	AAA domain
Seqid=NZ_CP013911.1;End=273899;Strand=+	PF13242.8	1.6e-5	25	154	212	HAD-hyrolase-like
Seqid=NZ_CP013911.1;End=53778;Strand=+	PF00436.27	6.8e-36	122.6	2	103	Single-strand binding protein family
Seqid=NZ_CP013911.1;Start=268260;Strand=-	PF09972.11	0.084	11.7	6	57	Predicted membrane protein (DUF2207)
Seqid=NZ_CP013911.1;End=934724;Strand=+	PF00575.25	2.1e-18	66.6	623	693	S1 RNA binding domain
Seqid=NZ_CP013911.1;End=400778;Strand=+	PF06898.13	0.52	9.2	135	190	Putative stage IV sporulation protein YqfD
Seqid=NZ_CP013911.1;End=531493;Strand=+	PF00270.31	4.7e-4	20.1	9	76	DEAD/DEAH box helicase
Seqid=NZ_CP013911.1;End=1597145;Strand=+	PF00589.24	5.9e-26	91.4	176	368	Phage integrase family
Seqid=NZ_CP013911.1;End=350294;Strand=+	PF04039.15	4.8e-33	114.2	7	131	Domain related to MnhB subunit of Na+/H+ antiporter
Seqid=NZ_CP013911.1;Start=2130957;Strand=-	PF03180.16	9e-81	270.6	34	271	NlpA lipoprotein
Seqid=NZ_CP013911.1;Start=198137;Strand=-	PF13542.8	0.12	11.9	101	148	Helix-turn-helix domain of transposase family ISL3
Seqid=NZ_CP013911.1;Start=1643284;Strand=-	PF07228.14	1.4e-46	158.9	150	338	Stage II sporulation protein E (SpoIIE)
Seqid=NZ_CP013911.1;End=527676;Strand=+	PF17032.7	1.2e-5	26	25	51	zinc-ribbon family
Seqid=NZ_CP013911.1;End=417323;Strand=+	PF00437.22	0.1	11.7	11	43	Type II/IV secretion system protein
Seqid=NZ_CP013911.1;End=1450846;Strand=+	PF02390.19	0.021	14.4	21	74	Putative methyltransferase
Seqid=NZ_CP013911.1;End=233656;Strand=+	PF07830.15	0.35	11.4	422	470	Protein serine/threonine phosphatase 2C, C-terminal domain
Seqid=NZ_CP013911.1;End=900733;Strand=+	PF13549.8	1e-8	35	4	217	ATP-grasp domain
Seqid=NZ_CP013911.1;Start=1281734;Strand=-	PF03205.16	0.12	12.4	6	31	Molybdopterin guanine dinucleotide synthesis protein B
Seqid=NZ_CP013911.1;Start=1151088;Strand=-	PF13401.8	0.25	11.7	6	71	AAA domain
Seqid=NZ_CP013911.1;Start=1347792;Strand=-	PF20030.1	0.11	11.6	138	187	MoxR domain in the MoxR-vWA-beta-propeller ternary systems
Seqid=NZ_CP013911.1;Start=2416685;Strand=-	PF13671.8	0.11	12.8	33	185	AAA domain
Seqid=NZ_CP013911.1;End=390837;Strand=+	PF13604.8	0.056	13.3	42	64	AAA domain
Seqid=NZ_CP013911.1;Start=1479635;Strand=-	PF00762.21	2.8e-77	260	5	304	Ferrochelatase
Seqid=NZ_CP013911.1;End=2401282;Strand=+	PF00503.22	0.0083	15.4	347	464	G-protein alpha subunit
Seqid=NZ_CP013911.1;End=2223862;Strand=+	PF08229.13	0.41	9.7	4	61	ER membrane protein SH3
Seqid=NZ_CP013911.1;End=2365812;Strand=+	PF12802.9	0.44	10.7	94	133	MarR family
Seqid=NZ_CP013911.1;End=769298;Strand=+	PF13738.8	1.2e-11	44.5	13	313	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP013911.1;Start=1102829;Strand=-	PF17936.3	0.0024	18.2	1124	1185	Bacterial Ig domain
Seqid=NZ_CP013911.1;End=983162;Strand=+	PF13304.8	2.2e-4	21.2	30	47	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP013911.1;Start=1244708;Strand=-	PF02421.20	1.2e-12	47.8	9	163	Ferrous iron transport protein B
Seqid=NZ_CP013911.1;End=2451766;Strand=+	PF03193.18	0.0067	16.4	21	52	RsgA GTPase
Seqid=NZ_CP013911.1;Start=2495038;Strand=-	PF09756.11	0.073	12.8	42	107	DDRGK domain
Seqid=NZ_CP013911.1;End=220597;Strand=+	PF01965.26	0.0028	17.6	34	83	DJ-1/PfpI family
Seqid=NZ_CP013911.1;End=226608;Strand=+	PF07728.16	7.4e-4	19.6	205	282	AAA domain (dynein-related subfamily)
Seqid=NZ_CP013911.1;End=829239;Strand=+	PF02875.23	2.9e-8	33.9	309	375	Mur ligase family, glutamate ligase domain
Seqid=NZ_CP013911.1;Start=2101050;Strand=-	PF00070.29	0.23	12.1	5	39	Pyridine nucleotide-disulphide oxidoreductase
Seqid=NZ_CP013911.1;Start=1206772;Strand=-	PF07963.14	6e-5	22.5	10	33	Prokaryotic N-terminal methylation motif
Seqid=NZ_CP013911.1;Start=2119485;Strand=-	PF12822.9	0.035	14.3	55	110	ECF transporter, substrate-specific component
Seqid=NZ_CP013911.1;Start=1289621;Strand=-	PF03266.17	0.13	12.3	363	383	NTPase
Seqid=NZ_CP013911.1;End=2270041;Strand=+	PF17445.4	0.26	11.4	179	195	Mating factor A1
Seqid=NZ_CP013911.1;Start=2445493;Strand=-	PF08003.13	7e-7	28.6	26	134	Protein of unknown function (DUF1698)
Seqid=NZ_CP013911.1;Start=1830827;Strand=-	PF01266.26	0.0023	17.7	2	37	FAD dependent oxidoreductase
Seqid=NZ_CP013911.1;Start=1145098;Strand=-	PF03141.18	0.026	13.2	51	151	Putative S-adenosyl-L-methionine-dependent methyltransferase
Seqid=NZ_CP013911.1;End=1466294;Strand=+	PF13074.8	0.44	11.2	35	92	Protein of unknown function (DUF3938)
Seqid=NZ_CP013911.1;Start=1207106;Strand=-	PF07470.15	0.043	12.9	219	322	Glycosyl Hydrolase Family 88
Seqid=NZ_CP013911.1;End=759367;Strand=+	PF01262.23	0.032	13.6	5	87	Alanine dehydrogenase/PNT, C-terminal domain
Seqid=NZ_CP013911.1;Start=1764131;Strand=-	PF00549.21	0.054	13.4	12	81	CoA-ligase
Seqid=NZ_CP013911.1;End=974159;Strand=+	PF13411.8	1.5e-18	66.7	17	83	MerR HTH family regulatory protein
Seqid=NZ_CP013911.1;Start=2020049;Strand=-	PF09262.13	0.067	13.6	85	123	Peroxisome biogenesis factor 1, N-terminal
