Query	Hit	Evalue	Score	Start	Stop	Description
Seqid=NZ_CP045187.2;Start=2099205;Strand=-	PF13514.8	0.019	14.7	25	50	AAA domain
Seqid=NZ_CP045187.2;Start=2279221;Strand=-	PF13730.8	0.13	12.3	22	47	Helix-turn-helix domain
Seqid=NZ_CP045187.2;End=1522088;Strand=+	PF17936.3	0.0082	16.5	1567	1625	Bacterial Ig domain
Seqid=NZ_CP045187.2;End=742628;Strand=+	PF01381.24	1.4e-15	57.2	11	58	Helix-turn-helix
Seqid=NZ_CP045187.2;End=2125293;Strand=+	PF14093.8	0.67	9.9	20	126	Domain of unknown function (DUF4271)
Seqid=NZ_CP045187.2;End=167894;Strand=+	PF09818.11	0.13	11.1	141	195	Predicted ATPase of the ABC class
Seqid=NZ_CP045187.2;Start=2674869;Strand=-	PF00459.27	5.2e-36	124.6	27	253	Inositol monophosphatase family
Seqid=NZ_CP045187.2;End=556856;Strand=+	PF08282.14	6.1e-51	173.7	7	261	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP045187.2;End=1392474;Strand=+	PF08477.15	0.022	15.1	10	125	Ras of Complex, Roc, domain of DAPkinase
Seqid=NZ_CP045187.2;End=1430113;Strand=+	PF02786.19	1e-81	273.6	115	322	Carbamoyl-phosphate synthase L chain, ATP binding domain
Seqid=NZ_CP045187.2;End=1551918;Strand=+	PF13533.8	0.047	13.6	14	46	Biotin-lipoyl like
Seqid=NZ_CP045187.2;Start=2322800;Strand=-	PF02734.19	1.1e-39	136.2	30	187	DAK2 domain
Seqid=NZ_CP045187.2;End=177776;Strand=+	PF02687.23	4e-6	27.3	261	344	FtsX-like permease family
Seqid=NZ_CP045187.2;Start=1968972;Strand=-	PF03073.17	9.5e-37	126.1	30	166	TspO/MBR family
Seqid=NZ_CP045187.2;End=1255649;Strand=+	PF13384.8	0.053	13.5	16	42	Homeodomain-like domain
Seqid=NZ_CP045187.2;Start=997838;Strand=-	PF01935.19	0.24	11.6	347	379	Helicase HerA, central domain
Seqid=NZ_CP045187.2;End=796568;Strand=+	PF07155.14	1.3e-8	35.2	25	80	ECF-type riboflavin transporter, S component
Seqid=NZ_CP045187.2;End=167894;Strand=+	PF13555.8	0.0086	15.9	32	51	P-loop containing region of AAA domain
Seqid=NZ_CP045187.2;Start=1466017;Strand=-	PF12838.9	0.012	16.3	5	39	4Fe-4S dicluster domain
Seqid=NZ_CP045187.2;Start=1972866;Strand=-	PF01738.20	0.039	13.6	180	252	Dienelactone hydrolase family
Seqid=NZ_CP045187.2;End=812024;Strand=+	PF02472.18	0.031	14.6	43	130	Biopolymer transport protein ExbD/TolR
Seqid=NZ_CP045187.2;Start=2032218;Strand=-	PF13177.8	0.015	15.4	601	699	DNA polymerase III, delta subunit
Seqid=NZ_CP045187.2;End=761204;Strand=+	PF17836.3	0.044	14.4	46	111	PglD N-terminal domain
Seqid=NZ_CP045187.2;Start=2174469;Strand=-	PF03432.16	0.15	11.8	48	152	Relaxase/Mobilisation nuclease domain
Seqid=NZ_CP045187.2;End=932736;Strand=+	PF01300.20	1.3e-56	191	30	206	Telomere recombination
Seqid=NZ_CP045187.2;End=1454424;Strand=+	PF12706.9	0.0062	16.2	218	281	Beta-lactamase superfamily domain
Seqid=NZ_CP045187.2;End=425441;Strand=+	PF13589.8	0.0084	16.1	202	250	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Seqid=NZ_CP045187.2;Start=1720937;Strand=-	PF17147.6	2e-7	31.3	507	578	Pyruvate:ferredoxin oxidoreductase core domain II
Seqid=NZ_CP045187.2;End=2289837;Strand=+	PF01978.21	0.0044	17	32	88	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP045187.2;Start=1682086;Strand=-	PF17026.7	0.0044	17.2	34	89	Putative ribonucleoprotein zinc-finger pf C4 type
Seqid=NZ_CP045187.2;Start=1836654;Strand=-	PF19747.1	0.55	10.9	60	105	Family of unknown function (DUF6234)
Seqid=NZ_CP045187.2;Start=2050441;Strand=-	PF09335.13	1.8e-14	54.3	33	151	SNARE associated Golgi protein
Seqid=NZ_CP045187.2;End=839722;Strand=+	PF00931.24	0.19	11	36	57	NB-ARC domain
Seqid=NZ_CP045187.2;Start=2205896;Strand=-	PF02463.21	0.011	15.2	170	560	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP045187.2;End=2310617;Strand=+	PF05257.18	1.4e-12	48.1	167	247	CHAP domain
Seqid=NZ_CP045187.2;Start=1882635;Strand=-	PF08032.14	3.8e-10	40	35	103	RNA 2'-O ribose methyltransferase substrate binding
Seqid=NZ_CP045187.2;Start=2361710;Strand=-	PF12695.9	0.16	11.9	93	129	Alpha/beta hydrolase family
Seqid=NZ_CP045187.2;Start=320141;Strand=-	PF13604.8	0.89	9.3	475	494	AAA domain
Seqid=NZ_CP045187.2;Start=272453;Strand=-	PF05478.13	0.095	10.8	5	45	Prominin
Seqid=NZ_CP045187.2;End=1527718;Strand=+	PF19077.2	0.92	10.1	916	977	Bacterial Ig-like domain
Seqid=NZ_CP045187.2;End=1543264;Strand=+	PF08445.12	0.23	11.5	115	148	FR47-like protein
Seqid=NZ_CP045187.2;End=911568;Strand=+	PF02885.19	3e-23	81.5	4	66	Glycosyl transferase family, helical bundle domain
Seqid=NZ_CP045187.2;End=943376;Strand=+	PF01637.20	0.0058	16.7	153	265	ATPase domain predominantly from Archaea
Seqid=NZ_CP045187.2;Start=1645330;Strand=-	PF10668.11	0.046	13.5	146	188	Phage terminase small subunit
Seqid=NZ_CP045187.2;End=1382959;Strand=+	PF04452.16	3.4e-71	239.3	21	247	RNA methyltransferase
Seqid=NZ_CP045187.2;End=585780;Strand=+	PF00561.22	2.8e-8	33.8	38	148	alpha/beta hydrolase fold
Seqid=NZ_CP045187.2;End=1531118;Strand=+	PF11974.10	0.0084	16.2	436	466	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP045187.2;End=64049;Strand=+	PF04851.17	0.25	11.4	99	185	Type III restriction enzyme, res subunit
Seqid=NZ_CP045187.2;Start=199745;Strand=-	PF02557.19	5.5e-44	149.3	81	205	D-alanyl-D-alanine carboxypeptidase
Seqid=NZ_CP045187.2;Start=577286;Strand=-	PF02254.20	0.036	14.4	4	65	TrkA-N domain
Seqid=NZ_CP045187.2;Start=2566979;Strand=-	PF01593.26	0.021	14.3	163	190	Flavin containing amine oxidoreductase
Seqid=NZ_CP045187.2;End=1251606;Strand=+	PF03446.17	0.012	15.9	185	282	NAD binding domain of 6-phosphogluconate dehydrogenase
Seqid=NZ_CP045187.2;End=1542742;Strand=+	PF18681.3	0.088	13.2	107	176	Family of unknown function (DUF5634)
Seqid=NZ_CP045187.2;Start=41238;Strand=-	PF19667.1	0.43	10.7	22	70	Family of unknown function (DUF6170)
Seqid=NZ_CP045187.2;Start=997838;Strand=-	PF13245.8	0.21	11.9	353	383	AAA domain
Seqid=NZ_CP045187.2;End=1442056;Strand=+	PF16576.7	0.87	8.9	43	76	Barrel-sandwich domain of CusB or HlyD membrane-fusion
Seqid=NZ_CP045187.2;Start=1648823;Strand=-	PF13396.8	5.4e-12	45.6	23	67	Phospholipase_D-nuclease N-terminal
Seqid=NZ_CP045187.2;End=1442056;Strand=+	PF13437.8	0.24	12.2	14	67	HlyD family secretion protein
Seqid=NZ_CP045187.2;End=596087;Strand=+	PF11907.10	1.7e-67	227.8	686	951	Domain of unknown function (DUF3427)
Seqid=NZ_CP045187.2;Start=2578937;Strand=-	PF00155.23	4.2e-6	26.3	73	224	Aminotransferase class I and II
Seqid=NZ_CP045187.2;End=491509;Strand=+	PF12046.10	0.031	13.8	24	90	Cofactor assembly of complex C subunit B
Seqid=NZ_CP045187.2;End=1577938;Strand=+	PF00528.24	1.7e-23	83.5	102	302	Binding-protein-dependent transport system inner membrane component
Seqid=NZ_CP045187.2;End=1029696;Strand=+	PF07457.13	0.084	13.2	27	65	Protein of unknown function (DUF1516)
Seqid=NZ_CP045187.2;End=1076394;Strand=+	PF07236.13	0.056	11.9	57	107	Phytoreovirus S7 protein
Seqid=NZ_CP045187.2;Start=823736;Strand=-	PF09843.11	0.74	8.1	9	106	Predicted membrane protein (DUF2070)
Seqid=NZ_CP045187.2;Start=1703915;Strand=-	PF00910.24	0.41	11.2	10	44	RNA helicase
Seqid=NZ_CP045187.2;End=1954407;Strand=+	PF08428.12	0.0087	16.8	37	104	Rib domain
Seqid=NZ_CP045187.2;End=2656296;Strand=+	PF01610.19	5.7e-35	121.3	7	194	Transposase
Seqid=NZ_CP045187.2;Start=1872610;Strand=-	PF16999.7	0.21	12.1	517	593	Vacuolar (H+)-ATPase G subunit
Seqid=NZ_CP045187.2;Start=2092146;Strand=-	PF02603.18	0.2	11.8	110	164	HPr Serine kinase N terminus
Seqid=NZ_CP045187.2;End=1284659;Strand=+	PF07319.13	1.7e-25	89.7	1	94	Primosomal protein DnaI N-terminus
Seqid=NZ_CP045187.2;End=160621;Strand=+	PF13191.8	0.017	15.6	4	36	AAA ATPase domain
Seqid=NZ_CP045187.2;End=668241;Strand=+	PF16137.7	0.075	13.9	374	431	Domain of unknown function (DUF4845)
Seqid=NZ_CP045187.2;End=396951;Strand=+	PF01381.24	0.023	14.8	3	23	Helix-turn-helix
Seqid=NZ_CP045187.2;Start=2518370;Strand=-	PF03435.20	0.18	12.1	58	154	Saccharopine dehydrogenase NADP binding domain
Seqid=NZ_CP045187.2;End=2594455;Strand=+	PF13508.9	6.7e-12	45.7	53	126	Acetyltransferase (GNAT) domain
Seqid=NZ_CP045187.2;Start=861479;Strand=-	PF06054.13	0.0068	15.7	63	100	Competence protein CoiA-like family
Seqid=NZ_CP045187.2;End=1190473;Strand=+	PF01468.19	0.028	14.7	18	46	GA module
Seqid=NZ_CP045187.2;Start=770475;Strand=-	PF01047.24	0.077	13	14	51	MarR family
Seqid=NZ_CP045187.2;Start=786880;Strand=-	PF12002.10	0.23	11.4	137	211	MgsA AAA+ ATPase C terminal
Seqid=NZ_CP045187.2;Start=663910;Strand=-	PF16888.7	0.21	12	238	313	Domain of unknown function (DUF5082)
Seqid=NZ_CP045187.2;Start=1737320;Strand=-	PF11905.10	0.36	10.9	3	32	Domain of unknown function (DUF3425)
Seqid=NZ_CP045187.2;End=1522088;Strand=+	PF11974.10	0.0029	17.7	581	622	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP045187.2;End=636107;Strand=+	PF13776.8	0.48	10.9	201	242	Domain of unknown function (DUF4172)
Seqid=NZ_CP045187.2;Start=67670;Strand=-	PF09334.13	1.2e-8	34.2	120	255	tRNA synthetases class I (M)
Seqid=NZ_CP045187.2;Start=2690461;Strand=-	PF09972.11	0.4	9.5	89	125	Predicted membrane protein (DUF2207)
Seqid=NZ_CP045187.2;End=211272;Strand=+	PF11208.10	2.7e-36	124.8	3	134	Protein of unknown function (DUF2992)
Seqid=NZ_CP045187.2;Start=272253;Strand=-	PF12844.9	1.4e-9	38	4	61	Helix-turn-helix domain
Seqid=NZ_CP045187.2;End=290512;Strand=+	PF01380.24	3.6e-18	65.7	115	239	SIS domain
Seqid=NZ_CP045187.2;Start=513725;Strand=-	PF13419.8	0.27	11.4	632	711	Haloacid dehalogenase-like hydrolase
Seqid=NZ_CP045187.2;Start=1890404;Strand=-	PF06687.14	0.063	13	77	141	SUR7/PalI family
Seqid=NZ_CP045187.2;End=2125293;Strand=+	PF14093.8	0.9	9.5	128	198	Domain of unknown function (DUF4271)
Seqid=NZ_CP045187.2;End=24722;Strand=+	PF06110.13	0.091	12.5	9	59	Eukaryotic protein of unknown function (DUF953)
Seqid=NZ_CP045187.2;End=721766;Strand=+	PF03486.16	0.0027	16.6	189	251	HI0933-like protein
Seqid=NZ_CP045187.2;End=2054110;Strand=+	PF06508.15	0.017	14.7	5	62	Queuosine biosynthesis protein QueC
Seqid=NZ_CP045187.2;End=1192053;Strand=+	PF13035.8	0.21	11.8	179	213	Protein of unknown function (DUF3896)
Seqid=NZ_CP045187.2;End=1294754;Strand=+	PF13521.8	0.12	12.6	112	138	AAA domain
Seqid=NZ_CP045187.2;Start=1909846;Strand=-	PF13238.8	0.36	11.5	35	121	AAA domain
Seqid=NZ_CP045187.2;End=566675;Strand=+	PF01978.21	4.9e-7	29.6	30	95	Sugar-specific transcriptional regulator TrmB
Seqid=NZ_CP045187.2;End=728461;Strand=+	PF14947.8	0.0057	16.7	43	114	Winged helix-turn-helix
Seqid=NZ_CP045187.2;Start=2470884;Strand=-	PF04983.20	5.7e-34	117.4	484	673	RNA polymerase Rpb1, domain 3
Seqid=NZ_CP045187.2;End=2678308;Strand=+	PF12867.9	0.047	14.2	34	148	DinB superfamily
Seqid=NZ_CP045187.2;Start=1743874;Strand=-	PF01138.23	4.9e-17	62.8	327	460	3' exoribonuclease family, domain 1
Seqid=NZ_CP045187.2;End=599370;Strand=+	PF02602.17	0.28	10.6	18	52	Uroporphyrinogen-III synthase HemD
Seqid=NZ_CP045187.2;Start=310403;Strand=-	PF08646.12	0.058	13.2	255	315	Replication factor-A C terminal domain
Seqid=NZ_CP045187.2;End=1522088;Strand=+	PF17936.3	0.001	19.4	2647	2705	Bacterial Ig domain
Seqid=NZ_CP045187.2;End=1278264;Strand=+	PF06827.16	2.2e-7	30.7	263	290	Zinc finger found in FPG and IleRS
Seqid=NZ_CP045187.2;Start=1682086;Strand=-	PF01844.25	7.4e-11	42.1	41	88	HNH endonuclease
Seqid=NZ_CP045187.2;Start=2215812;Strand=-	PF07516.15	4.7e-57	193.3	574	780	SecA Wing and Scaffold domain
Seqid=NZ_CP045187.2;Start=73066;Strand=-	PF13384.8	0.079	13	41	54	Homeodomain-like domain
Seqid=NZ_CP045187.2;End=1554994;Strand=+	PF13555.8	0.03	14.2	13	45	P-loop containing region of AAA domain
Seqid=NZ_CP045187.2;Start=2149726;Strand=-	PF06013.14	0.042	14.2	33	112	Proteins of 100 residues with WXG
Seqid=NZ_CP045187.2;Start=1683005;Strand=-	PF19904.1	0.27	10.9	52	163	Domain of unknown function (DUF6377)
Seqid=NZ_CP045187.2;Start=2435356;Strand=-	PF17936.3	0.02	15.3	562	591	Bacterial Ig domain
Seqid=NZ_CP045187.2;Start=1704929;Strand=-	PF00975.22	0.068	13.4	84	116	Thioesterase domain
Seqid=NZ_CP045187.2;End=425441;Strand=+	PF00487.26	0.053	13.4	12	98	Fatty acid desaturase
Seqid=NZ_CP045187.2;Start=2229968;Strand=-	PF11009.10	1.1e-32	112.1	7	103	Protein of unknown function (DUF2847)
Seqid=NZ_CP045187.2;End=807588;Strand=+	PF16173.7	0.028	14.1	16	86	Domain of unknown function (DUF4874)
Seqid=NZ_CP045187.2;Start=67670;Strand=-	PF01921.20	4.9e-5	22.5	189	253	tRNA synthetases class I (K)
Seqid=NZ_CP045187.2;Start=178573;Strand=-	PF10345.11	5e-4	18.8	6	56	Cohesin loading factor
Seqid=NZ_CP045187.2;End=1447376;Strand=+	PF01488.22	0.0013	18.8	8	67	Shikimate / quinate 5-dehydrogenase
Seqid=NZ_CP045187.2;End=1098603;Strand=+	PF09972.11	0.68	8.7	105	210	Predicted membrane protein (DUF2207)
Seqid=NZ_CP045187.2;Start=1820209;Strand=-	PF02441.21	5.1e-45	153.1	2	174	Flavoprotein
Seqid=NZ_CP045187.2;End=2790;Strand=+	PF02767.18	0.0021	18.4	6	102	DNA polymerase III beta subunit, central domain
Seqid=NZ_CP045187.2;End=1834325;Strand=+	PF15307.8	0.076	13.4	19	90	Sperm acrosome-associated protein 7
Seqid=NZ_CP045187.2;End=898626;Strand=+	PF05598.13	1.2e-5	25.3	49	80	Transposase domain (DUF772)
Seqid=NZ_CP045187.2;End=2379851;Strand=+	PF07690.18	2.1e-9	36.9	217	391	Major Facilitator Superfamily
Seqid=NZ_CP045187.2;End=964939;Strand=+	PF04851.17	1.1e-5	25.6	51	197	Type III restriction enzyme, res subunit
Seqid=NZ_CP045187.2;End=488829;Strand=+	PF09334.13	0.01	14.7	6	53	tRNA synthetases class I (M)
Seqid=NZ_CP045187.2;End=687127;Strand=+	PF12002.10	0.06	13.3	4	54	MgsA AAA+ ATPase C terminal
Seqid=NZ_CP045187.2;Start=1872097;Strand=-	PF00578.23	0.0044	17	21	77	AhpC/TSA family
Seqid=NZ_CP045187.2;End=975208;Strand=+	PF17674.3	1.6e-20	73.9	549	621	HHH domain
Seqid=NZ_CP045187.2;Start=1192150;Strand=-	PF00890.26	2.7e-7	30.1	5	51	FAD binding domain
Seqid=NZ_CP045187.2;Start=2326705;Strand=-	PF01078.23	0.041	13.4	76	120	Magnesium chelatase, subunit ChlI
Seqid=NZ_CP045187.2;Start=1017250;Strand=-	PF14657.8	3.5e-6	26.7	12	44	Arm DNA-binding domain
Seqid=NZ_CP045187.2;Start=2170003;Strand=-	PF11673.10	2.1e-31	108.2	15	84	Protein of unknown function (DUF3269)
Seqid=NZ_CP045187.2;End=1440715;Strand=+	PF02780.22	1.2e-37	128.6	204	327	Transketolase, C-terminal domain
Seqid=NZ_CP045187.2;Start=2558574;Strand=-	PF13662.8	1.2e-25	89.9	80	171	Toprim domain
Seqid=NZ_CP045187.2;Start=1947221;Strand=-	PF07478.15	1.2e-4	21.8	124	277	D-ala D-ala ligase C-terminus
Seqid=NZ_CP045187.2;Start=1655649;Strand=-	PF12135.10	0.34	10.9	56	69	Plasmodium repeat family
Seqid=NZ_CP045187.2;Start=2550362;Strand=-	PF13604.8	0.054	13.3	8	32	AAA domain
Seqid=NZ_CP045187.2;Start=1813544;Strand=-	PF04055.23	8.3e-18	65.4	121	290	Radical SAM superfamily
Seqid=NZ_CP045187.2;End=983525;Strand=+	PF13751.8	4e-10	40.1	30	106	Transposase DDE domain
Seqid=NZ_CP045187.2;End=1578924;Strand=+	PF00910.24	0.038	14.5	75	106	RNA helicase
Seqid=NZ_CP045187.2;Start=1607396;Strand=-	PF12308.10	0.069	13.3	338	388	Neurogenesis glycoprotein
Seqid=NZ_CP045187.2;Start=2450498;Strand=-	PF08690.12	0.045	13.5	30	146	GET complex subunit GET2
Seqid=NZ_CP045187.2;End=1522088;Strand=+	PF11974.10	0.0029	17.7	1037	1068	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP045187.2;Start=2050094;Strand=-	PF15412.8	0.11	12.8	17	46	Binding domain of Nse4/EID3 to Nse3-MAGE
Seqid=NZ_CP045187.2;Start=2492457;Strand=-	PF03796.17	0.0039	16.6	71	131	DnaB-like helicase C terminal domain
Seqid=NZ_CP045187.2;Start=2316660;Strand=-	PF00072.26	2.4e-22	79.3	4	112	Response regulator receiver domain
Seqid=NZ_CP045187.2;Start=2279221;Strand=-	PF08280.13	0.0028	17.8	16	44	M protein trans-acting positive regulator (MGA) HTH domain
Seqid=NZ_CP045187.2;Start=997838;Strand=-	PF02463.21	0.28	10.7	356	375	RecF/RecN/SMC N terminal domain
Seqid=NZ_CP045187.2;End=507265;Strand=+	PF12831.9	1.6e-6	27.8	6	42	FAD dependent oxidoreductase
Seqid=NZ_CP045187.2;End=2027240;Strand=+	PF15776.7	0.027	14	38	105	Proline-rich protein family 22
Seqid=NZ_CP045187.2;End=2092207;Strand=+	PF13177.8	0.13	12.4	34	67	DNA polymerase III, delta subunit
Seqid=NZ_CP045187.2;End=218987;Strand=+	PF07993.14	3.4e-6	26.5	7	40	Male sterility protein
Seqid=NZ_CP045187.2;Start=2070560;Strand=-	PF03600.18	0.91	8.8	242	437	Citrate transporter
Seqid=NZ_CP045187.2;Start=195872;Strand=-	PF06307.14	0.13	11.9	35	55	Herpesvirus IR6 protein
Seqid=NZ_CP045187.2;End=1527718;Strand=+	PF11974.10	0.0012	18.9	1282	1314	Bacterial alpha-2-macroglobulin MG3 domain
Seqid=NZ_CP045187.2;End=2111621;Strand=+	PF13673.9	1.3e-4	22	32	146	Acetyltransferase (GNAT) domain
Seqid=NZ_CP045187.2;End=935705;Strand=+	PF14681.8	1.2e-76	256.9	6	208	Uracil phosphoribosyltransferase
Seqid=NZ_CP045187.2;End=2640018;Strand=+	PF03050.16	0.0013	18.4	19	96	Transposase IS66 family
Seqid=NZ_CP045187.2;End=1349394;Strand=+	PF01135.21	5.3e-9	36.2	41	152	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Seqid=NZ_CP045187.2;End=1068133;Strand=+	PF08241.14	0.033	14.9	318	372	Methyltransferase domain
Seqid=NZ_CP045187.2;End=1443586;Strand=+	PF11168.10	0.091	12.7	12	107	Protein of unknown function (DUF2955)
Seqid=NZ_CP045187.2;End=916288;Strand=+	PF11899.10	0.12	11.6	287	384	Protein of unknown function (DUF3419)
Seqid=NZ_CP045187.2;End=943376;Strand=+	PF05729.14	0.047	13.7	154	176	NACHT domain
Seqid=NZ_CP045187.2;Start=1753807;Strand=-	PF14480.8	2.7e-13	49.8	8	79	DNA polymerase III polC-type N-terminus I
Seqid=NZ_CP045187.2;Start=2291644;Strand=-	PF13191.8	2e-4	21.9	362	411	AAA ATPase domain
Seqid=NZ_CP045187.2;Start=2326705;Strand=-	PF13514.8	0.0077	15.9	65	96	AAA domain
Seqid=NZ_CP045187.2;End=1443586;Strand=+	PF06081.13	7.3e-44	149.4	8	147	Aromatic acid exporter family member 1
Seqid=NZ_CP045187.2;Start=195469;Strand=-	PF03435.20	0.35	11.2	27	69	Saccharopine dehydrogenase NADP binding domain
Seqid=NZ_CP045187.2;Start=2408530;Strand=-	PF00108.25	5.4e-49	167	5	251	Thiolase, N-terminal domain
Seqid=NZ_CP045187.2;End=1284659;Strand=+	PF00437.22	0.11	11.7	99	184	Type II/IV secretion system protein
Seqid=NZ_CP045187.2;End=1214140;Strand=+	PF19904.1	0.14	11.8	10	101	Domain of unknown function (DUF6377)
Seqid=NZ_CP045187.2;End=1522088;Strand=+	PF17936.3	0.26	11.7	767	822	Bacterial Ig domain
Seqid=NZ_CP045187.2;Start=2421981;Strand=-	PF18957.2	0.007	17.2	1324	1363	Long Rib domain
Seqid=NZ_CP045187.2;End=1310985;Strand=+	PF14464.8	0.012	15.6	113	190	Prokaryotic homologs of the JAB domain
Seqid=NZ_CP045187.2;Start=1202445;Strand=-	PF01610.19	3.5e-15	56.5	3	60	Transposase
Seqid=NZ_CP045187.2;End=1136520;Strand=+	PF01926.25	0.3	11.3	41	66	50S ribosome-binding GTPase
Seqid=NZ_CP045187.2;End=64049;Strand=+	PF13245.8	0.074	13.4	60	189	AAA domain
Seqid=NZ_CP045187.2;End=1539195;Strand=+	PF02645.18	9.3e-84	281.1	6	278	Uncharacterised protein, DegV family COG1307
Seqid=NZ_CP045187.2;End=439810;Strand=+	PF13241.8	4.2e-24	85.1	6	114	Putative NAD(P)-binding
Seqid=NZ_CP045187.2;End=134207;Strand=+	PF03596.15	4.7e-64	215.9	16	157	Cadmium resistance transporter
Seqid=NZ_CP045187.2;Start=1801139;Strand=-	PF19833.1	6.5e-13	48.7	603	665	ATP-dependent DNA helicase RecG C-terminal
Seqid=NZ_CP045187.2;End=2684328;Strand=+	PF13604.8	0.0013	18.5	32	66	AAA domain
Seqid=NZ_CP045187.2;End=2336819;Strand=+	PF11500.10	0.037	14.1	39	109	Cut12 conserved domain
Seqid=NZ_CP045187.2;End=2502964;Strand=+	PF00155.23	1.7e-15	57.2	132	372	Aminotransferase class I and II
Seqid=NZ_CP045187.2;End=1117077;Strand=+	PF13304.8	7.1e-7	29.4	120	194	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP045187.2;Start=1854795;Strand=-	PF03717.17	3.2e-23	83.1	61	224	Penicillin-binding Protein dimerisation domain
Seqid=NZ_CP045187.2;End=800482;Strand=+	PF13304.8	0.053	13.4	128	187	AAA domain, putative AbiEii toxin, Type IV TA system
Seqid=NZ_CP045187.2;End=1390348;Strand=+	PF13481.8	0.16	11.6	129	157	AAA domain
Seqid=NZ_CP045187.2;End=2401022;Strand=+	PF13571.8	0.54	10.8	193	256	Domain of unknown function (DUF4133)
Seqid=NZ_CP045187.2;Start=2291644;Strand=-	PF00004.31	0.055	14	367	426	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP045187.2;End=1494882;Strand=+	PF12627.9	5.4e-11	42.2	170	228	Probable RNA and SrmB- binding site of polymerase A
Seqid=NZ_CP045187.2;Start=2288247;Strand=-	PF16897.7	0.22	11.6	136	201	C-terminal region of MMR_HSR1 domain
Seqid=NZ_CP045187.2;End=761204;Strand=+	PF00702.28	6e-20	72.5	2	173	haloacid dehalogenase-like hydrolase
Seqid=NZ_CP045187.2;End=1124827;Strand=+	PF08281.14	0.0017	18.1	153	195	Sigma-70, region 4
Seqid=NZ_CP045187.2;End=2684328;Strand=+	PF01637.20	0.027	14.5	31	56	ATPase domain predominantly from Archaea
Seqid=NZ_CP045187.2;End=1101869;Strand=+	PF00578.23	3.4e-37	127.2	6	132	AhpC/TSA family
Seqid=NZ_CP045187.2;Start=71062;Strand=-	PF08241.14	8.1e-5	23.3	57	141	Methyltransferase domain
Seqid=NZ_CP045187.2;End=1495840;Strand=+	PF02237.19	3.1e-4	20.7	284	322	Biotin protein ligase C terminal domain
Seqid=NZ_CP045187.2;Start=1051047;Strand=-	PF11497.10	0.1	12.8	2	37	NADH-quinone oxidoreductase chain 15
Seqid=NZ_CP045187.2;End=1578924;Strand=+	PF12846.9	0.03	13.4	60	110	AAA-like domain
Seqid=NZ_CP045187.2;Start=710844;Strand=-	PF02431.17	0.016	14.8	5	44	Chalcone-flavanone isomerase
Seqid=NZ_CP045187.2;End=1344342;Strand=+	PF13555.8	0.17	11.8	358	380	P-loop containing region of AAA domain
Seqid=NZ_CP045187.2;End=1443586;Strand=+	PF13515.8	0.062	13.5	24	142	Fusaric acid resistance protein-like
Seqid=NZ_CP045187.2;Start=620050;Strand=-	PF00135.30	1.9e-70	238.3	9	438	Carboxylesterase family
Seqid=NZ_CP045187.2;End=2268992;Strand=+	PF17927.3	0.16	12.5	57	97	Inositol 1,3,4-trisphosphate 5/6-kinase pre-ATP-grasp domain
Seqid=NZ_CP045187.2;Start=990672;Strand=-	PF13291.8	1.8e-7	31.7	5	75	ACT domain
Seqid=NZ_CP045187.2;End=1527718;Strand=+	PF17936.3	0.0013	19.1	380	441	Bacterial Ig domain
Seqid=NZ_CP045187.2;Start=1736031;Strand=-	PF00675.22	1.2e-14	54.7	64	167	Insulinase (Peptidase family M16)
Seqid=NZ_CP045187.2;Start=2314734;Strand=-	PF05496.14	0.2	11.5	39	99	Holliday junction DNA helicase RuvB P-loop domain
Seqid=NZ_CP045187.2;End=1033439;Strand=+	PF12698.9	4.3e-4	19.6	38	231	ABC-2 family transporter protein
Seqid=NZ_CP045187.2;End=882863;Strand=+	PF13481.8	1.1e-4	21.9	84	141	AAA domain
Seqid=NZ_CP045187.2;End=1318607;Strand=+	PF07726.13	0.019	14.9	55	94	ATPase family associated with various cellular activities (AAA)
Seqid=NZ_CP045187.2;Start=1814640;Strand=-	PF01728.21	0.0058	16.9	247	388	FtsJ-like methyltransferase
Seqid=NZ_CP045187.2;End=1382959;Strand=+	PF00588.21	0.16	12.3	134	219	SpoU rRNA Methylase family
Seqid=NZ_CP045187.2;End=822244;Strand=+	PF01751.24	5e-17	62.1	4	133	Toprim domain
Seqid=NZ_CP045187.2;Start=1885783;Strand=-	PF01467.28	8.3e-17	61.8	8	135	Cytidylyltransferase-like
Seqid=NZ_CP045187.2;End=2196170;Strand=+	PF03435.20	0.57	10.5	5	39	Saccharopine dehydrogenase NADP binding domain
Seqid=NZ_CP045187.2;Start=2478433;Strand=-	PF06859.14	0.092	13.5	148	197	Bicoid-interacting protein 3 (Bin3)
Seqid=NZ_CP045187.2;End=1214140;Strand=+	PF16088.7	0.23	11.8	32	92	BLOC-1-related complex sub-unit 7
